"","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","MolForm","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class"
"545.143590090079",24,35,8,0,0,2,1,0,"CHOSP","Lignin",546.150866556958,0.420091508634313,-1,"C24H35O8S2P",0,0.0588235294117647,8,0,-3,84.05,544.534877887298,0.465122112702147,-0.833333333333333,0.333333333333333,1.45833333333333,0,0.0416666666666667,0,"Protein","Lignin","Lipid"
"545.151156701736",23,30,15,0,0,0,0,0,"CHO","Tannin",546.158433168616,0.0679763999542162,-1,"C23H30O15",0,0.0967741935483871,9,-6,-6,60.3,544.542436050009,0.457563949991368,0,0.652173913043478,1.30434782608696,0,0,NA,"Other","Tannin","Other"
"545.15159352251",26,31,7,2,0,1,1,0,"CHONSP","Lignin",546.158869989389,0.162170414769252,-1,"C26H31N2O7SP",0.133333333333333,0.297297297297297,13,6,2,75.6461538461538,544.542872383025,0.457127616975299,-0.538461538461538,0.269230769230769,1.19230769230769,0.0769230769230769,0.0384615384615385,2,"Other","Lignin","Phytochemical"
"545.160741941034",34,26,7,0,0,0,0,0,"CHO","ConHC",546.168018407914,-0.302505105291591,-1,"C34H26O7",0.555555555555556,0.60655737704918,22,15,15,70.3588235294118,544.552010586343,0.447989413657183,-0.352941176470588,0.205882352941176,0.764705882352941,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"545.161199255041",35,30,2,0,0,2,0,0,"CHOS","UnsatHC",546.168475721921,0.450163804002487,-1,"C35H30O2S2",0.548387096774194,0.5625,21,19,17,78.2142857142857,544.552467389709,0.447532610291091,-0.628571428571429,0.0571428571428571,0.857142857142857,0,0,NA,"Unsat Hydrocarbon","Unsat Hydrocarbon","Other"
"545.166444368868",27,30,12,0,0,0,0,0,"CHO","Lignin",546.173720835748,0.0102393290628698,-1,"C27H30O12",0.0666666666666667,0.333333333333333,13,1,1,66.6333333333333,544.557706646795,0.442293353205059,-0.222222222222222,0.444444444444444,1.11111111111111,0,0,NA,"Lignin","Lignin","Other"
"545.179595364435",24,35,12,0,0,0,1,0,"CHOP","Lignin",546.186871831315,-0.473707128791208,-1,"C24H35O12P",0,0.0588235294117647,8,-4,-5,79.3,544.570842957843,0.429157042157158,-0.666666666666667,0.5,1.45833333333333,0,0.0416666666666667,0,"Protein","Lignin","Lipid"
"545.187594801682",24,34,14,0,0,0,0,0,"CHO","Lignin",546.194871268562,-0.0283191276768303,-1,"C24H34O14",0,0.0588235294117647,8,-6,-6,67.425,544.578833462847,0.421166537153226,-0.25,0.583333333333333,1.41666666666667,0,0,NA,"Lignin;Amino Sugar","Lignin","Other"
"545.188016240239",24,34,14,0,0,0,0,0,"CHO","Lignin",546.195292707119,-0.799908612987626,-1,"C24H34O14",0,0.0588235294117647,8,-6,-6,67.425,544.579254430822,0.420745569178393,-0.25,0.583333333333333,1.41666666666667,0,0,NA,"Lignin;Amino Sugar","Lignin","Other"
"545.197602754025",36,34,1,0,0,2,0,0,"CHOS","UnsatHC",546.204879220905,0.417192528983727,-1,"C36H34OS2",0.515151515151515,0.522388059701492,20,19,17,82.4666666666667,544.588830240221,0.411169759779341,-0.777777777777778,0.0277777777777778,0.944444444444444,0,0,NA,"Other","Unsat Hydrocarbon","Other"
"545.202883532639",28,34,11,0,0,0,0,0,"CHO","Lignin",546.210159999519,-0.0879973000026641,-1,"C28H34O11",0.0588235294117647,0.288888888888889,12,1,1,72.5142857142857,544.59410512227,0.405894877729793,-0.428571428571429,0.392857142857143,1.21428571428571,0,0,NA,"Lignin","Lignin","Other"
"545.203300901657",28,34,11,0,0,0,0,0,"CHO","Lignin",546.210577368537,-0.852114654117825,-1,"C28H34O11",0.0588235294117647,0.288888888888889,12,1,1,72.5142857142857,544.59452202525,0.405477974749829,-0.428571428571429,0.392857142857143,1.21428571428571,0,0,NA,"Lignin","Lignin","Other"
"545.215933358802",25,39,11,0,0,0,1,0,"CHOP","Protein",546.223209825682,-0.386692981641234,-1,"C25H39O11P",0,0.027027027027027,7,-4,-5,85.38,544.607140376881,0.392859623119307,-0.88,0.44,1.56,0,0.04,0,"Protein","Protein","Lipid"
"545.216344098054",26,43,6,0,0,2,1,0,"CHOSP","Lipid",546.223620564934,0.451166805717632,-1,"C26H43O6S2P",0,0,6,0,-3,95.3769230769231,544.607550657498,0.392449342502459,-1.23076923076923,0.230769230769231,1.65384615384615,0,0.0384615384615385,0,"Lipid","Lipid","Lipid"
"545.22400893851",25,38,13,0,0,0,0,0,"CHO","Protein",546.231285405389,-0.0807318998642686,-1,"C25H38O13",0,0.027027027027027,7,-6,-6,73.98,544.615206939324,0.384793060675747,-0.48,0.52,1.52,0,0,NA,"Protein","Protein","Other"
"545.22455454459",26,42,8,0,0,2,0,0,"CHOS","Protein",546.23183101147,0.510211076056257,-1,"C26H42O8S2",0,0,6,-2,-4,84.4153846153846,544.615751936176,0.38424806382443,-0.846153846153846,0.307692307692308,1.61538461538462,0,0,NA,"Protein","Protein","Other"
"545.239321913609",29,38,10,0,0,0,0,0,"CHO","Lignin",546.246598380489,-0.184787766092238,-1,"C29H38O10",0.0526315789473684,0.25,11,1,1,77.9896551724138,544.630502815818,0.369497184181569,-0.620689655172414,0.344827586206897,1.31034482758621,0,0,NA,"Lignin","Lignin","Other"
"545.252380854388",0,0,0,0,0,0,0,0,"","None",546.259657321268,0,-1,NA,NA,NA,NA,NA,NA,NA,544.643547174867,0.356452825132578,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545.252774642567",27,47,5,0,0,2,1,0,"CHOSP","Lipid",546.260051109447,0.368688416675781,-1,"C27H47O5S2P",0,0,5,0,-3,100.411111111111,544.643940523339,0.356059476660903,-1.40740740740741,0.185185185185185,1.74074074074074,0,0.037037037037037,0,"Lipid","Lipid","Lipid"
"545.260836695456",26,42,12,0,0,0,0,0,"CHO","Protein",546.268113162336,-0.890311780218312,-1,"C26H42O12",0,0,6,-6,-6,80.0307692307692,544.651993574068,0.348006425932226,-0.692307692307693,0.461538461538462,1.61538461538462,0,0,NA,"Protein","Protein","Other"
"545.27566284209",30,42,9,0,0,0,0,0,"CHO","Lignin",546.28293930897,-0.103173402354765,-1,"C30H42O9",0.0476190476190476,0.215686274509804,10,1,1,83.1,544.666803165694,0.333196834305909,-0.8,0.3,1.4,0,0,NA,"Lignin","Lignin","Other"
"545.276057645484",31,46,4,0,0,2,0,0,"CHOS","Lignin",546.283334112364,0.763765998206941,-1,"C31H46O4S2",0.12,0.185185185185185,9,5,3,91.558064516129,544.667197528247,0.332802471752984,-1.09677419354839,0.129032258064516,1.48387096774194,0,0,NA,"Unsat Hydrocarbon","Lignin","Other"
"545.28883687571",0,0,0,0,0,0,0,0,"","None",546.29611334259,0,-1,NA,NA,NA,NA,NA,NA,NA,544.67996248907,0.320037510929637,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546.05266451022",23,17,15,1,0,0,0,0,"CHON","ConHC",547.0599409771,-0.223183403973151,-1,"C23H17NO15",0,0.517241379310345,16,1,0,40.4739130434783,545.44293722682,0.557062773180064,0.695652173913043,0.652173913043478,0.739130434782609,0.0434782608695652,0,NA,"Tannin;Cond Hydrocarbon","Cond Hydrocarbon","Other"
"546.053050408495",24,21,10,1,0,2,0,0,"CHONS","Lignin",547.060326875375,0.658802890572934,-1,"C24H21NO10S2",0.181818181818182,0.4375,15,5,2,53.175,545.443322694197,0.556677305802509,0.25,0.416666666666667,0.875,0.0416666666666667,0,NA,"Lignin","Lignin","Other"
"546.099473344048",25,26,9,1,0,1,1,0,"CHONSP","Lignin",547.106749810928,-0.294590093043361,-1,"C25H26NO9SP",0.153846153846154,0.371428571428571,14,5,2,69.42,545.489693793486,0.510306206514088,-0.32,0.36,1.04,0.04,0.04,1,"Lignin","Lignin","Phytochemical"
"546.109858654268",21,25,16,1,0,0,0,0,"CHON","Tannin",547.117135121148,0.363066954922715,-1,"C21H25NO16",0,0.0833333333333333,10,-6,-7,46.7285714285714,545.500067507376,0.499932492624225,0.476190476190476,0.761904761904762,1.19047619047619,0.0476190476190476,0,NA,"Tannin","Tannin","Other"
"546.125248687249",25,25,13,1,0,0,0,0,"CHON","Lignin",547.132525154129,0.118327586211422,-1,"C25H25NO13",0,0.371428571428571,14,1,0,55.74,545.515440355709,0.484559644291494,0.16,0.52,1,0.04,0,NA,"Lignin","Lignin","Other"
"546.125663870936",25,25,13,1,0,0,0,0,"CHON","Lignin",547.132940337816,-0.640507617265236,-1,"C25H25NO13",0,0.371428571428571,14,1,0,55.74,545.515855075798,0.484144924202269,0.16,0.52,1,0.04,0,NA,"Lignin","Lignin","Other"
"546.136113563375",24,25,12,3,0,0,0,0,"CHON","Lignin",547.143390030255,0.791845525758724,-1,"C24H25N3O12",0,0.333333333333333,14,2,-1,50.8,545.526293100017,0.473706899983199,0.333333333333333,0.5,1.04166666666667,0.125,0,NA,"Lignin","Lignin","Other"
"546.161512098851",26,29,12,1,0,0,0,0,"CHON","Lignin",547.168788565731,0.341458746945227,-1,"C26H29NO12",0,0.315789473684211,13,1,0,62.4923076923077,545.551663275261,0.448336724738965,-0.0769230769230766,0.461538461538462,1.11538461538462,0.0384615384615385,0,NA,"Lignin","Lignin","Other"
"546.161917023581",26,29,12,1,0,0,0,0,"CHON","Lignin",547.169193490461,-0.398577192920966,-1,"C26H29NO12",0,0.315789473684211,13,1,0,62.4923076923077,545.552067747849,0.447932252151418,-0.0769230769230766,0.461538461538462,1.11538461538462,0.0384615384615385,0,NA,"Lignin","Lignin","Other"
"546.167807993298",19,33,17,1,0,0,0,0,"CHON","Carb",547.175084460178,-0.43097718510615,-1,"C19H33NO17",0,0,4,-13,-14,54.3,545.557952139656,0.442047860343905,0.210526315789474,0.894736842105263,1.73684210526316,0.0526315789473684,0,NA,"Carbohydrate","Carbohydrate","Other"
"546.172590196562",0,0,0,0,0,0,0,0,"","None",547.179866663442,0,-1,NA,NA,NA,NA,NA,NA,NA,545.562729003069,0.437270996930692,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546.182651965063",23,33,14,1,0,0,0,0,"CHON","Lignin",547.189928431943,0.322268279771898,-1,"C23H33NO14",0,0,8,-6,-7,62.7782608695652,545.57277953651,0.427220463490357,-0.0869565217391308,0.608695652173913,1.43478260869565,0.0434782608695652,0,NA,"Lignin;Amino Sugar","Lignin","Other"
"546.197857804636",27,33,11,1,0,0,0,0,"CHON","Lignin",547.205134271516,0.414170244234612,-1,"C27H33NO11",0,0.268292682926829,12,1,0,68.7444444444445,545.587968397106,0.412031602893649,-0.296296296296297,0.407407407407407,1.22222222222222,0.037037037037037,0,NA,"Lignin","Lignin","Other"
"546.205945818471",32,38,1,1,0,2,1,0,"CHONSP","UnsatHC",547.213222285351,0.0373743688513827,-1,"C32H38NOS2P",0.37037037037037,0.381818181818182,15,14,10,90.58125,545.596047379793,0.403952620207065,-1.0625,0.03125,1.1875,0.03125,0.03125,1,"Other","Unsat Hydrocarbon","Phytochemical"
"546.218776583612",24,37,13,1,0,0,0,0,"CHON","Protein",547.226053050492,0.798992858517191,-1,"C24H37NO13",0,0,7,-6,-7,69.8,545.608863817987,0.391136182013156,-0.333333333333333,0.541666666666667,1.54166666666667,0.0416666666666667,0,NA,"Protein;Amino Sugar","Protein","Other"
"546.242266472514",0,0,0,0,0,0,0,0,"","None",547.249542939393,0,-1,NA,NA,NA,NA,NA,NA,NA,545.632327477869,0.367672522130988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546.955770172305",21,9,16,0,0,0,1,0,"CHOP","ConHC",547.963046639185,-0.412229777514776,-1,"C21H9O16P",0.25,0.75,18,2,1,35.8714285714286,546.345034473055,0.654965526945261,0.857142857142857,0.761904761904762,0.428571428571429,0,0.0476190476190476,0,"Other","Cond Hydrocarbon","Phytochemical"
"547.036469598604",23,16,16,0,0,0,0,0,"CHO","ConHC",548.043746065484,0.161304123058685,-1,"C23H16O16",0,0.533333333333333,16,0,0,40.4739130434783,546.425643789653,0.57435621034665,0.695652173913043,0.695652173913043,0.695652173913043,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"547.036861648048",23,16,16,0,0,0,0,0,"CHO","ConHC",548.044138114928,-0.554057067565176,-1,"C23H16O16",0,0.533333333333333,16,0,0,40.4739130434783,546.426035401331,0.573964598668567,0.695652173913043,0.695652173913043,0.695652173913043,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"547.049425004107",20,21,16,0,0,0,1,0,"CHOP","Tannin",548.056701470986,0.0358844504900525,-1,"C20H21O16P",0,0.181818181818182,11,-5,-6,51.75,546.438584729035,0.561415270965199,0.3,0.8,1.05,0,0.05,0,"Tannin","Tannin","Phytochemical"
"547.049869108486",0,0,0,0,0,0,0,0,"","None",548.057145575366,0,-1,NA,NA,NA,NA,NA,NA,NA,546.439028337523,0.560971662477073,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547.058448052049",31,17,8,0,0,0,1,0,"CHOP","ConHC",548.065724518929,0.692459962058627,-1,"C31H17O8P",0.681818181818182,0.730769230769231,24,16,15,65.8161290322581,546.447597701761,0.552402298239031,-0.193548387096774,0.258064516129032,0.548387096774194,0,0.032258064516129,0,"Cond Hydrocarbon","Cond Hydrocarbon","Phytochemical"
"547.072952915995",24,20,15,0,0,0,0,0,"CHO","Lignin",548.080229382875,-0.0171678789353714,-1,"C24H20O15",0,0.454545454545455,15,0,0,48.425,546.462086369446,0.537913630553817,0.416666666666667,0.625,0.833333333333333,0,0,NA,"Lignin","Lignin","Other"
"547.073372035286",25,24,10,0,0,2,0,0,"CHOS","Lignin",548.080648502166,0.802562972361439,-1,"C25H24O10S2",0.153846153846154,0.388888888888889,14,4,2,60.3,546.462505020745,0.537494979255143,0,0.4,0.96,0,0,NA,"Lignin","Lignin","Other"
"547.083827484836",0,0,0,0,0,0,0,0,"","None",548.091103951716,0,-1,NA,NA,NA,NA,NA,NA,NA,546.472948795647,0.527051204353484,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547.086010340565",21,25,15,0,0,0,1,0,"CHOP","Tannin",548.093286807445,-0.32870945361842,-1,"C21H25O15P",0,0.12,10,-5,-6,60.3,546.475129213979,0.524870786020642,0,0.714285714285714,1.19047619047619,0,0.0476190476190476,0,"Tannin","Tannin","Phytochemical"
"547.086414084497",0,0,0,0,0,0,0,0,"","None",548.093690551377,0,-1,NA,NA,NA,NA,NA,NA,NA,546.475532507087,0.524467492912663,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547.0941345115",21,24,17,0,0,0,0,0,"CHO","Tannin",548.10141097838,-0.112446854575966,-1,"C21H24O17",0,0.12,10,-7,-7,46.7285714285714,546.483244313392,0.516755686607553,0.476190476190476,0.80952380952381,1.14285714285714,0,0,NA,"Tannin","Tannin","Other"
"547.094538141842",22,28,12,0,0,2,0,0,"CHOS","Lignin",548.101814608722,0.735511665198778,-1,"C22H28O12S2",0,0.0714285714285714,9,-3,-5,60.3,546.483647493037,0.516352506962789,0,0.545454545454545,1.27272727272727,0,0,NA,"Lignin","Lignin","Other"
"547.095072745869",32,21,7,0,0,0,1,0,"CHOP","ConHC",548.102349212749,0.256021618900537,-1,"C32H21O7P",0.625,0.672727272727273,23,16,15,70.9875,546.484181500121,0.515818499879401,-0.375,0.21875,0.65625,0,0.03125,0,"Cond Hydrocarbon","Cond Hydrocarbon","Phytochemical"
"547.109415447116",25,24,14,0,0,0,0,0,"CHO","Lignin",548.116691913996,-0.157693054961012,-1,"C25H24O14",0,0.388888888888889,14,0,0,55.74,546.498508186179,0.501491813820735,0.16,0.56,0.96,0,0,NA,"Lignin","Lignin","Other"
"547.109846346104",25,24,14,0,0,0,0,0,"CHO","Lignin",548.117122812984,-0.943836933414872,-1,"C25H24O14",0,0.388888888888889,14,0,0,55.74,546.498938604022,0.501061395978468,0.16,0.56,0.96,0,0,NA,"Lignin","Lignin","Other"
"547.120083697132",26,29,9,0,0,1,1,0,"CHOSP","Lignin",548.127360164012,-0.675817773791213,-1,"C26H29O9SP",0.133333333333333,0.333333333333333,13,4,2,75.6461538461538,546.509164523932,0.490835476068014,-0.538461538461538,0.346153846153846,1.11538461538462,0,0.0384615384615385,0,"Lignin","Lignin","Phytochemical"
"547.122647360292",0,0,0,0,0,0,0,0,"","None",548.129923827172,0,-1,NA,NA,NA,NA,NA,NA,NA,546.511725324483,0.488274675517118,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547.123060050845",23,33,9,0,0,2,1,0,"CHOSP","Lignin",548.130336517725,0.0438408055790385,-1,"C23H33O9S2P",0,0.032258064516129,8,-1,-4,80.1260869565217,546.512137554222,0.487862445778205,-0.695652173913044,0.391304347826087,1.43478260869565,0,0.0434782608695652,0,"Lignin","Lignin","Lipid"
"547.127611136026",28,25,8,2,0,0,1,0,"CHONP","Lignin",548.134887602906,-0.0644060551076562,-1,"C28H25N2O8P",0.411764705882353,0.523809523809524,18,10,7,68.4428571428571,546.51668355762,0.483316442379532,-0.285714285714286,0.285714285714286,0.892857142857143,0.0714285714285714,0.0357142857142857,2,"Lignin","Lignin","Phytochemical"
"547.130564107706",22,28,16,0,0,0,0,0,"CHO","Tannin",548.137840574586,-0.192875181694509,-1,"C22H28O16",0,0.0714285714285714,9,-7,-7,55.1181818181818,546.519633231986,0.480366768014051,0.181818181818182,0.727272727272727,1.27272727272727,0,0,NA,"Tannin","Tannin","Other"
"547.131047663105",23,32,11,0,0,2,0,0,"CHOS","Lignin",548.138324129985,0.509215106086198,-1,"C23H32O11S2",0,0.032258064516129,8,-3,-5,67.7347826086957,546.520116247443,0.479883752557271,-0.260869565217392,0.478260869565217,1.39130434782609,0,0,NA,"Lignin","Lignin","Other"
"547.140490841358",34,28,3,0,0,2,0,0,"CHOS","UnsatHC",548.147767308238,0.399229688228384,-1,"C34H28O3S2",0.551724137931034,0.573770491803279,21,18,16,75.3882352941176,546.529548881358,0.470451118641563,-0.529411764705882,0.0882352941176471,0.823529411764706,0,0,NA,"Unsat Hydrocarbon","Unsat Hydrocarbon","Other"
"547.145811883299",26,28,13,0,0,0,0,0,"CHO","Lignin",548.153088350179,-0.177622057037866,-1,"C26H28O13",0,0.333333333333333,13,0,0,62.4923076923077,546.534863981776,0.465136018223575,-0.0769230769230766,0.5,1.07692307692308,0,0,NA,"Lignin","Lignin","Other"
"547.14622535903",27,32,8,0,0,2,0,0,"CHOS","Lignin",548.15350182591,0.652295549976519,-1,"C27H32O8S2",0.117647058823529,0.285714285714286,12,4,2,72.9666666666667,546.535276995817,0.464723004183156,-0.444444444444445,0.296296296296296,1.18518518518519,0,0,NA,"Lignin","Lignin","Other"
"547.159005207111",0,0,0,0,0,0,0,0,"","None",548.166281673991,0,-1,NA,NA,NA,NA,NA,NA,NA,546.548042573805,0.451957426194667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547.159448269309",24,37,8,0,0,2,1,0,"CHOSP","Protein",548.166724736189,0.0388901958239606,-1,"C24H37O8S2P",0,0,7,-1,-4,86.425,546.548485141276,0.451514858723954,-0.916666666666667,0.333333333333333,1.54166666666667,0,0.0416666666666667,0,"Protein","Protein","Lipid"
"547.166987209148",23,32,15,0,0,0,0,0,"CHO","Tannin",548.174263676028,-0.261444830924041,-1,"C23H32O15",0,0.032258064516129,8,-7,-7,62.7782608695652,546.556015663067,0.443984336932544,-0.0869565217391308,0.652173913043478,1.39130434782609,0,0,NA,"Amino Sugar","Tannin","Other"
"547.167500734382",24,36,10,0,0,2,0,0,"CHOS","Protein",548.174777201262,0.38592680022254,-1,"C24H36O10S2",0,0,7,-3,-5,74.55,546.556528614895,0.443471385105454,-0.5,0.416666666666667,1.5,0,0,NA,"Protein","Protein","Other"
"547.176890156581",35,32,2,0,0,2,0,0,"CHOS","UnsatHC",548.184166623461,0.374012879383398,-1,"C35H32O2S2",0.516129032258065,0.53125,20,18,16,79.8428571428571,546.565907552781,0.4340924472192,-0.685714285714286,0.0571428571428571,0.914285714285714,0,0,NA,"Unsat Hydrocarbon","Unsat Hydrocarbon","Other"
"547.182218547345",27,32,12,0,0,0,0,0,"CHO","Lignin",548.189495014225,-0.216205940319967,-1,"C27H32O12",0,0.285714285714286,12,0,0,68.7444444444445,546.571229993816,0.428770006183868,-0.296296296296297,0.444444444444444,1.18518518518519,0,0,NA,"Lignin","Lignin","Other"
"547.18263699087",28,36,7,0,0,2,0,0,"CHOS","Lignin",548.18991345775,0.604594397027067,-1,"C28H36O7S2",0.105263157894737,0.244444444444444,11,4,2,78.6214285714286,546.571647970103,0.428352029896587,-0.642857142857143,0.25,1.28571428571429,0,0,NA,"Other","Lignin","Other"
"547.195262001448",0,0,0,0,0,0,0,0,"","None",548.202538468328,0,-1,NA,NA,NA,NA,NA,NA,NA,546.584258883482,0.415741116518234,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547.195708815731",25,41,7,0,0,2,1,0,"CHOSP","Lipid",548.202985282611,0.266832164112454,-1,"C25H41O7S2P",0,0,6,-1,-4,92.22,546.584705198848,0.415294801152072,-1.12,0.28,1.64,0,0.04,0,"Lipid","Lipid","Lipid"
"547.210500134283",28,37,9,0,0,0,1,0,"CHOP","Lignin",548.217776601163,-0.469347354002887,-1,"C28H37O9P",0.0555555555555556,0.244444444444444,11,2,1,84.7285714285714,546.599480001282,0.400519998718437,-0.857142857142857,0.321428571428571,1.32142857142857,0,0.0357142857142857,0,"Lignin","Lignin","Lipid"
"547.21090034645",29,41,4,0,0,2,1,0,"CHOSP","Lignin",548.21817681333,0.384666504499872,-1,"C29H41O4S2P",0.136363636363636,0.208333333333333,10,6,3,93.7137931034483,546.599879766568,0.400120233431949,-1.17241379310345,0.137931034482759,1.41379310344828,0,0.0344827586206897,0,"Unsat Hydrocarbon","Lignin","Lipid"
"547.218564895379",28,36,11,0,0,0,0,0,"CHO","Lignin",548.225841362259,-0.144764352274969,-1,"C28H36O11",0,0.244444444444444,11,0,0,74.55,546.607535757193,0.392464242806682,-0.5,0.392857142857143,1.28571428571429,0,0,NA,"Lignin","Lignin","Other"
"547.218927268656",28,36,11,0,0,0,0,0,"CHO","Lignin",548.226203735536,-0.805756515807452,-1,"C28H36O11",0,0.244444444444444,11,0,0,74.55,546.607897725841,0.392102274159015,-0.5,0.392857142857143,1.28571428571429,0,0,NA,"Lignin","Lignin","Other"
"547.231521057567",25,41,11,0,0,0,1,0,"CHOP","Protein",548.238797524447,-0.271515345854698,-1,"C25H41O11P",0,0,6,-5,-6,87.66,546.620477452415,0.379522547585225,-0.96,0.44,1.64,0,0.04,0,"Protein","Protein","Lipid"
"547.231932324496",0,0,0,0,0,0,0,0,"","None",548.239208791376,0,-1,NA,NA,NA,NA,NA,NA,NA,546.62088826012,0.3791117398805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547.246764452451",29,41,8,0,0,0,1,0,"CHOP","Lignin",548.25404091933,-0.248272553015068,-1,"C29H41O8P",0.05,0.208333333333333,10,2,1,89.7827586206896,546.635703826388,0.364296173612161,-1.03448275862069,0.275862068965517,1.41379310344828,0,0.0344827586206897,0,"Other","Lignin","Lipid"
"547.247181685033",0,0,0,0,0,0,0,0,"","None",548.254458151913,0,-1,NA,NA,NA,NA,NA,NA,NA,546.636120593084,0.363879406915771,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547.254863616035",29,40,10,0,0,0,0,0,"CHO","Lignin",548.262140082915,0.0135374749566447,-1,"C29H40O10",0,0.208333333333333,10,0,0,79.9551724137931,546.643793946373,0.356206053626579,-0.689655172413793,0.344827586206897,1.37931034482759,0,0,NA,"Lignin","Lignin","Other"
"547.255280817989",30,44,5,0,0,2,0,0,"CHOS","Lignin",548.262557284869,0.836493437072883,-1,"C30H44O5S2",0.0869565217391304,0.176470588235294,9,4,2,88.8,546.644210682476,0.355789317523886,-1,0.166666666666667,1.46666666666667,0,0,NA,"Other","Lignin","Other"
"547.267894310154",26,45,10,0,0,0,1,0,"CHOP","Protein",548.275170777034,-0.249147765663813,-1,"C26H45O10P",0,0,5,-5,-6,93.1846153846154,546.656810090303,0.343189909697003,-1.15384615384615,0.384615384615385,1.73076923076923,0,0.0384615384615385,0,"Protein","Protein","Lipid"
"547.290360667162",22,48,11,2,0,1,0,0,"CHONS","Protein",548.297637134042,0.444923051751566,-1,"C22H48N2O11S",0,0,0,-11,-14,83.6181818181818,546.679251361176,0.320748638823943,-0.818181818181818,0.5,2.18181818181818,0.0909090909090909,0,NA,"Other","Protein","Other"
"547.29116825071",30,44,9,0,0,0,0,0,"CHO","Lignin",548.29844471759,0.161032210412999,-1,"C30H44O9",0,0.176470588235294,9,0,0,85,546.680058042969,0.319941957030892,-0.866666666666666,0.3,1.46666666666667,0,0,NA,"Protein","Lignin","Other"
"547.291652702971",30,44,9,0,0,0,0,0,"CHO","Lignin",548.298929169851,-0.722522934362388,-1,"C30H44O9",0,0.176470588235294,9,0,0,85,546.680541954286,0.319458045713645,-0.866666666666666,0.3,1.46666666666667,0,0,NA,"Protein","Lignin","Other"
"547.857265583068",0,0,0,0,0,0,0,0,"","None",548.864542049948,0,-1,NA,NA,NA,NA,NA,NA,NA,547.245523265989,0.754476734011405,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548.067877178064",0,0,0,0,0,0,0,0,"","None",549.075153644944,0,-1,NA,NA,NA,NA,NA,NA,NA,547.455899690196,0.54410030980398,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548.068366812507",23,19,15,1,0,0,0,0,"CHON","Tannin",549.075643279387,-0.317502313807165,-1,"C23H19NO15",0,0.448275862068966,15,0,-1,42.9521739130435,547.456388777909,0.543611222091272,0.608695652173913,0.652173913043478,0.826086956521739,0.0434782608695652,0,NA,"Tannin","Tannin","Other"
"548.068815213188",24,23,10,1,0,2,0,0,"CHONS","Lignin",549.076091680068,0.447414184655166,-1,"C24H23NO10S2",0.0909090909090909,0.375,14,4,1,55.55,547.456836677902,0.543163322098394,0.166666666666667,0.416666666666667,0.958333333333333,0.0416666666666667,0,NA,"Lignin","Lignin","Other"
"548.104368662435",24,23,14,1,0,0,0,0,"CHON","Lignin",549.111645129315,0.381204053305605,-1,"C24H23NO14",0,0.375,14,0,-1,50.8,547.49235042785,0.507649572150399,0.333333333333333,0.583333333333333,0.958333333333333,0.0416666666666667,0,NA,"Lignin","Lignin","Other"
"548.104758427607",24,23,14,1,0,0,0,0,"CHON","Lignin",549.112034894487,-0.328606140742216,-1,"C24H23NO14",0,0.375,14,0,-1,50.8,547.492739757806,0.507260242193752,0.333333333333333,0.583333333333333,0.958333333333333,0.0416666666666667,0,NA,"Lignin","Lignin","Other"
"548.112404088102",29,28,4,1,0,2,1,0,"CHONSP","Lignin",549.119680554982,0.101485014054024,-1,"C29H28NO4S2P",0.428571428571429,0.478260869565217,17,13,9,77.9896551724138,547.500376881089,0.499623118911472,-0.620689655172414,0.137931034482759,0.96551724137931,0.0344827586206897,0.0344827586206897,1,"Unsat Hydrocarbon","Lignin","Phytochemical"
"548.140661680245",0,0,0,0,0,0,0,0,"","None",549.147938147125,0,-1,NA,NA,NA,NA,NA,NA,NA,547.528602920552,0.471397079448366,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548.151319096456",26,32,8,1,0,1,1,0,"CHONSP","Lignin",549.158595563335,0.0521631906505973,-1,"C26H32NO8SP",0.0666666666666667,0.263157894736842,12,4,1,77.8384615384615,547.539248436596,0.460751563403505,-0.615384615384615,0.307692307692308,1.23076923076923,0.0384615384615385,0.0384615384615385,1,"Lignin","Lignin","Phytochemical"
