taxon_a,taxon_b,r_within,r_marginal,r_between,cooccurrence,perm_p,q_BH,fdr_pass,effect_pass,both_pass
BM004,SG8-39,-0.7532556554855787,0.6035114656340897,0.6000000000000001,6,0.3315343099460293,0.7321370620177312,False,True,False
BM004,SHZL01,0.7101434425736433,0.758956434470382,0.6000000000000001,6,0.2220508866615266,0.6653392867733654,False,True,False
BM004,SLDV01,-0.3107745187680752,-0.7594695901227688,-0.7999999999999999,6,0.3161141094834233,0.7270361330589854,False,False,False
BM004,SLND01,-0.7768216910257998,0.8256751139528998,1.0,6,0.07093292212798766,0.5323222963366413,False,True,False
BM004,SLSQ01,-0.6771545450619836,-0.9061015744317745,-0.7999999999999999,6,0.020046260601387818,0.4344012084401995,False,False,False
BM004,SURF-3,-0.44662190467328083,-0.8189125552333381,-0.6000000000000001,6,0.2174248265227448,0.6606742499836749,False,False,False
BM004,SZUA-36,0.8785023476078938,0.771428847132578,0.6000000000000001,6,0.05551272166538165,0.505642239654641,False,True,False
BM004,SZUA-401,-0.29573146123261174,-0.2663023298784851,-0.39999999999999997,6,0.29760986892829605,0.7203080780390722,False,False,False
BM004,Salinarimonas,-0.29637618920046643,-0.48478162773998007,-0.39999999999999997,6,0.2235929067077872,0.6660560731499269,False,False,False
BM004,Saprospiraceae,0.12561289238875434,-0.9391426820384435,-1.0,6,0.8496530454895914,0.9573225774249116,False,False,False
BM004,Sediminispirochaetaceae,-0.48250385919327476,-0.9157621870881383,-0.6000000000000001,6,0.28218966846569005,0.7111249193004758,False,False,False
BM004,Spiribacter,-0.03614635317554083,-0.48140621249441734,-0.7999999999999999,6,0.9097918272937549,0.9755010023938806,False,False,False
BM004,Sunxiuqinia,-0.6849133740863103,0.7320570622443802,0.7999999999999999,6,0.37316885119506554,0.7496368376168066,False,False,False
BM004,Tangfeifania,0.4699026862618916,-0.8437940974310153,-1.0,6,0.3084040092521203,0.7234129455582237,False,False,False
BM004,Thiohalobacterales,-0.10569601537232928,0.8847164940290828,1.0,6,0.7262914417887433,0.912873500509766,False,False,False
BM004,Thiohalomonadales,0.04991428487228059,0.9142868890069947,0.7999999999999999,6,0.9483423284502699,0.9874542065584532,False,False,False
BM004,Thiohalophilus,0.037843528986079074,0.7999760537071635,0.7999999999999999,6,0.9275250578257518,0.9807594329129589,False,False,False
BM004,Thiohalorhabdus,-0.3631645017353126,-0.029945946575263015,-0.39999999999999997,6,0.17964533538936006,0.6253186568021128,False,False,False
BM004,Thiohalospira,-0.19636319872887933,-0.14434776139242447,-0.19999999999999998,6,0.2536622976098689,0.6923951304899302,False,False,False
BM004,UBA11386,-0.6099839062231396,0.9161006805155073,1.0,6,0.18581341557440248,0.6330502871297844,False,False,False
BM004,UBA11574,-0.7018963450926515,0.967785528248212,1.0,6,0.13338473400154202,0.5894581978026006,False,True,False
BM004,UBA11579,0.7415367141748032,0.8737178591650382,0.7999999999999999,6,0.16345412490362374,0.6108061862547475,False,True,False
BM004,UBA12077,-0.0880568104826059,-0.8894342079434865,-0.7999999999999999,6,0.7247494217424827,0.9119289755196905,False,False,False
BM004,UBA12270,-0.5449900641316234,0.8892420822743788,1.0,6,0.23438704703161142,0.6746256314984453,False,False,False
BM004,UBA12294,0.8522102862223494,0.8290597088958448,0.6000000000000001,6,0.06939090208172706,0.5309199269359235,False,True,False
BM004,UBA4486,-0.7430036500765212,0.6165951061069362,0.6000000000000001,6,0.29606784888203547,0.720141244084166,False,True,False
BM004,UBA5335,-0.6377620884593574,0.8721427177367734,1.0,6,0.15805705474171164,0.608713139259511,False,False,False
BM004,UBA5704,-0.35570124387600777,0.6012816116613725,0.7999999999999999,6,0.6183500385505012,0.8649718492454835,False,False,False
BM004,UBA6960,0.6449350895972795,-0.7965491915949363,-1.0,6,0.020046260601387818,0.4344012084401995,False,False,False
BM004,WC007,-0.6352730863512669,0.8290694298352909,0.6000000000000001,6,0.4764841942945258,0.7972265717588917,False,False,False
BM004,Woeseiaceae,0.11536575401948648,-0.9078779866667731,-0.7999999999999999,6,0.6831148804934464,0.8944901108430272,False,False,False
BM004,XN24,-0.04537721605138747,-0.859876783086602,-0.7999999999999999,6,0.8442559753276793,0.9567766525603236,False,False,False
BM004,Xanthomonadales,-0.3588261012218404,0.8693641048255499,0.7999999999999999,6,0.29838087895142634,0.7203080780390722,False,False,False
BM004,Yeosuana,0.30686773258094713,0.970373375424328,1.0,6,0.4672320740169622,0.7914595911076311,False,False,False
BM103,Desulfurivibrionaceae,0.21126012257093468,-0.8362057380943867,-0.7999999999999999,6,0.8612181958365459,0.9610866087234577,False,False,False
BM103,GCA-001735895,0.4372708276108641,-0.8802703898552151,-0.7999999999999999,6,0.3430994602929838,0.7367366283881125,False,False,False
BM103,GWC2-71-9,0.17576920436616664,-0.8377777679439244,-0.7999999999999999,6,0.781804163454125,0.9346913266668726,False,False,False
BM103,Gallionellaceae,0.3351825708325402,-0.7696300398097062,-0.7999999999999999,6,0.5705474171164225,0.8467122409311206,False,False,False
BM103,JAACFB01,-0.006185080194320023,-0.9001525027771242,-1.0,6,0.9814957594448728,0.9948742642204534,False,False,False
BM103,JAAXQD01,0.17360048949487586,-0.7579023417809723,-0.7999999999999999,6,0.8188126445643793,0.9498716767534469,False,False,False
BM103,JABDJL01,0.35952763441490243,-0.8808555860741932,-0.7999999999999999,6,0.4379336931380108,0.7797774509945425,False,False,False
BM103,Lutibacter,0.28241392973017887,-0.8136410364966644,-1.0,6,0.7185813415574402,0.909202687384356,False,False,False
BM103,Ornithinicoccus_A,0.1970426288595393,-0.828816199218755,-1.0,6,0.8442559753276793,0.9567766525603236,False,False,False
BM103,SAR324,0.026733957853398254,-0.8291166726003255,-1.0,6,0.9167309175019275,0.977986144286898,False,False,False
BM103,SHZL01,-0.0695773274483289,-0.8609787753760879,-0.7999999999999999,6,0.8450269853508096,0.9569875038307659,False,False,False
BM103,SZUA-36,0.050162343964622186,-0.8564347946919108,-0.7999999999999999,6,0.920585967617579,0.9787357960893939,False,False,False
BM103,Sunxiuqinia,0.1952496130610222,-0.8123060405453888,-1.0,6,0.8334618350038551,0.9545950448517971,False,False,False
BM103,UBA11579,-0.0808344581767528,-0.9088416326883804,-1.0,6,0.8357748650732459,0.9555050169530611,False,False,False
BM103,UBA12294,0.11456091766106459,-0.8823694421142221,-0.7999999999999999,6,0.8789514263685428,0.965854737734374,False,False,False
BM509,Desulfurivibrionaceae,-0.9314095025454602,0.7590366443306554,0.7999999999999999,6,0.02158828064764842,0.43928391964617924,False,True,False
BM509,GCA-001735895,-0.7770237294764704,0.9041783259185568,0.7999999999999999,6,0.24209714726291442,0.6814709788749622,False,True,False
BM509,GWC2-71-9,-0.9296352200621143,0.8326406980448959,0.7999999999999999,6,0.14572089437162683,0.6023228478827223,False,True,False
BM509,Gallionellaceae,-0.927551964873833,0.7339863131937242,0.7999999999999999,6,0.09406322282189669,0.5661789276549779,False,True,False
BM509,JAACFB01,0.9626838896357555,0.9789316687324167,1.0,6,0.02235929067077872,0.44285471594907977,False,True,False
BM509,JAAXQD01,-0.8572029651990826,0.6127539965928656,0.7999999999999999,6,0.04471858134155744,0.4903458383028685,False,True,False
BM509,JABDJL01,-0.7332891703040052,0.9154461974343745,0.7999999999999999,6,0.26214340786430224,0.6980250899511693,False,True,False
BM509,Lutibacter,0.8275442913059228,0.9397541530256388,1.0,6,0.3708558211256746,0.7482981294543706,False,True,False
BM509,NaphS2,-0.9445615726934447,0.7038678948482069,0.7999999999999999,6,0.013878180416345412,0.40299437630708373,False,True,False
BM509,Ornithinicoccus_A,0.8181185577477786,0.9750146900938933,1.0,6,0.19198149575944487,0.6428197442948256,False,True,False
BM509,SAR324,-0.9714622166286715,0.808937119254549,1.0,6,0.04471858134155744,0.4903458383028685,False,True,False
BM509,SHZL01,0.8819099137564311,0.9763595949227714,0.7999999999999999,6,0.01079414032382421,0.39952971877322185,False,True,False
BM509,SZUA-36,0.9664203928268738,0.9919651390170388,0.7999999999999999,6,0.04857363145720894,0.4929681207443786,False,True,False
BM509,Sunxiuqinia,-0.9545089502666971,0.7137025652295125,1.0,6,0.0030840400925212026,0.37652907398243934,False,True,False
BM509,UBA11574,-0.5611932869960359,0.7422011004584588,0.7999999999999999,6,0.47417116422513494,0.7962882618274695,False,False,False
BM509,UBA11579,0.8772879451177459,0.9793533126392922,1.0,6,0.03546646106399383,0.47559942869421235,False,True,False
BM509,UBA12294,0.8714899514920835,0.9777977529000964,0.7999999999999999,6,0.07787201233616037,0.5398246278896541,False,True,False
BM509,UBA4486,-0.9590774188853558,0.7409857849716918,0.7999999999999999,6,0.059367771781033155,0.5095785657595501,False,True,False
Balneolaceae,Desulfurivibrionaceae,-0.1305564417832065,-0.635365918420379,-0.39999999999999997,6,0.47571318427139553,0.7970778056821007,False,False,False
Balneolaceae,GCA-001735895,-0.5661106443091869,-0.7942265054440685,-0.39999999999999997,6,0.07170393215111796,0.5327322116222933,False,False,False
Balneolaceae,GWC2-71-9,-0.36879521475304655,-0.8335071300822278,-0.39999999999999997,6,0.04471858134155744,0.4903458383028685,False,False,False
Balneolaceae,Gallionellaceae,-0.29501335482122026,-0.7592263587244009,-0.39999999999999997,6,0.1063993831919815,0.5828123290355249,False,False,False
Balneolaceae,JAACFB01,-0.14488691747054283,-0.7185780501772921,-0.7999999999999999,6,0.6021588280647648,0.8597764380467404,False,False,False
Balneolaceae,JAAXQD01,-0.08441896750991204,-0.2584125903577074,-0.39999999999999997,6,0.6777178103315343,0.8937178282302032,False,False,False
Balneolaceae,JABDJL01,-0.62783483560607,-0.818967249254448,-0.39999999999999997,6,0.013878180416345412,0.40299437630708373,False,False,False
Balneolaceae,Lutibacter,0.04486211612017675,-0.6270944120290033,-0.7999999999999999,6,0.6553585196607556,0.8859416114402547,False,False,False
Balneolaceae,Ornithinicoccus_A,-0.07887468053145887,-0.8051951548474328,-0.7999999999999999,6,0.6422513492675405,0.8777971657491196,False,False,False
Balneolaceae,SAR324,-0.21555123868244414,-0.8492435423912169,-0.7999999999999999,6,0.29683885890516576,0.7203080780390722,False,False,False
Balneolaceae,SHZL01,-0.2492938352476129,-0.8250161354179527,-0.39999999999999997,6,0.4510408635312259,0.7843355152392492,False,False,False
Balneolaceae,SZUA-36,-0.05922232742480526,-0.8094823642100611,-0.39999999999999997,6,0.8080185042405551,0.9451725103228572,False,False,False
Balneolaceae,Sunxiuqinia,-0.004849676596884032,-0.6421408108089436,-0.7999999999999999,6,0.9992289899768697,0.9994733599915375,False,False,False
Balneolaceae,UBA11579,-0.05033575660849144,-0.7296554558302564,-0.7999999999999999,6,0.8481110254433307,0.9572449752020473,False,False,False
Balneolaceae,UBA12294,-0.39178998995406333,-0.7901060923929594,-0.39999999999999997,6,0.3346183500385505,0.7324533324365381,False,False,False
Chromatocurvus,Desulfurivibrionaceae,-0.4735125705169809,-0.9147082342304245,-0.7999999999999999,6,0.08172706245181187,0.5502282887702231,False,False,False
Chromatocurvus,GCA-001735895,0.04518833145978283,-0.8991843159181855,-0.7999999999999999,6,0.8681572860447185,0.9631800623688861,False,False,False
Chromatocurvus,GWC2-71-9,-0.2927463571913886,-0.8531613869100173,-0.7999999999999999,6,0.41865844255975326,0.7730532867130432,False,False,False
Chromatocurvus,Gallionellaceae,-0.25495825772926667,-0.8241213229869344,-0.7999999999999999,6,0.5212027756360833,0.820049760473776,False,False,False
Chromatocurvus,JAACFB01,0.5191607652476855,-0.8936182539473442,-1.0,6,0.07324595219737856,0.5354351107904884,False,False,False
Chromatocurvus,JAAXQD01,-0.4951742620659996,-0.8645164014161041,-0.7999999999999999,6,0.08712413261372398,0.5567776599845798,False,False,False
Chromatocurvus,JABDJL01,-0.06091789265755116,-0.8916839419247051,-0.7999999999999999,6,0.8581341557440246,0.9598711054267909,False,False,False
Chromatocurvus,Lutibacter,0.27746397316928967,-0.8344148804898206,-1.0,6,0.4548959136468774,0.7857078066384611,False,False,False
Chromatocurvus,Ornithinicoccus_A,0.06574943548080756,-0.8213886868263323,-1.0,6,0.8766383962991519,0.9650677616937298,False,False,False
Chromatocurvus,SAR324,-0.34580799237558124,-0.826082055044121,-1.0,6,0.3469545104086353,0.7381242900240927,False,False,False
Chromatocurvus,SHZL01,0.4753107793684887,-0.8325566849515297,-0.7999999999999999,6,0.15111796453353893,0.6035864013107171,False,False,False
Chromatocurvus,SZUA-36,0.48043734704182994,-0.8238611142523317,-0.7999999999999999,6,0.1002313030069391,0.5757668950819956,False,False,False
Chromatocurvus,Sunxiuqinia,-0.3574161087577143,-0.8789417447631707,-1.0,6,0.27679259830377795,0.7086361785624561,False,False,False
Chromatocurvus,UBA11579,0.3235330712072158,-0.9007118665643851,-1.0,6,0.3515805705474171,0.7400743867930705,False,False,False
Chromatocurvus,UBA12294,0.492827378727497,-0.8743408768532879,-0.7999999999999999,6,0.18812644564379338,0.6356358221256628,False,False,False
Crateriforma,Desulfurivibrionaceae,-0.22668626632158534,-0.71889365717758,-0.7999999999999999,6,0.3469545104086353,0.7381242900240927,False,False,False
Crateriforma,GCA-001735895,-0.25585602648868383,-0.7063261937379529,-0.7999999999999999,6,0.2313030069390902,0.6717499854037381,False,False,False
Crateriforma,GWC2-71-9,-0.18004721352806746,-0.6454309972683412,-0.7999999999999999,6,0.4818812644564379,0.801828466894561,False,False,False
Crateriforma,Gallionellaceae,-0.3200944621702046,-0.6790030728098743,-0.7999999999999999,6,0.04317656129529684,0.4891748911295403,False,False,False
Crateriforma,JAACFB01,0.28116949674476666,-0.6618620170934632,-0.6000000000000001,6,0.12490362374710871,0.5871905989950283,False,False,False
Crateriforma,JAAXQD01,-0.3068001420885919,-0.670040236257448,-0.7999999999999999,6,0.2898997686969931,0.715348448851102,False,False,False
Crateriforma,JABDJL01,-0.1141396286030734,-0.6816032499826964,-0.7999999999999999,6,0.6106399383191982,0.8630900412667102,False,False,False
Crateriforma,Lutibacter,0.20111849173763757,-0.5532426921969993,-0.6000000000000001,6,0.42868157286044717,0.7773865672579787,False,False,False
Crateriforma,Ornithinicoccus_A,0.5200226857835971,-0.46515684731695317,-0.6000000000000001,6,0.02158828064764842,0.43928391964617924,False,False,False
Crateriforma,SAR324,-0.2640619497404558,-0.6081166621711421,-0.6000000000000001,6,0.19506553585196607,0.6438677432710163,False,False,False
Crateriforma,SHZL01,0.3248269601303644,-0.6351203541292216,-0.7999999999999999,6,0.1094834232845027,0.5837419187420311,False,False,False
Crateriforma,SZUA-36,0.18667857667269294,-0.6100116396081425,-0.7999999999999999,6,0.4494988434849653,0.7841545190247422,False,False,False
Crateriforma,Sunxiuqinia,-0.44196364539260546,-0.7195149725437433,-0.6000000000000001,6,0.008481110254433308,0.3897498982093509,False,False,False
Crateriforma,UBA11579,0.30279986867670666,-0.6384747520685524,-0.6000000000000001,6,0.3276792598303778,0.7310811448712099,False,False,False
Crateriforma,UBA12294,0.36674644418149277,-0.6620511959867725,-0.7999999999999999,6,0.028527370855821126,0.4611737027680174,False,False,False
DDH964,Desulfurivibrionaceae,0.46054950684675283,0.8614955752938057,0.7999999999999999,6,0.1133384734001542,0.5866848362051963,False,False,False
DDH964,GCA-001735895,-0.051168258471125286,0.7628274703359873,0.7999999999999999,6,0.856592135697764,0.9594582596203902,False,False,False
DDH964,GWC2-71-9,0.21854252293494003,0.691030831648034,0.7999999999999999,6,0.525828835774865,0.8233690422355276,False,False,False
DDH964,Gallionellaceae,0.25627707762780455,0.7063815636684021,0.7999999999999999,6,0.5042405551272167,0.8097149079192447,False,False,False
DDH964,JAACFB01,-0.6704186955971647,0.7531069355821941,0.6000000000000001,6,0.014649190439475714,0.40299437630708373,False,False,False
DDH964,JAAXQD01,0.38227004724938257,0.9284960160562228,0.7999999999999999,6,0.2544333076329992,0.6923951304899302,False,False,False
DDH964,JABDJL01,-0.07360783479130865,0.7376079188588516,0.7999999999999999,6,0.8411719352351581,0.956594804702293,False,False,False
DDH964,Lutibacter,-0.43212230670096957,0.6764882846225045,0.6000000000000001,6,0.12259059367771781,0.5871905989950283,False,False,False
DDH964,Ornithinicoccus_A,-0.35705180605152376,0.5903612089286568,0.6000000000000001,6,0.2382420971472629,0.6790314824615369,False,False,False
DDH964,SAR324,0.3882652210232731,0.6502261966762963,0.6000000000000001,6,0.2274479568234387,0.6692533405811973,False,False,False
DDH964,SHZL01,-0.69290755715,0.6514983724633414,0.7999999999999999,6,0.03315343099460293,0.4716435922362643,False,False,False
DDH964,SZUA-36,-0.6243354384809442,0.6270266927829503,0.7999999999999999,6,0.010023130300693909,0.39417887432536625,False,False,False
DDH964,Sunxiuqinia,0.5090654640054898,0.8205114295232908,0.6000000000000001,6,0.047031611410948346,0.4925974152900864,False,False,False
DDH964,UBA11579,-0.6253044198728198,0.7385611410477141,0.6000000000000001,6,0.004626060138781804,0.37652907398243934,False,False,False
DDH964,UBA12294,-0.8100176438514693,0.7119215574795632,0.7999999999999999,6,0.007710100231303007,0.3897498982093509,False,True,False
DT-91,Desulfurivibrionaceae,-0.1582884076508307,0.5994267753972841,1.0,6,0.5975327679259831,0.8578129241197863,False,False,False
DT-91,GCA-001735895,0.2483241389514181,0.6860681328417713,1.0,6,0.38627602158828067,0.7593698285489392,False,False,False
DT-91,GWC2-71-9,-0.12271216303536317,0.5905379808823369,1.0,6,0.7023901310717039,0.9038148925855809,False,False,False
DT-91,Gallionellaceae,0.01017639170543133,0.5946682918313994,1.0,6,0.9838087895142636,0.9951225297671172,False,False,False
DT-91,JAACFB01,0.29823084592656685,0.6962921757638584,0.7999999999999999,6,0.2459521973785659,0.6850149726103743,False,False,False
DT-91,JAAXQD01,-0.13427704108768812,0.5362965309773647,0.6000000000000001,6,0.5952197378565921,0.8570493673062707,False,False,False
DT-91,JABDJL01,0.05498136221272332,0.6609898309976683,1.0,6,0.856592135697764,0.9594582596203902,False,False,False
DT-91,Lutibacter,0.31651120034041275,0.648493846100605,0.7999999999999999,6,0.1156515034695451,0.5871905989950283,False,False,False
DT-91,Ornithinicoccus_A,0.0656002409261654,0.5713521431909807,0.7999999999999999,6,0.8064764841942945,0.9447196965071358,False,False,False
DT-91,SAR324,-0.17243307593626736,0.537219486519019,0.7999999999999999,6,0.5412490362374711,0.8305964740374147,False,False,False
DT-91,SHZL01,0.19237325061810182,0.6726869560300314,1.0,6,0.4726291441788743,0.7956588597207639,False,False,False
DT-91,SZUA-36,0.33121414881129513,0.6743298674443619,1.0,6,0.15728604471858135,0.6080339535907351,False,False,False
DT-91,Sunxiuqinia,-0.05280421867817194,0.5713651526323776,0.7999999999999999,6,0.8951426368542791,0.9699656828149186,False,False,False
DT-91,UBA11579,0.1604810001295013,0.6638423674266294,0.7999999999999999,6,0.5697764070932922,0.846643235244892,False,False,False
DT-91,UBA12294,0.3659517142864257,0.7030804238094673,1.0,6,0.2027756360832691,0.6483689895445277,False,False,False
Desulfobacter,Desulfurivibrionaceae,0.0701793965752069,-0.7945346853721695,-0.7999999999999999,6,0.6322282189668466,0.8718184138821315,False,False,False
Desulfobacter,GCA-001735895,0.4538174133129684,-0.8966237833621146,-0.7999999999999999,6,0.02158828064764842,0.43928391964617924,False,False,False
Desulfobacter,GWC2-71-9,0.1444191320980137,-0.8998910428970088,-0.7999999999999999,6,0.3330763299922899,0.7321370620177312,False,False,False
Desulfobacter,Gallionellaceae,0.24165026559802946,-0.8124274807526317,-0.7999999999999999,6,0.05782575173477255,0.5080715888189468,False,False,False
Desulfobacter,JAACFB01,0.019737533273558518,-0.8765779072998745,-1.0,6,0.9074787972243639,0.9744259072322521,False,False,False
Desulfobacter,JAAXQD01,-0.00894416893332431,-0.5160554026032879,-0.7999999999999999,6,0.9853508095605242,0.9953284295140885,False,False,False
Desulfobacter,JABDJL01,0.30525010139597886,-0.9180727719961613,-0.7999999999999999,6,0.17116422513492677,0.6192496070781517,False,False,False
Desulfobacter,Lutibacter,-0.1260364489836308,-0.804141406129208,-1.0,6,0.3415574402467232,0.7367366283881125,False,False,False
Desulfobacter,Ornithinicoccus_A,-0.2881307030233351,-0.9207842243750445,-1.0,6,0.08558211256746338,0.5567776599845798,False,False,False
Desulfobacter,SAR324,0.20925641728467514,-0.8970398985652107,-1.0,6,0.13107170393215112,0.5892342542875654,False,False,False
Desulfobacter,SHZL01,0.006659184710640962,-0.932492670489597,-0.7999999999999999,6,0.9707016191210486,0.9919224540175112,False,False,False
Desulfobacter,SZUA-36,0.008865373491107118,-0.9208401173197049,-0.7999999999999999,6,0.9568234387047032,0.9903600820706658,False,False,False
Desulfobacter,Sunxiuqinia,0.23260398999181053,-0.7710728410408049,-1.0,6,0.16962220508866616,0.6169451478991947,False,False,False
Desulfobacter,UBA11579,-0.2982262669281261,-0.9034419739229926,-1.0,6,0.3261372397841172,0.730704634739545,False,False,False
Desulfobacter,UBA12294,0.02666276534148641,-0.9162892895174996,-0.7999999999999999,6,0.9259830377794911,0.9805231390338172,False,False,False
Desulfotignum,Desulfurivibrionaceae,-0.028834166986926008,-0.5533793525013033,-0.7999999999999999,6,0.9236700077101002,0.9794685847898134,False,False,False
Desulfotignum,GCA-001735895,0.03579588005050579,-0.6759154645203789,-0.7999999999999999,6,0.9082498072474943,0.9747419867862114,False,False,False
Desulfotignum,GWC2-71-9,0.052302511617357536,-0.6875684661323433,-0.7999999999999999,6,0.8750963762528913,0.9650677616937298,False,False,False
Desulfotignum,Gallionellaceae,0.04046985649480193,-0.624950576052892,-0.7999999999999999,6,0.8928296067848882,0.9699656828149186,False,False,False
Desulfotignum,JAACFB01,-0.0009178361463802758,-0.6204701134768758,-0.39999999999999997,6,0.9984579799537394,0.9991908828017603,False,False,False
Desulfotignum,JAAXQD01,0.09063370832519803,-0.19305237024291982,0.0,6,0.7802621434078643,0.9342131635064885,False,False,False
Desulfotignum,JABDJL01,0.17663368594497336,-0.6881957991239608,-0.7999999999999999,6,0.5042405551272167,0.8097149079192447,False,False,False
Desulfotignum,Lutibacter,-0.22976649816083766,-0.5481251825147094,-0.39999999999999997,6,0.4479568234387047,0.7833020127679787,False,False,False
Desulfotignum,Ornithinicoccus_A,-0.3011242880176706,-0.691056061061842,-0.39999999999999997,6,0.26137239784117194,0.6977892344454264,False,False,False
Desulfotignum,SAR324,0.10333897078978718,-0.6803132035810404,-0.39999999999999997,6,0.7694680030840401,0.9304136386145525,False,False,False
Desulfotignum,SHZL01,0.06755774738596274,-0.7366859728583458,-0.7999999999999999,6,0.8095605242868157,0.9454890189414837,False,False,False
Desulfotignum,SZUA-36,0.08186334283092428,-0.6986019758873678,-0.7999999999999999,6,0.8057054741711642,0.9444928029120269,False,False,False
Desulfotignum,Sunxiuqinia,0.06593246208621907,-0.525890783478031,-0.39999999999999997,6,0.8226676946800309,0.9506175649784789,False,False,False
Desulfotignum,UBA11579,0.042756506995272045,-0.614034875571185,-0.39999999999999997,6,0.943716268311488,0.9859002649793067,False,False,False
Desulfotignum,UBA12294,-0.1741613648139367,-0.709153619097226,-0.7999999999999999,6,0.5242868157286045,0.8225289897698473,False,False,False
Desulfurivibrionaceae,Flavobacteriaceae,-0.8690975249194028,0.8424757567423875,0.7999999999999999,6,0.03546646106399383,0.47559942869421235,False,True,False
Desulfurivibrionaceae,GCA-001735895,0.795876587102871,0.9470357520594044,1.0,6,0.2004626060138782,0.6468576399185497,False,True,False
Desulfurivibrionaceae,GCA-2722315,-0.07851699126333056,-0.9089223281062705,-0.6000000000000001,6,0.8242097147262915,0.9513243214986685,False,False,False
Desulfurivibrionaceae,GCA-2748055,0.06903480360569322,-0.12108541218002561,-0.39999999999999997,6,0.8465690053970701,0.9570893849954764,False,False,False
Desulfurivibrionaceae,GWC2-71-9,0.9019752383288503,0.9390346485287909,1.0,6,0.12259059367771781,0.5871905989950283,False,True,False
Desulfurivibrionaceae,Gallionellaceae,0.9480723016745286,0.9609371913267766,1.0,6,0.16345412490362374,0.6108061862547475,False,True,False
Desulfurivibrionaceae,Geothermobacteraceae,0.9278201089995552,0.9345506680952688,0.7999999999999999,6,0.18658442559753277,0.6333031541028291,False,True,False
Desulfurivibrionaceae,Gramella,-0.6312252966401412,0.5839896911515283,1.0,6,0.36391673091750193,0.7452275095913994,False,False,False
Desulfurivibrionaceae,Guyparkeria,0.1861954885387514,-0.709805033172947,-0.7999999999999999,6,0.3138010794140324,0.725110968815476,False,False,False
Desulfurivibrionaceae,HLUCCA08,-0.3020615420787809,-0.8057955713746673,-0.6000000000000001,6,0.3430994602929838,0.7367366283881125,False,False,False
Desulfurivibrionaceae,Halioglobus,-0.369313317674487,0.3802472949474825,0.0,6,0.2382420971472629,0.6790314824615369,False,False,False
Desulfurivibrionaceae,Halofilum,0.7927642734311716,0.9124874999510001,1.0,6,0.19198149575944487,0.6428197442948256,False,True,False
Desulfurivibrionaceae,Halomonas,-0.2706182414906621,-0.6064820547331117,-0.39999999999999997,6,0.6299151888974557,0.8706837183476153,False,False,False
Desulfurivibrionaceae,IMCC34051,-0.4959313697909881,-0.7902072560389141,-0.6000000000000001,6,0.4279105628373169,0.7769829975603223,False,False,False
Desulfurivibrionaceae,J153,0.8345905166580323,0.8739850148648451,0.7999999999999999,6,0.04471858134155744,0.4903458383028685,False,True,False
Desulfurivibrionaceae,JAACFB01,-0.9336188357589859,0.8300585433213574,0.7999999999999999,6,0.05628373168851195,0.505642239654641,False,True,False
Desulfurivibrionaceae,JAAXQD01,0.9479765467607544,0.8391143748994807,0.6000000000000001,6,0.006939090208172706,0.3861344075023995,False,True,False
Desulfurivibrionaceae,JAAYYF01,0.8125798364212027,0.9482334940657379,0.7999999999999999,6,0.19198149575944487,0.6428197442948256,False,True,False
Desulfurivibrionaceae,JABDJL01,0.7136251227227002,0.9296941849801343,1.0,6,0.25674633770239014,0.6938173248779489,False,True,False
Desulfurivibrionaceae,JABSQH01,-0.6543864364264644,-0.703193689114337,-1.0,6,0.284502698535081,0.7121273176306494,False,False,False
Desulfurivibrionaceae,KS3-K002,0.8373677195428761,0.9457795538205575,1.0,6,0.08943716268311488,0.5597520969761896,False,True,False
Desulfurivibrionaceae,Krumholzibacteria,-0.0037080050848335745,-0.6769908591103702,-0.7999999999999999,6,0.9737856592135697,0.9928049298588119,False,False,False
Desulfurivibrionaceae,Lutibacter,-0.6184158047351055,0.7215565906267778,0.7999999999999999,6,0.3346183500385505,0.7324533324365381,False,False,False
Desulfurivibrionaceae,M0040,-0.8380786554888924,0.7889464099754286,0.6000000000000001,6,0.058596761757902856,0.5095785657595501,False,True,False
Desulfurivibrionaceae,Maliponia,-0.5007949780865006,-0.821420034540246,-0.7999999999999999,6,0.2174248265227448,0.6606742499836749,False,False,False
Desulfurivibrionaceae,Marinobacter,-0.5868436099914065,-0.8935971810569522,-0.6000000000000001,6,0.48342328450269856,0.8020655461404136,False,False,False
Desulfurivibrionaceae,Marivita,-0.7699218952083494,-0.9388236944530892,-0.6000000000000001,6,0.06939090208172706,0.5309199269359235,False,True,False
Desulfurivibrionaceae,Muricauda,-0.8100629981358235,-0.9469409533672627,-0.6000000000000001,6,0.23515805705474171,0.6747081398483996,False,True,False
Desulfurivibrionaceae,NaphS2,0.9865628902614624,0.9709317716399544,0.6000000000000001,6,0.0015420200462606013,0.37652907398243934,False,True,False
Desulfurivibrionaceae,Nevskiales,0.5179266103006972,0.7650524922477727,0.6000000000000001,6,0.14726291441788744,0.6028847765808474,False,False,False
Desulfurivibrionaceae,Ornithinicoccus_A,-0.5777322716184848,0.7352857003128883,0.7999999999999999,6,0.4225134926754048,0.774402950948871,False,False,False
Desulfurivibrionaceae,PWYM01,0.09916494270822418,-0.875049715285877,-0.7999999999999999,6,0.6353122590593677,0.8734208872446434,False,False,False
Desulfurivibrionaceae,Psychroflexus,-0.14538611400553364,-0.6896701661123231,-0.6000000000000001,6,0.5520431765612953,0.8367080200614038,False,False,False
