,RC-ABX_-1.5,RC-ABX_5.5,RC-ABX_4.0,RC-ABX_6.0,RC-ABX_12.5,RC-ABX_21.0,RC-ABX_15.5
ASPt2r_ASV00004,0.0,0.0,0.0,0.0,-123.3493194958364,-120.56383051408638,0.0
CBMKr_ASV00004,0.0,0.0,0.0,0.0,0.0,-999.8725307182387,0.0
CHORM_ASV00004,0.0,0.0,0.0,0.0,3.994670953540459,0.0,0.0
CHORS_ASV00004,0.0,0.0,0.0,0.0,4.39240817544017,0.03914717639891695,0.0
CHRPL_ASV00004,0.0,0.0,0.0,0.0,0.07966083835406265,0.0,0.0
CPPPGO_ASV00004,0.0,0.0,0.0,0.0,0.01983958497457916,0.0124600536337334,0.0
CYSt2r_ASV00004,0.0,0.0,0.0,0.0,0.0026526555337338664,0.12676009901670227,0.0
CZP_NR_ASV00004,0.0,0.0,0.0,0.0,76.01157858741063,620.0275958000112,0.0
DDPA_ASV00004,0.0,0.0,0.0,0.0,4.39240817544017,0.03914717639891695,0.0
DHNPA_ASV00004,0.0,0.0,0.0,0.0,0.31807638354564816,0.0,0.0
DHORDnad_ASV00004,0.0,0.0,0.0,0.0,0.20296362451480474,0.1274692817612748,0.0
DHPS_ASV00004,0.0,0.0,0.0,0.0,0.31807638354564816,0.0,0.0
DHQS_ASV00004,0.0,0.0,0.0,0.0,4.39240817544017,0.03914717639891695,0.0
DHQTi_ASV00004,0.0,0.0,0.0,0.0,4.39240817544017,0.03914717639891695,0.0
DPR_ASV00004,0.0,0.0,0.0,0.0,0.03967916994915832,0.02492010726746674,0.0
FORt2r_ASV00004,0.0,0.0,0.0,0.0,-981.96828326538,-1000.0,0.0
FRUt1r_ASV00004,0.0,0.0,0.0,0.0,-280.34853603964115,-936.9563797262018,0.0
G1SAT_ASV00004,0.0,0.0,0.0,0.0,0.3174333595932666,0.1993608581397344,0.0
GLUOX_ASV00004,0.0,0.0,0.0,0.0,20.240519708767465,5.057954333136769,0.0
GLUTRR_ASV00004,0.0,0.0,0.0,0.0,0.3174333595932666,0.1993608581397344,0.0
GTHS_ASV00004,0.0,0.0,0.0,0.0,0.01983958497457916,0.0124600536337334,0.0
GTPCI_ASV00004,0.0,0.0,0.0,0.0,0.31807638354564816,0.0,0.0
HEX4_ASV00004,0.0,0.0,0.0,0.0,720.0910008234591,1000.0,0.0
HMBS_ASV00004,0.0,0.0,0.0,0.0,0.03967916994915832,0.0249201072674668,0.0
HMPK1_ASV00004,0.0,0.0,0.0,0.0,0.01983958497457916,0.0124600536337334,0.0
ICHORS_ASV00004,0.0,0.0,0.0,0.0,0.0,0.03914717639891695,0.0
MALt2r_ASV00004,0.0,0.0,0.0,0.0,-541.2372103716104,-22.164299686617284,0.0
MDH_ASV00004,0.0,0.0,0.0,0.0,-541.2372103716104,-22.164299686617284,0.0
NACabc_ASV00004,0.0,0.0,0.0,0.0,0.03967916994918568,0.0,0.0
NPHS_ASV00004,0.0,0.0,0.0,0.0,0.0,0.03914717639891695,0.0
NTD11_ASV00004,0.0,0.0,0.0,0.0,2.201746958969133,1.9239545651466656,0.0
NTD2_ASV00004,0.0,0.0,0.0,0.0,0.0,0.042177462808446024,0.0
NTD7_ASV00004,0.0,0.0,0.0,0.0,6.127258169031508,0.0,0.0
NZP_NR_ASV00004,0.0,0.0,0.0,0.0,0.0,22.76156238075576,0.0
OCBT_ASV00004,0.0,0.0,0.0,0.0,-0.20296362451480474,-1000.0,0.0
PIt6b_ASV00004,0.0,0.0,0.0,0.0,3.1038541805892237,1.9493446869458735,0.0
PMPK_ASV00004,0.0,0.0,0.0,0.0,0.01983958497457916,0.0124600536337334,0.0
PPBNGS_ASV00004,0.0,0.0,0.0,0.0,0.1587166797966333,0.0996804290698672,0.0
PPND2_ASV00004,0.0,0.0,0.0,0.0,3.5544104302623625,0.0,0.0
PPNDH_ASV00004,0.0,0.0,0.0,0.0,0.4402605232780965,0.0,0.0
PPPGO3_ASV00004,0.0,0.0,0.0,0.0,0.01983958497457916,0.0124600536337334,0.0
PSCVT_ASV00004,0.0,0.0,0.0,0.0,4.39240817544017,0.03914717639891695,0.0
PYRt2r_ASV00004,0.0,0.0,0.0,0.0,0.181024206096426,-1000.0,0.0
SHCHD2_ASV00004,0.0,0.0,0.0,0.0,0.01983958497457916,0.0124600536337334,0.0
SHCHF_ASV00004,0.0,0.0,0.0,0.0,0.01983958497457916,0.0124600536337334,0.0
SHK3Dr_ASV00004,0.0,0.0,0.0,0.0,4.39240817544017,0.03914717639891695,0.0
SHKK_ASV00004,0.0,0.0,0.0,0.0,4.39240817544017,0.03914717639891695,0.0
SPMS_ASV00004,0.0,0.0,0.0,0.0,0.01983958497457916,0.0124600536337334,0.0
SPTc_ASV00004,0.0,0.0,0.0,0.0,-0.31807638354564816,0.0,0.0
SUCBZL_ASV00004,0.0,0.0,0.0,0.0,0.0,0.03914717639891695,0.0
SUCBZS_ASV00004,0.0,0.0,0.0,0.0,0.0,0.03914717639891695,0.0
THRt2r_ASV00004,0.0,0.0,0.0,0.0,-9.303709794806137,-12.314401623846052,0.0
TKT1_ASV00004,0.0,0.0,0.0,0.0,-1.3661022820169082,-0.10124497079697851,0.0
TKT2_ASV00004,0.0,0.0,0.0,0.0,-5.758510457457078,-0.14039214719589546,0.0
TMPPP_ASV00004,0.0,0.0,0.0,0.0,0.01983958497457916,0.0124600536337334,0.0
TRSAR_ASV00004,0.0,0.0,0.0,0.0,0.0,141.88580546640594,0.0
TRSARry_ASV00004,0.0,0.0,0.0,0.0,0.0,-141.88580546640594,0.0
UPP3MT_ASV00004,0.0,0.0,0.0,0.0,0.01983958497457916,0.0124600536337334,0.0
UPP3S_ASV00004,0.0,0.0,0.0,0.0,0.03967916994915832,0.0249201072674668,0.0
UPPDC1_ASV00004,0.0,0.0,0.0,0.0,0.01983958497457916,0.0124600536337334,0.0
r1106_ASV00004,0.0,0.0,0.0,0.0,238.98341282884417,0.0249201072674668,0.0
r1667_ASV00004,0.0,0.0,0.0,0.0,-4.678388036537733,-0.0249201072674668,0.0
t7ACZP_ASV00004,0.0,0.0,0.0,0.0,-76.01157858741063,-620.0275958000112,0.0
tANZP_ASV00004,0.0,0.0,0.0,0.0,0.0,-22.76156238075576,0.0
tCZP_ASV00004,0.0,0.0,0.0,0.0,76.01157858741063,620.0275958000112,0.0
tNZP_ASV00004,0.0,0.0,0.0,0.0,0.0,22.76156238075576,0.0
r0010_ASV00004,0.0,0.0,0.0,0.0,69.81108702031604,500.0,0.0
ASP1DC_ASV00004,0.0,0.0,0.0,0.0,0.03967916994915832,0.02492010726746674,0.0
MOHMT_ASV00004,0.0,0.0,0.0,0.0,0.03967916994915832,0.02492010726746674,0.0
PANTS_ASV00004,0.0,0.0,0.0,0.0,0.03967916994915832,0.02492010726746674,0.0
ACACT1r_ASV00004,0.0,0.0,0.0,0.0,0.0,0.031178146724277343,0.0
AHC_ASV00004,0.0,0.0,0.0,0.0,0.11994686904745427,0.0124600536337334,0.0
MSAS_ASV00004,0.0,0.0,0.0,0.0,0.0,2.6096669531819696,0.0
PPIACPT_ASV00004,0.0,0.0,0.0,0.0,0.0,0.5357992550747039,0.0
ASP4DC_ASV00004,0.0,0.0,0.0,0.0,0.0,-136.104560403096,0.0
GLNt2r_ASV00004,0.0,0.0,0.0,0.0,0.0,-0.0011171186060433339,0.0
DCLMPDOH_ASV00004,0.0,0.0,0.0,0.0,72.00910008234591,100.0,0.0
HMR_7271_ASV00004,0.0,0.0,0.0,0.0,72.00910008234591,100.0,0.0
MAN1PT2_ASV00004,0.0,0.0,0.0,0.0,72.00910008234591,100.0,0.0
METSr_ASV00004,0.0,0.0,0.0,0.0,-0.09907448500769382,0.0,0.0
r1384_ASV00004,0.0,0.0,0.0,0.0,-0.02760155366439556,-0.08387941693885369,0.0
DM_q8h2[c]_ASV00004,0.0,0.0,0.0,0.0,1.0302140570618583,0.0,0.0
sink_q8(c)_ASV00004,0.0,0.0,0.0,0.0,-1.0,-0.01246005363373337,0.0
H2O2D_ASV00004,0.0,0.0,0.0,0.0,-139.62217404063207,-1000.0,0.0
26DAPt2r_ASV00006,0.0,0.0,0.0,0.0,-8.734998237541205,-6.382991504252674,-16.592543434798905
4HBZt2_ASV00006,0.0,0.0,0.0,0.0,0.0,0.009611922230841882,0.0
ASNS2_ASV00006,0.0,0.0,0.0,0.0,0.0,0.17957056620537012,0.0
GGTA_ASV00006,0.0,0.0,0.0,0.0,0.0,0.009611922230841886,0.0
CITRH_ASV00006,0.0,0.0,0.0,0.0,-808.7332436139726,0.0,-1000.0
XPPTr_ASV00006,0.0,0.0,0.0,0.0,0.0003499249159821876,0.0,0.0
23DHMPO_ASV00007,0.0,0.0,0.0,0.0,-0.00015879097539444107,-0.000432951742745941,0.0
26DAPLLAT_ASV00007,0.0,0.0,0.0,0.0,-0.7357928396257409,-1.3217511531766135,0.0
2AHBUTI_ASV00007,0.0,0.0,0.0,0.0,0.00015879097539444107,0.000432951742745941,0.0
2MBCOATA_ASV00007,0.0,0.0,0.0,0.0,3.281780838881242e-05,8.94794386125811e-05,0.0
2MEBCOADH_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3HAD100_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3HAD10M12_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
3HAD11M12_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3HAD120_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3HAD12M14_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.947943861258083e-05,0.0
3HAD13M14_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3HAD140_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
3HAD14M16_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.947943861258083e-05,0.0
3HAD15M16_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3HAD40_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3HAD4M6_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
3HAD5M6_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3HAD60_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3HAD6M8_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
3HAD7M8_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3HAD80_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3HAD8M10_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
3HAD9M10_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3MEBCOADH_ASV00007,0.0,0.0,0.0,0.0,-3.2817808388812515e-05,-8.947943861258083e-05,0.0
3MOBS_ASV00007,0.0,0.0,0.0,0.0,-0.0001446219605920869,-0.00039431919680663877,0.0
3OAR100_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3OAR10M12_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
3OAR11M12_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3OAR120_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3OAR12M14_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.947943861258083e-05,0.0
3OAR13M14_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3OAR140_ASV00007,0.0,0.0,0.0,0.0,8.676585645527812e-05,0.00023657156000108458,0.0
3OAR14M16_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.947943861258083e-05,0.0
3OAR15M16_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3OAR40_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3OAR4M6_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
3OAR5M6_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3OAR60_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3OAR6M8_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
3OAR7M8_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3OAR80_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3OAR8M10_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
3OAR9M10_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3OAS100_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3OAS10M12_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.947943861258083e-05,0.0
3OAS11M12_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3OAS120_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3OAS12M14_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.947943861258083e-05,0.0
3OAS13M14_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3OAS140_ASV00007,0.0,0.0,0.0,0.0,8.676585645527812e-05,0.00023657156000108458,0.0
3OAS3M4_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3OAS4M3O6_ASV00007,0.0,0.0,0.0,0.0,3.281780838881242e-05,8.94794386125811e-05,0.0
3OAS4M6_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
3OAS5M6_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3OAS60_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3OAS6M8_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
3OAS7M8_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
3OAS80_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
3OAS8M10_ASV00007,0.0,0.0,0.0,0.0,3.281780838881243e-05,8.94794386125811e-05,0.0
3OAS9M10_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
ACALD_ASV00007,0.0,0.0,0.0,0.0,0.732598068665667,0.08037906661874428,0.0
ACALDtex_ASV00007,0.0,0.0,0.0,0.0,0.0,0.08037906661874428,0.0
ACALDtpp_ASV00007,0.0,0.0,0.0,0.0,0.0,0.08037906661874428,0.0
ACBIPGT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
ACCOAC_ASV00007,0.0,0.0,0.0,0.0,0.001010821553502676,0.0027560568357681593,0.0
ACGK_ASV00007,0.0,0.0,0.0,0.0,2.3859021336391333e-06,6.505284599545842e-06,0.0
ACHBPL_ASV00007,0.0,0.0,0.0,0.0,0.00015879097539444107,0.000432951742745941,0.0
ACKr_ASV00007,0.0,0.0,0.0,0.0,-2.0426583624826082,-0.04819700390984257,0.0
ACLS_a_ASV00007,0.0,0.0,0.0,0.0,0.0004414982259018097,0.0012037675683301747,0.0
ACLS_b_ASV00007,0.0,0.0,0.0,0.0,-0.00028270725050736864,-0.0007708158255842337,0.0
ACOAAGPAT180_ASV00007,0.0,0.0,0.0,0.0,1.6408904194406258e-05,4.4739719306290414e-05,0.0
ACOAAGPATAI17_ASV00007,0.0,0.0,0.0,0.0,1.6408904194406258e-05,4.4739719306290414e-05,0.0
ACOAAGPATI17_ASV00007,0.0,0.0,0.0,0.0,1.6408904194406258e-05,4.4739719306290414e-05,0.0
ACOATA_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
ACONTa_ASV00007,0.0,0.0,0.0,0.0,-0.5754726920953834,0.0,0.0
ACONTb_ASV00007,0.0,0.0,0.0,0.0,-0.5754726920953834,0.0,0.0
ACOTA_ASV00007,0.0,0.0,0.0,0.0,-2.3859021336391333e-06,-6.505284599545842e-06,0.0
ACPS1_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
ACtex_ASV00007,0.0,0.0,0.0,0.0,-2.0426969275682505,-0.04830215359480694,0.0
ACtrpp_ASV00007,0.0,0.0,0.0,0.0,-2.0426969275682505,-0.04830215359480694,0.0
ADCL_ASV00007,0.0,0.0,0.0,0.0,3.578853200458809e-06,9.75792690027788e-06,0.0
ADCS_ASV00007,0.0,0.0,0.0,0.0,3.578853200458809e-06,9.75792690027788e-06,0.0
ADEt2rpp_ASV00007,0.0,0.0,0.0,0.0,-1.1929510668195666e-06,-3.252642299772921e-06,0.0
ADEtex_ASV00007,0.0,0.0,0.0,0.0,-1.1929510668195666e-06,-3.252642299772921e-06,0.0
ADK1_ASV00007,0.0,0.0,0.0,0.0,2.8992317580657057,0.0007422773426461738,0.0
ADK2_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
ADMDC_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,0.0,0.0
ADNCNT3tcpp_ASV00007,0.0,0.0,0.0,0.0,-2.3859021336391333e-06,-6.5052845995458195e-06,0.0
ADNtex_ASV00007,0.0,0.0,0.0,0.0,-2.3859021336391333e-06,-6.5052845995458195e-06,0.0
ADOCBIK_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
ADOCBLS_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
ADSL1r_ASV00007,0.0,0.0,0.0,0.0,5.9364196159705364e-05,0.0001618595270862501,0.0
ADSL2r_ASV00007,0.0,0.0,0.0,0.0,5.9364196159705364e-05,0.0001618595270862501,0.0
ADSS_ASV00007,0.0,0.0,0.0,0.0,5.9364196159705364e-05,0.0001618595270862501,0.0
AGMHE_ASV00007,0.0,0.0,0.0,0.0,3.854274068428765e-05,0.00010508876029016055,0.0
AGPR_ASV00007,0.0,0.0,0.0,0.0,-2.3859021336391333e-06,-6.505284599545842e-06,0.0
AGTi_ASV00007,0.0,0.0,0.0,0.0,0.0,1.3010569200050956e-05,0.0
AHC_ASV00007,0.0,0.0,0.0,0.0,2.3859021336391333e-06,6.5052845995458195e-06,0.0
AHMMPS_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195488e-06,3.252642299773076e-06,0.0
AHSERL3_ASV00007,0.0,0.0,0.0,0.0,-0.7357928396257409,-1.3217511531766133,0.0
AICART_ASV00007,0.0,0.0,0.0,0.0,5.9364196159705364e-05,0.0001618595270862501,0.0
AIHPDCOATA_ASV00007,0.0,0.0,0.0,0.0,3.2817808388812515e-05,8.947943861258083e-05,0.0
AIRC4_ASV00007,0.0,0.0,0.0,0.0,5.9364196159705364e-05,0.0001618595270862501,0.0
AKGS_ASV00007,0.0,0.0,0.0,0.0,0.5757281271322483,0.0006964567356213536,0.0
AKP1_ASV00007,0.0,0.0,0.0,0.0,3.578853200458809e-06,9.75792690027788e-06,0.0
ALAALA_ASV00007,0.0,0.0,0.0,0.0,9.635685171071913e-06,2.6272190072540137e-05,0.0
ALAR_ASV00007,0.0,0.0,0.0,0.0,1.9271370342143825e-05,5.2544380145080274e-05,0.0
ALCD2x_ASV00007,0.0,0.0,0.0,0.0,0.732598068665667,0.0,0.0
ANPRT_ASV00007,0.0,0.0,0.0,0.0,1.4495359283403744,4.958218047275357e-05,0.0
ANS2_ASV00007,0.0,0.0,0.0,0.0,1.4495359283403744,4.958218047275357e-05,0.0
ARABI_ASV00007,0.0,0.0,0.0,0.0,-4.820077081317501e-05,-0.00013142187503681238,0.0
ARG_Ltex_ASV00007,0.0,0.0,0.0,0.0,9.504312229432814e-05,0.00025913995005780063,0.0
ARGt2rpp_ASV00007,0.0,0.0,0.0,0.0,9.504312229432814e-05,0.00025913995005780063,0.0
ASN_Ltex_ASV00007,0.0,0.0,0.0,0.0,7.73713427254557e-05,0.00021095693623878438,0.0
ASNt2rpp_ASV00007,0.0,0.0,0.0,0.0,7.73713427254557e-05,0.00021095693623878438,0.0
ASP1DC_ASV00007,0.0,0.0,0.0,0.0,2.385902133639206e-06,6.5052845990010155e-06,0.0
ASPCT_ASV00007,0.0,0.0,0.0,0.0,8.938676590387284e-05,0.00024371760410421903,0.0
ASPO5_ASV00007,0.0,0.0,0.0,0.0,3.5788532008584893e-06,9.757926893172453e-06,0.0
ASPTA_ASV00007,0.0,0.0,0.0,0.0,0.6322745514965988,0.015612506417357511,0.0
ASP_Ltex_ASV00007,0.0,0.0,0.0,0.0,0.6325660027528821,0.01640716322336519,0.0
ASPt2rpp_ASV00007,0.0,0.0,0.0,0.0,0.6325660027528821,0.01640716322336519,0.0
BPNT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
CA2tex_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
CAt4ipp_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
CBIAT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
CBPS_ASV00007,0.0,0.0,0.0,0.0,8.938676590387284e-05,0.00024371760410421903,0.0
CDOSKT_ASV00007,0.0,0.0,0.0,0.0,1.9282542821051552e-05,5.257484248213611e-05,0.0
CDPMEK_ASV00007,0.0,0.0,0.0,0.0,0.00011553614541634757,0.00031501522919612484,0.0
CHORS_ASV00007,0.0,0.0,0.0,0.0,1.4495407001446416,0.0003549224663783607,0.0
CHRPL_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.2526422997729136e-06,0.0
CLPNS180_ASV00007,0.0,0.0,0.0,0.0,4.102226048601564e-06,1.1184929826572603e-05,0.0
CLPNSAI17_ASV00007,0.0,0.0,0.0,0.0,4.102226048601564e-06,1.1184929826572603e-05,0.0
CLPNSI17_ASV00007,0.0,0.0,0.0,0.0,4.102226048601564e-06,1.1184929826572603e-05,0.0
CLtex_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
CO2tex_ASV00007,0.0,0.0,0.0,0.0,-1.0348636915330267,0.027231413501969115,0.0
CO2tpp_ASV00007,0.0,0.0,0.0,0.0,-1.0348636915330267,0.027231413501969115,0.0
COBALT2tex_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
COBALTt5pp_ASV00007,0.0,0.0,0.0,0.0,-1.1929510668195666e-06,-3.252642299772921e-06,0.0
CTPS1_ASV00007,0.0,0.0,0.0,0.0,3.857394657365064e-05,0.00010517384474883389,0.0
CU2tex_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
CYSS3r_ASV00007,0.0,0.0,0.0,0.0,0.7357928396257409,1.3217511531766133,0.0
CYS_Ltex_ASV00007,0.0,0.0,0.0,0.0,-0.7357599249249919,-1.3216614095560093,0.0
CYSt2rpp_ASV00007,0.0,0.0,0.0,0.0,-0.7357599249249919,-1.3216614095560093,0.0
CYTBD2pp_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195488e-06,0.0,0.0
CYTK1_ASV00007,0.0,0.0,0.0,0.0,0.00021296362881274134,0.0005806562621518084,0.0
Cuabcpp_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
DAPDC_ASV00007,0.0,0.0,0.0,0.0,0.7357832039405698,1.3217248809865403,0.0
DAPE_ASV00007,0.0,0.0,0.0,0.0,0.7357928396257409,1.3217511531766128,0.0
DASYN180_ASV00007,0.0,0.0,0.0,0.0,1.6408904194406258e-05,4.4739719306290414e-05,0.0
DASYNAI17_ASV00007,0.0,0.0,0.0,0.0,1.6408904194406258e-05,4.4739719306290414e-05,0.0
DASYNI17_ASV00007,0.0,0.0,0.0,0.0,1.6408904194406258e-05,4.4739719306290414e-05,0.0
DDPA_ASV00007,0.0,0.0,0.0,0.0,1.4495407001446416,0.0003549224663783607,0.0
DHAD1_ASV00007,0.0,0.0,0.0,0.0,0.00028270725050736864,0.0007708158255842337,0.0
DHAD2_ASV00007,0.0,0.0,0.0,0.0,0.00015879097539444107,0.000432951742745941,0.0
DHDPRy_ASV00007,0.0,0.0,0.0,0.0,0.7357928396257409,1.3217511531766135,0.0
DHDPS_ASV00007,0.0,0.0,0.0,0.0,0.7357928396257409,1.3217511531766135,0.0
DHFR_ASV00007,0.0,0.0,0.0,0.0,1.9397927560115915e-05,5.288944489510298e-05,0.0
DHFS_ASV00007,0.0,0.0,0.0,0.0,3.578853200458809e-06,9.75792690027788e-06,0.0
DHNPA_ASV00007,0.0,0.0,0.0,0.0,3.578853200458809e-06,9.75792690027788e-06,0.0
DHORD2_ASV00007,0.0,0.0,0.0,0.0,0.0,0.00024371760410421903,0.0
DHORD5_ASV00007,0.0,0.0,0.0,0.0,8.938676590387284e-05,0.0,0.0
DHORTS_ASV00007,0.0,0.0,0.0,0.0,-8.938676590387284e-05,-0.00024371760410421903,0.0
DHPS_ASV00007,0.0,0.0,0.0,0.0,3.578853200458809e-06,9.75792690027788e-06,0.0
DHQS_ASV00007,0.0,0.0,0.0,0.0,1.4495407001446416,0.0003549224663783607,0.0
DHQTi_ASV00007,0.0,0.0,0.0,0.0,1.4495407001446416,0.0003549224663783607,0.0
DMATT_ASV00007,0.0,0.0,0.0,0.0,1.0828636237891478e-05,2.952483237231305e-05,0.0
DMPPS_ASV00007,0.0,0.0,0.0,0.0,1.0828636237891478e-05,2.952483237231305e-05,0.0
DMQMT_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.2526422997729136e-06,0.0
DM_4HBA_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195488e-06,3.252642299773076e-06,0.0
DM_5MTR_ASV00007,0.0,0.0,0.0,0.0,1.1929510668195666e-06,3.252642299772921e-06,0.0
DM_GCALD_ASV00007,0.0,0.0,0.0,0.0,4.771804267278358e-06,0.0,0.0
DPCOAK_ASV00007,0.0,0.0,0.0,0.0,2.385902133639206e-06,6.5052845990010155e-06,0.0
DPRr_ASV00007,0.0,0.0,0.0,0.0,2.385902133639206e-06,0.0,0.0
DTMPK_ASV00007,0.0,0.0,0.0,0.0,1.5819074359657106e-05,4.31315179948251e-05,0.0
DXPRIr_ASV00007,0.0,0.0,0.0,0.0,0.00011553614541634757,0.00031501522919612484,0.0
DXPS_ASV00007,0.0,0.0,0.0,0.0,0.00011672909648316712,0.0003182678714958979,0.0
D_LACt2pp_ASV00007,0.0,0.0,0.0,0.0,-3.612818952462731,-0.029602746251863342,0.0
EAR100x_ASV00007,0.0,0.0,0.0,0.0,0.00010604839927632966,0.0002891464024832207,0.0
