sra_run,bioproject,biosample,spire_mag_count,spire_mag_ids,spire_match_key,mgnify_study_present,mgnify_study,mgnify_samples_count,mgnify_run_present,mgnify_run_analysis_types
SRR6047969,PRJNA405726,SAMN07632879,0,,,False,,0,False,
SRR6056297,PRJNA405998,SAMN07631159,35,spire_mag_00520841;spire_mag_00520843;spire_mag_00520849;spire_mag_00520850;spire_mag_00520854;spire_mag_00520855;spire_mag_00520859;spire_mag_00520862;spire_mag_00520864;spire_mag_00520867;spire_mag_00520868;spire_mag_00520869;spire_mag_00520876;spire_mag_00520881;spire_mag_00520886;spire_mag_00520890;spire_mag_00520892;spire_mag_00520893;spire_mag_00520895;spire_mag_00520899;spire_mag_00520900;spire_mag_00520902;spire_mag_00520904;spire_mag_00520906;spire_mag_00520907;spire_mag_00520911;spire_mag_00520913;spire_mag_00520915;spire_mag_00520917;spire_mag_00520918;spire_mag_00520919;spire_mag_00520922;spire_mag_00520924;spire_mag_00520925;spire_mag_00520926,SAMN07631159,False,,0,False,
SRR6056296,PRJNA405999,SAMN07631160,18,spire_mag_00520673;spire_mag_00520676;spire_mag_00520678;spire_mag_00520679;spire_mag_00520682;spire_mag_00520685;spire_mag_00520687;spire_mag_00520690;spire_mag_00520691;spire_mag_00520692;spire_mag_00520694;spire_mag_00520697;spire_mag_00520698;spire_mag_00520699;spire_mag_00520700;spire_mag_00520707;spire_mag_00520710;spire_mag_00520713,SAMN07631160,False,,0,False,
SRR6056300,PRJNA406000,SAMN07631161,14,spire_mag_00521404;spire_mag_00521405;spire_mag_00521407;spire_mag_00521409;spire_mag_00521411;spire_mag_00521420;spire_mag_00521424;spire_mag_00521433;spire_mag_00521436;spire_mag_00521437;spire_mag_00521438;spire_mag_00521442;spire_mag_00521444;spire_mag_00521446,SAMN07631161,False,,0,False,
SRR6056278,PRJNA406002,SAMN07631163,8,spire_mag_00521354;spire_mag_00521355;spire_mag_00521358;spire_mag_00521360;spire_mag_00521362;spire_mag_00521364;spire_mag_00521367;spire_mag_00521369,SAMN07631163,False,,0,False,
SRR6056298,PRJNA406003,SAMN07631164,15,spire_mag_00521049;spire_mag_00521052;spire_mag_00521053;spire_mag_00521056;spire_mag_00521058;spire_mag_00521060;spire_mag_00521061;spire_mag_00521064;spire_mag_00521067;spire_mag_00521068;spire_mag_00521069;spire_mag_00521070;spire_mag_00521071;spire_mag_00521072;spire_mag_00521073,SAMN07631164,False,,0,False,
SRR6436070,PRJNA406094,SAMN07632198,2,spire_mag_01046812;spire_mag_01046814,SAMN07632198,False,,0,False,
SRR6436091,PRJNA406094,SAMN07632199,46,spire_mag_01046984;spire_mag_01046986;spire_mag_01046989;spire_mag_01046990;spire_mag_01046991;spire_mag_01046993;spire_mag_01046994;spire_mag_01046997;spire_mag_01046999;spire_mag_01047000;spire_mag_01047003;spire_mag_01047006;spire_mag_01047009;spire_mag_01047010;spire_mag_01047018;spire_mag_01047021;spire_mag_01047026;spire_mag_01047032;spire_mag_01047033;spire_mag_01047034;spire_mag_01047039;spire_mag_01047044;spire_mag_01047048;spire_mag_01047053;spire_mag_01047054;spire_mag_01047056;spire_mag_01047076;spire_mag_01047077;spire_mag_01047079;spire_mag_01047086;spire_mag_01047087;spire_mag_01047096;spire_mag_01047097;spire_mag_01047102;spire_mag_01047103;spire_mag_01047108;spire_mag_01047111;spire_mag_01047112;spire_mag_01047117;spire_mag_01047122;spire_mag_01047123;spire_mag_01047127;spire_mag_01047128;spire_mag_01047131;spire_mag_01047134;spire_mag_01047137,SAMN07632199,False,,0,False,
SRR6824232,PRJNA406784,SAMN07631780,69,spire_mag_00321966;spire_mag_00321968;spire_mag_00321969;spire_mag_00321970;spire_mag_00321973;spire_mag_00321974;spire_mag_00321977;spire_mag_00321978;spire_mag_00321979;spire_mag_00321982;spire_mag_00321987;spire_mag_00321992;spire_mag_00321993;spire_mag_00321998;spire_mag_00321999;spire_mag_00322007;spire_mag_00322011;spire_mag_00322021;spire_mag_00322025;spire_mag_00322026;spire_mag_00322027;spire_mag_00322029;spire_mag_00322031;spire_mag_00322043;spire_mag_00322045;spire_mag_00322050;spire_mag_00322057;spire_mag_00322061;spire_mag_00322063;spire_mag_00322064;spire_mag_00322067;spire_mag_00322068;spire_mag_00322069;spire_mag_00322070;spire_mag_00322073;spire_mag_00322075;spire_mag_00322079;spire_mag_00322082;spire_mag_00322085;spire_mag_00322086;spire_mag_00322089;spire_mag_00322091;spire_mag_00322092;spire_mag_00322096;spire_mag_00322101;spire_mag_00322106;spire_mag_00322108;spire_mag_00322111;spire_mag_00322119;spire_mag_00322123;spire_mag_00322126;spire_mag_00322127;spire_mag_00322136;spire_mag_00322142;spire_mag_00322143;spire_mag_00322144;spire_mag_00322147;spire_mag_00322152;spire_mag_00322153;spire_mag_00322154;spire_mag_00322158;spire_mag_00322159;spire_mag_00322161;spire_mag_00322165;spire_mag_00322167;spire_mag_00322170;spire_mag_00322171;spire_mag_00322179;spire_mag_00322180,SAMN07631780,False,,0,False,
SRR6977656,PRJNA443833,SAMN08779107,19,spire_mag_00323254;spire_mag_00323256;spire_mag_00323258;spire_mag_00323259;spire_mag_00323261;spire_mag_00323262;spire_mag_00323264;spire_mag_00323265;spire_mag_00323266;spire_mag_00323267;spire_mag_00323269;spire_mag_00323270;spire_mag_00323272;spire_mag_00323274;spire_mag_00323276;spire_mag_00323278;spire_mag_00323281;spire_mag_00323282;spire_mag_00323284,SAMN08779107,False,,0,False,
SRR6977655,PRJNA443834,SAMN08779118,59,spire_mag_00326182;spire_mag_00326191;spire_mag_00326192;spire_mag_00326196;spire_mag_00326197;spire_mag_00326199;spire_mag_00326200;spire_mag_00326201;spire_mag_00326202;spire_mag_00326204;spire_mag_00326207;spire_mag_00326209;spire_mag_00326218;spire_mag_00326219;spire_mag_00326220;spire_mag_00326221;spire_mag_00326222;spire_mag_00326229;spire_mag_00326241;spire_mag_00326243;spire_mag_00326244;spire_mag_00326248;spire_mag_00326249;spire_mag_00326250;spire_mag_00326255;spire_mag_00326261;spire_mag_00326262;spire_mag_00326267;spire_mag_00326268;spire_mag_00326276;spire_mag_00326277;spire_mag_00326279;spire_mag_00326281;spire_mag_00326285;spire_mag_00326294;spire_mag_00326296;spire_mag_00326304;spire_mag_00326306;spire_mag_00326308;spire_mag_00326311;spire_mag_00326313;spire_mag_00326315;spire_mag_00326320;spire_mag_00326324;spire_mag_00326328;spire_mag_00326329;spire_mag_00326330;spire_mag_00326333;spire_mag_00326338;spire_mag_00326339;spire_mag_00326344;spire_mag_00326354;spire_mag_00326356;spire_mag_00326359;spire_mag_00326364;spire_mag_00326369;spire_mag_00326376;spire_mag_00326382;spire_mag_00326383,SAMN08779118,False,,0,False,
SRR6978760,PRJNA443836,SAMN08779119,68,spire_mag_00320273;spire_mag_00320275;spire_mag_00320277;spire_mag_00320283;spire_mag_00320285;spire_mag_00320286;spire_mag_00320287;spire_mag_00320288;spire_mag_00320289;spire_mag_00320295;spire_mag_00320296;spire_mag_00320298;spire_mag_00320303;spire_mag_00320305;spire_mag_00320312;spire_mag_00320315;spire_mag_00320316;spire_mag_00320319;spire_mag_00320321;spire_mag_00320323;spire_mag_00320331;spire_mag_00320333;spire_mag_00320334;spire_mag_00320335;spire_mag_00320336;spire_mag_00320340;spire_mag_00320345;spire_mag_00320348;spire_mag_00320350;spire_mag_00320351;spire_mag_00320352;spire_mag_00320357;spire_mag_00320358;spire_mag_00320363;spire_mag_00320365;spire_mag_00320366;spire_mag_00320372;spire_mag_00320373;spire_mag_00320374;spire_mag_00320375;spire_mag_00320382;spire_mag_00320384;spire_mag_00320385;spire_mag_00320387;spire_mag_00320389;spire_mag_00320392;spire_mag_00320393;spire_mag_00320394;spire_mag_00320396;spire_mag_00320405;spire_mag_00320408;spire_mag_00320413;spire_mag_00320419;spire_mag_00320420;spire_mag_00320423;spire_mag_00320425;spire_mag_00320428;spire_mag_00320432;spire_mag_00320433;spire_mag_00320434;spire_mag_00320435;spire_mag_00320440;spire_mag_00320442;spire_mag_00320445;spire_mag_00320450;spire_mag_00320453;spire_mag_00320455;spire_mag_00320459,SAMN08779119,False,,0,False,
SRR6978759,PRJNA443837,SAMN08778807,55,spire_mag_00327693;spire_mag_00327695;spire_mag_00327699;spire_mag_00327704;spire_mag_00327710;spire_mag_00327711;spire_mag_00327715;spire_mag_00327717;spire_mag_00327723;spire_mag_00327731;spire_mag_00327735;spire_mag_00327737;spire_mag_00327738;spire_mag_00327742;spire_mag_00327745;spire_mag_00327747;spire_mag_00327763;spire_mag_00327764;spire_mag_00327768;spire_mag_00327784;spire_mag_00327792;spire_mag_00327793;spire_mag_00327794;spire_mag_00327795;spire_mag_00327802;spire_mag_00327803;spire_mag_00327804;spire_mag_00327807;spire_mag_00327809;spire_mag_00327811;spire_mag_00327813;spire_mag_00327816;spire_mag_00327818;spire_mag_00327820;spire_mag_00327821;spire_mag_00327822;spire_mag_00327825;spire_mag_00327827;spire_mag_00327828;spire_mag_00327831;spire_mag_00327836;spire_mag_00327838;spire_mag_00327839;spire_mag_00327841;spire_mag_00327845;spire_mag_00327859;spire_mag_00327860;spire_mag_00327863;spire_mag_00327864;spire_mag_00327866;spire_mag_00327867;spire_mag_00327876;spire_mag_00327879;spire_mag_00327880;spire_mag_00327882,SAMN08778807,False,,0,False,
SRR6978758,PRJNA443840,SAMN08777174,78,spire_mag_00326389;spire_mag_00326393;spire_mag_00326397;spire_mag_00326405;spire_mag_00326408;spire_mag_00326409;spire_mag_00326411;spire_mag_00326412;spire_mag_00326413;spire_mag_00326414;spire_mag_00326417;spire_mag_00326420;spire_mag_00326421;spire_mag_00326424;spire_mag_00326425;spire_mag_00326430;spire_mag_00326432;spire_mag_00326433;spire_mag_00326435;spire_mag_00326439;spire_mag_00326444;spire_mag_00326445;spire_mag_00326446;spire_mag_00326451;spire_mag_00326454;spire_mag_00326458;spire_mag_00326461;spire_mag_00326462;spire_mag_00326463;spire_mag_00326465;spire_mag_00326466;spire_mag_00326474;spire_mag_00326477;spire_mag_00326478;spire_mag_00326479;spire_mag_00326483;spire_mag_00326484;spire_mag_00326485;spire_mag_00326487;spire_mag_00326489;spire_mag_00326494;spire_mag_00326498;spire_mag_00326500;spire_mag_00326505;spire_mag_00326511;spire_mag_00326512;spire_mag_00326515;spire_mag_00326516;spire_mag_00326518;spire_mag_00326519;spire_mag_00326522;spire_mag_00326526;spire_mag_00326527;spire_mag_00326530;spire_mag_00326531;spire_mag_00326532;spire_mag_00326533;spire_mag_00326534;spire_mag_00326541;spire_mag_00326543;spire_mag_00326544;spire_mag_00326545;spire_mag_00326548;spire_mag_00326558;spire_mag_00326559;spire_mag_00326563;spire_mag_00326567;spire_mag_00326569;spire_mag_00326573;spire_mag_00326574;spire_mag_00326577;spire_mag_00326580;spire_mag_00326585;spire_mag_00326589;spire_mag_00326590;spire_mag_00326592;spire_mag_00326596;spire_mag_00326600,SAMN08777174,False,,0,False,
SRR6979426,PRJNA443841,SAMN08778809,91,spire_mag_00324144;spire_mag_00324146;spire_mag_00324148;spire_mag_00324150;spire_mag_00324153;spire_mag_00324157;spire_mag_00324158;spire_mag_00324160;spire_mag_00324162;spire_mag_00324164;spire_mag_00324173;spire_mag_00324176;spire_mag_00324179;spire_mag_00324181;spire_mag_00324183;spire_mag_00324184;spire_mag_00324185;spire_mag_00324186;spire_mag_00324189;spire_mag_00324192;spire_mag_00324193;spire_mag_00324198;spire_mag_00324199;spire_mag_00324213;spire_mag_00324214;spire_mag_00324218;spire_mag_00324219;spire_mag_00324222;spire_mag_00324223;spire_mag_00324224;spire_mag_00324225;spire_mag_00324227;spire_mag_00324228;spire_mag_00324230;spire_mag_00324231;spire_mag_00324236;spire_mag_00324238;spire_mag_00324239;spire_mag_00324242;spire_mag_00324252;spire_mag_00324253;spire_mag_00324254;spire_mag_00324255;spire_mag_00324256;spire_mag_00324257;spire_mag_00324258;spire_mag_00324259;spire_mag_00324260;spire_mag_00324261;spire_mag_00324262;spire_mag_00324263;spire_mag_00324264;spire_mag_00324266;spire_mag_00324270;spire_mag_00324272;spire_mag_00324273;spire_mag_00324276;spire_mag_00324279;spire_mag_00324284;spire_mag_00324286;spire_mag_00324288;spire_mag_00324289;spire_mag_00324294;spire_mag_00324297;spire_mag_00324298;spire_mag_00324302;spire_mag_00324305;spire_mag_00324307;spire_mag_00324314;spire_mag_00324316;spire_mag_00324318;spire_mag_00324320;spire_mag_00324321;spire_mag_00324322;spire_mag_00324323;spire_mag_00324329;spire_mag_00324330;spire_mag_00324332;spire_mag_00324335;spire_mag_00324337;spire_mag_00324338;spire_mag_00324341;spire_mag_00324342;spire_mag_00324343;spire_mag_00324344;spire_mag_00324346;spire_mag_00324348;spire_mag_00324354;spire_mag_00324355;spire_mag_00324357;spire_mag_00324359,SAMN08778809,False,,0,False,
SRR6979289,PRJNA443842,SAMN08777515,81,spire_mag_00321344;spire_mag_00321347;spire_mag_00321348;spire_mag_00321350;spire_mag_00321352;spire_mag_00321354;spire_mag_00321355;spire_mag_00321365;spire_mag_00321367;spire_mag_00321368;spire_mag_00321370;spire_mag_00321371;spire_mag_00321373;spire_mag_00321374;spire_mag_00321375;spire_mag_00321376;spire_mag_00321378;spire_mag_00321383;spire_mag_00321384;spire_mag_00321386;spire_mag_00321388;spire_mag_00321391;spire_mag_00321394;spire_mag_00321404;spire_mag_00321408;spire_mag_00321409;spire_mag_00321410;spire_mag_00321411;spire_mag_00321412;spire_mag_00321414;spire_mag_00321416;spire_mag_00321419;spire_mag_00321420;spire_mag_00321422;spire_mag_00321423;spire_mag_00321426;spire_mag_00321427;spire_mag_00321428;spire_mag_00321429;spire_mag_00321433;spire_mag_00321437;spire_mag_00321439;spire_mag_00321441;spire_mag_00321443;spire_mag_00321447;spire_mag_00321451;spire_mag_00321454;spire_mag_00321455;spire_mag_00321456;spire_mag_00321457;spire_mag_00321458;spire_mag_00321460;spire_mag_00321462;spire_mag_00321465;spire_mag_00321469;spire_mag_00321470;spire_mag_00321475;spire_mag_00321476;spire_mag_00321477;spire_mag_00321479;spire_mag_00321486;spire_mag_00321487;spire_mag_00321488;spire_mag_00321491;spire_mag_00321493;spire_mag_00321494;spire_mag_00321496;spire_mag_00321498;spire_mag_00321502;spire_mag_00321506;spire_mag_00321507;spire_mag_00321509;spire_mag_00321511;spire_mag_00321512;spire_mag_00321518;spire_mag_00321519;spire_mag_00321520;spire_mag_00321523;spire_mag_00321527;spire_mag_00321531;spire_mag_00321533,SAMN08777515,False,,0,False,
SRR6979552,PRJNA443844,SAMN08779133,84,spire_mag_00318653;spire_mag_00318655;spire_mag_00318658;spire_mag_00318661;spire_mag_00318664;spire_mag_00318667;spire_mag_00318668;spire_mag_00318670;spire_mag_00318671;spire_mag_00318675;spire_mag_00318678;spire_mag_00318679;spire_mag_00318680;spire_mag_00318689;spire_mag_00318691;spire_mag_00318694;spire_mag_00318695;spire_mag_00318697;spire_mag_00318698;spire_mag_00318701;spire_mag_00318703;spire_mag_00318710;spire_mag_00318711;spire_mag_00318712;spire_mag_00318713;spire_mag_00318717;spire_mag_00318721;spire_mag_00318725;spire_mag_00318728;spire_mag_00318729;spire_mag_00318731;spire_mag_00318735;spire_mag_00318738;spire_mag_00318739;spire_mag_00318740;spire_mag_00318742;spire_mag_00318743;spire_mag_00318747;spire_mag_00318749;spire_mag_00318750;spire_mag_00318751;spire_mag_00318752;spire_mag_00318753;spire_mag_00318754;spire_mag_00318756;spire_mag_00318757;spire_mag_00318761;spire_mag_00318764;spire_mag_00318765;spire_mag_00318766;spire_mag_00318767;spire_mag_00318768;spire_mag_00318769;spire_mag_00318772;spire_mag_00318773;spire_mag_00318774;spire_mag_00318776;spire_mag_00318778;spire_mag_00318779;spire_mag_00318783;spire_mag_00318790;spire_mag_00318791;spire_mag_00318794;spire_mag_00318795;spire_mag_00318798;spire_mag_00318800;spire_mag_00318801;spire_mag_00318803;spire_mag_00318805;spire_mag_00318809;spire_mag_00318810;spire_mag_00318811;spire_mag_00318813;spire_mag_00318815;spire_mag_00318821;spire_mag_00318822;spire_mag_00318823;spire_mag_00318828;spire_mag_00318829;spire_mag_00318830;spire_mag_00318832;spire_mag_00318835;spire_mag_00318837;spire_mag_00318838,SAMN08779133,False,,0,False,
SRR6979550,PRJNA443845,SAMN08779134,41,spire_mag_00323652;spire_mag_00323656;spire_mag_00323659;spire_mag_00323661;spire_mag_00323662;spire_mag_00323663;spire_mag_00323665;spire_mag_00323667;spire_mag_00323668;spire_mag_00323669;spire_mag_00323670;spire_mag_00323671;spire_mag_00323673;spire_mag_00323676;spire_mag_00323678;spire_mag_00323679;spire_mag_00323680;spire_mag_00323683;spire_mag_00323686;spire_mag_00323689;spire_mag_00323690;spire_mag_00323691;spire_mag_00323692;spire_mag_00323693;spire_mag_00323695;spire_mag_00323696;spire_mag_00323697;spire_mag_00323699;spire_mag_00323700;spire_mag_00323703;spire_mag_00323704;spire_mag_00323705;spire_mag_00323707;spire_mag_00323708;spire_mag_00323710;spire_mag_00323711;spire_mag_00323713;spire_mag_00323715;spire_mag_00323718;spire_mag_00323719;spire_mag_00323721,SAMN08779134,False,,0,False,
SRR6979585,PRJNA443846,SAMN08777299,87,spire_mag_00327054;spire_mag_00327058;spire_mag_00327059;spire_mag_00327061;spire_mag_00327062;spire_mag_00327063;spire_mag_00327065;spire_mag_00327067;spire_mag_00327068;spire_mag_00327072;spire_mag_00327074;spire_mag_00327075;spire_mag_00327076;spire_mag_00327078;spire_mag_00327080;spire_mag_00327082;spire_mag_00327087;spire_mag_00327088;spire_mag_00327089;spire_mag_00327090;spire_mag_00327105;spire_mag_00327106;spire_mag_00327107;spire_mag_00327108;spire_mag_00327111;spire_mag_00327114;spire_mag_00327115;spire_mag_00327116;spire_mag_00327118;spire_mag_00327120;spire_mag_00327122;spire_mag_00327123;spire_mag_00327124;spire_mag_00327127;spire_mag_00327131;spire_mag_00327132;spire_mag_00327134;spire_mag_00327137;spire_mag_00327142;spire_mag_00327145;spire_mag_00327147;spire_mag_00327149;spire_mag_00327150;spire_mag_00327152;spire_mag_00327155;spire_mag_00327158;spire_mag_00327161;spire_mag_00327164;spire_mag_00327166;spire_mag_00327169;spire_mag_00327170;spire_mag_00327172;spire_mag_00327174;spire_mag_00327175;spire_mag_00327176;spire_mag_00327180;spire_mag_00327182;spire_mag_00327183;spire_mag_00327184;spire_mag_00327186;spire_mag_00327190;spire_mag_00327194;spire_mag_00327204;spire_mag_00327208;spire_mag_00327212;spire_mag_00327213;spire_mag_00327215;spire_mag_00327219;spire_mag_00327222;spire_mag_00327225;spire_mag_00327227;spire_mag_00327229;spire_mag_00327237;spire_mag_00327240;spire_mag_00327242;spire_mag_00327248;spire_mag_00327249;spire_mag_00327250;spire_mag_00327252;spire_mag_00327258;spire_mag_00327260;spire_mag_00327263;spire_mag_00327265;spire_mag_00327267;spire_mag_00327268;spire_mag_00327273;spire_mag_00327276,SAMN08777299,False,,0,False,
SRR6979553,PRJNA443847,SAMN08779135,66,spire_mag_00321158;spire_mag_00321160;spire_mag_00321161;spire_mag_00321168;spire_mag_00321170;spire_mag_00321172;spire_mag_00321173;spire_mag_00321183;spire_mag_00321184;spire_mag_00321185;spire_mag_00321191;spire_mag_00321192;spire_mag_00321196;spire_mag_00321197;spire_mag_00321198;spire_mag_00321201;spire_mag_00321203;spire_mag_00321204;spire_mag_00321206;spire_mag_00321208;spire_mag_00321209;spire_mag_00321211;spire_mag_00321212;spire_mag_00321213;spire_mag_00321218;spire_mag_00321225;spire_mag_00321230;spire_mag_00321235;spire_mag_00321237;spire_mag_00321244;spire_mag_00321245;spire_mag_00321246;spire_mag_00321247;spire_mag_00321248;spire_mag_00321250;spire_mag_00321251;spire_mag_00321253;spire_mag_00321258;spire_mag_00321260;spire_mag_00321261;spire_mag_00321262;spire_mag_00321263;spire_mag_00321264;spire_mag_00321268;spire_mag_00321269;spire_mag_00321271;spire_mag_00321272;spire_mag_00321273;spire_mag_00321275;spire_mag_00321276;spire_mag_00321280;spire_mag_00321286;spire_mag_00321287;spire_mag_00321288;spire_mag_00321299;spire_mag_00321309;spire_mag_00321312;spire_mag_00321314;spire_mag_00321317;spire_mag_00321319;spire_mag_00321320;spire_mag_00321322;spire_mag_00321324;spire_mag_00321330;spire_mag_00321334;spire_mag_00321335,SAMN08779135,False,,0,False,
SRR6979610,PRJNA443848,SAMN08777514,66,spire_mag_00323484;spire_mag_00323487;spire_mag_00323491;spire_mag_00323493;spire_mag_00323494;spire_mag_00323498;spire_mag_00323499;spire_mag_00323502;spire_mag_00323505;spire_mag_00323509;spire_mag_00323511;spire_mag_00323512;spire_mag_00323513;spire_mag_00323517;spire_mag_00323518;spire_mag_00323519;spire_mag_00323526;spire_mag_00323528;spire_mag_00323529;spire_mag_00323530;spire_mag_00323531;spire_mag_00323532;spire_mag_00323534;spire_mag_00323540;spire_mag_00323541;spire_mag_00323543;spire_mag_00323547;spire_mag_00323548;spire_mag_00323549;spire_mag_00323559;spire_mag_00323564;spire_mag_00323568;spire_mag_00323569;spire_mag_00323581;spire_mag_00323584;spire_mag_00323586;spire_mag_00323590;spire_mag_00323592;spire_mag_00323593;spire_mag_00323594;spire_mag_00323595;spire_mag_00323597;spire_mag_00323598;spire_mag_00323599;spire_mag_00323600;spire_mag_00323601;spire_mag_00323602;spire_mag_00323604;spire_mag_00323608;spire_mag_00323614;spire_mag_00323617;spire_mag_00323619;spire_mag_00323622;spire_mag_00323624;spire_mag_00323629;spire_mag_00323630;spire_mag_00323631;spire_mag_00323632;spire_mag_00323635;spire_mag_00323638;spire_mag_00323640;spire_mag_00323641;spire_mag_00323642;spire_mag_00323643;spire_mag_00323644;spire_mag_00323647,SAMN08777514,False,,0,False,
SRR6980406,PRJNA443850,SAMN08776726,74,spire_mag_00324799;spire_mag_00324803;spire_mag_00324805;spire_mag_00324806;spire_mag_00324807;spire_mag_00324808;spire_mag_00324809;spire_mag_00324813;spire_mag_00324815;spire_mag_00324818;spire_mag_00324820;spire_mag_00324827;spire_mag_00324831;spire_mag_00324832;spire_mag_00324835;spire_mag_00324837;spire_mag_00324839;spire_mag_00324841;spire_mag_00324843;spire_mag_00324845;spire_mag_00324847;spire_mag_00324849;spire_mag_00324850;spire_mag_00324851;spire_mag_00324852;spire_mag_00324855;spire_mag_00324856;spire_mag_00324859;spire_mag_00324860;spire_mag_00324863;spire_mag_00324865;spire_mag_00324866;spire_mag_00324867;spire_mag_00324868;spire_mag_00324869;spire_mag_00324871;spire_mag_00324873;spire_mag_00324879;spire_mag_00324885;spire_mag_00324890;spire_mag_00324891;spire_mag_00324892;spire_mag_00324897;spire_mag_00324899;spire_mag_00324905;spire_mag_00324906;spire_mag_00324907;spire_mag_00324908;spire_mag_00324910;spire_mag_00324911;spire_mag_00324912;spire_mag_00324914;spire_mag_00324919;spire_mag_00324920;spire_mag_00324921;spire_mag_00324924;spire_mag_00324929;spire_mag_00324931;spire_mag_00324932;spire_mag_00324933;spire_mag_00324937;spire_mag_00324940;spire_mag_00324942;spire_mag_00324944;spire_mag_00324945;spire_mag_00324946;spire_mag_00324947;spire_mag_00324948;spire_mag_00324951;spire_mag_00324952;spire_mag_00324953;spire_mag_00324955;spire_mag_00324956;spire_mag_00324957,SAMN08776726,False,,0,False,
SRR7148980,PRJNA465659,SAMN09092115,11,spire_mag_00324772;spire_mag_00324773;spire_mag_00324774;spire_mag_00324775;spire_mag_00324777;spire_mag_00324778;spire_mag_00324780;spire_mag_00324783;spire_mag_00324786;spire_mag_00324790;spire_mag_00324797,SAMN09092115,False,,0,False,
SRR7148981,PRJNA465660,SAMN09092238,79,spire_mag_00326601;spire_mag_00326606;spire_mag_00326607;spire_mag_00326610;spire_mag_00326611;spire_mag_00326618;spire_mag_00326626;spire_mag_00326629;spire_mag_00326630;spire_mag_00326631;spire_mag_00326635;spire_mag_00326647;spire_mag_00326648;spire_mag_00326652;spire_mag_00326653;spire_mag_00326655;spire_mag_00326656;spire_mag_00326657;spire_mag_00326660;spire_mag_00326663;spire_mag_00326665;spire_mag_00326667;spire_mag_00326669;spire_mag_00326670;spire_mag_00326671;spire_mag_00326676;spire_mag_00326679;spire_mag_00326680;spire_mag_00326681;spire_mag_00326683;spire_mag_00326685;spire_mag_00326689;spire_mag_00326691;spire_mag_00326693;spire_mag_00326695;spire_mag_00326696;spire_mag_00326699;spire_mag_00326701;spire_mag_00326704;spire_mag_00326711;spire_mag_00326716;spire_mag_00326718;spire_mag_00326721;spire_mag_00326722;spire_mag_00326723;spire_mag_00326724;spire_mag_00326725;spire_mag_00326727;spire_mag_00326728;spire_mag_00326729;spire_mag_00326731;spire_mag_00326739;spire_mag_00326741;spire_mag_00326743;spire_mag_00326746;spire_mag_00326748;spire_mag_00326749;spire_mag_00326750;spire_mag_00326757;spire_mag_00326760;spire_mag_00326762;spire_mag_00326764;spire_mag_00326768;spire_mag_00326769;spire_mag_00326770;spire_mag_00326774;spire_mag_00326776;spire_mag_00326777;spire_mag_00326781;spire_mag_00326787;spire_mag_00326788;spire_mag_00326790;spire_mag_00326791;spire_mag_00326797;spire_mag_00326800;spire_mag_00326801;spire_mag_00326803;spire_mag_00326804;spire_mag_00326808,SAMN09092238,False,,0,False,
SRR7149128,PRJNA465661,SAMN09092043,80,spire_mag_00324561;spire_mag_00324563;spire_mag_00324564;spire_mag_00324570;spire_mag_00324577;spire_mag_00324579;spire_mag_00324582;spire_mag_00324586;spire_mag_00324588;spire_mag_00324589;spire_mag_00324590;spire_mag_00324592;spire_mag_00324597;spire_mag_00324603;spire_mag_00324605;spire_mag_00324606;spire_mag_00324607;spire_mag_00324608;spire_mag_00324609;spire_mag_00324610;spire_mag_00324611;spire_mag_00324614;spire_mag_00324618;spire_mag_00324621;spire_mag_00324622;spire_mag_00324624;spire_mag_00324625;spire_mag_00324627;spire_mag_00324628;spire_mag_00324632;spire_mag_00324633;spire_mag_00324634;spire_mag_00324635;spire_mag_00324642;spire_mag_00324648;spire_mag_00324651;spire_mag_00324655;spire_mag_00324656;spire_mag_00324658;spire_mag_00324666;spire_mag_00324670;spire_mag_00324671;spire_mag_00324673;spire_mag_00324677;spire_mag_00324678;spire_mag_00324679;spire_mag_00324680;spire_mag_00324685;spire_mag_00324686;spire_mag_00324689;spire_mag_00324691;spire_mag_00324697;spire_mag_00324701;spire_mag_00324702;spire_mag_00324712;spire_mag_00324716;spire_mag_00324720;spire_mag_00324721;spire_mag_00324727;spire_mag_00324732;spire_mag_00324738;spire_mag_00324739;spire_mag_00324740;spire_mag_00324742;spire_mag_00324745;spire_mag_00324746;spire_mag_00324747;spire_mag_00324748;spire_mag_00324749;spire_mag_00324751;spire_mag_00324752;spire_mag_00324753;spire_mag_00324755;spire_mag_00324759;spire_mag_00324760;spire_mag_00324763;spire_mag_00324766;spire_mag_00324767;spire_mag_00324768;spire_mag_00324770,SAMN09092043,False,,0,False,
SRR7149136,PRJNA465662,SAMN09092042,19,spire_mag_00319960;spire_mag_00319962;spire_mag_00319963;spire_mag_00319964;spire_mag_00319967;spire_mag_00319974;spire_mag_00319976;spire_mag_00319977;spire_mag_00319978;spire_mag_00319981;spire_mag_00319983;spire_mag_00319984;spire_mag_00319985;spire_mag_00319987;spire_mag_00319988;spire_mag_00319990;spire_mag_00319991;spire_mag_00319995;spire_mag_00319997,SAMN09092042,False,,0,False,
