,44.20,19683091,19683091.1,U,0,unclassified
6369,0.0,41,0,G,83551,Parachlamydia
6370,0.0,41,0,S,83552,Parachlamydia acanthamoebae
6371,0.0,41,41,S1,765952,Parachlamydia acanthamoebae UV-7
6372,0.0,88,0,F,92712,Simkaniaceae
6373,0.0,88,0,G,34093,Simkania
6374,0.0,88,0,S,83561,Simkania negevensis
6375,0.0,88,88,S1,331113,Simkania negevensis Z
6376,0.0,2,0,F,92714,Waddliaceae
6377,0.0,2,0,G,71666,Waddlia
6378,0.0,2,0,S,71667,Waddlia chondrophila
6379,0.0,2,2,S1,716544,Waddlia chondrophila WSU 86-1044
6380,0.0,111,0,O,51291,Chlamydiales
6381,0.0,111,0,F,809,Chlamydiaceae
6382,0.0,111,0,F1,1113537,Chlamydia/Chlamydophila group
6383,0.0,111,0,G,810,Chlamydia
6384,0.0,53,0,S,83556,Chlamydia felis
6385,0.0,53,53,S1,264202,Chlamydia felis Fe/C-56
6386,0.0,16,16,S,83558,Chlamydia pneumoniae
6387,0.0,15,15,S,1457153,Chlamydia gallinacea
6388,0.0,14,14,S,1967782,Chlamydia sp. H15-1957-10C
6389,0.0,7,7,S,1806891,Chlamydia sp. 2742-308
6390,0.0,3,3,S,83560,Chlamydia muridarum
6391,0.0,2,2,S,85991,Chlamydia pecorum
6392,0.0,1,1,S,83554,Chlamydia psittaci
6393,0.0,328,0,P,134625,Kiritimatiellaeota
6394,0.0,328,0,C,1921781,Kiritimatiellae
6395,0.0,328,0,O,1921782,Kiritimatiellales
6396,0.0,328,0,F,1921783,Kiritimatiellaceae
6397,0.0,328,0,G,1921784,Kiritimatiella
6398,0.0,328,328,S,1307763,Kiritimatiella glycovorans
6399,0.01,3692,0,P,32066,Fusobacteria
6400,0.01,3692,0,C,203490,Fusobacteriia
6401,0.01,3692,7,O,203491,Fusobacteriales
6402,0.01,2582,0,F,203492,Fusobacteriaceae
6403,0.01,2417,370,G,848,Fusobacterium
6404,0.0,465,465,S,860,Fusobacterium periodonticum
6405,0.0,389,0,S,849,Fusobacterium gonidiaformans
6406,0.0,389,389,S1,469615,Fusobacterium gonidiaformans ATCC 25563
6407,0.0,369,8,S,851,Fusobacterium nucleatum
6408,0.0,131,131,S1,76857,Fusobacterium nucleatum subsp. polymorphum
6409,0.0,106,103,S1,155615,Fusobacterium nucleatum subsp. vincentii
6410,0.0,2,2,S2,469604,Fusobacterium nucleatum subsp. vincentii 3_1_36A2
6411,0.0,1,1,S2,469602,Fusobacterium nucleatum subsp. vincentii 3_1_27
6412,0.0,64,52,S1,76856,Fusobacterium nucleatum subsp. nucleatum
6413,0.0,12,12,S2,525283,Fusobacterium nucleatum subsp. nucleatum ATCC 23726
6414,0.0,60,60,S1,76859,Fusobacterium nucleatum subsp. animalis
6415,0.0,262,237,S,856,Fusobacterium varium
6416,0.0,25,25,S1,469618,Fusobacterium varium ATCC 27725
6417,0.0,212,118,S,1583098,Fusobacterium hwasookii
6418,0.0,92,92,S1,1307442,Fusobacterium hwasookii ChDC F174
6419,0.0,2,2,S1,1307443,Fusobacterium hwasookii ChDC F206
6420,0.0,146,0,S,850,Fusobacterium mortiferum
6421,0.0,146,146,S1,469616,Fusobacterium mortiferum ATCC 9817
6422,0.0,135,135,S,861,Fusobacterium ulcerans
6423,0.0,69,0,S,859,Fusobacterium necrophorum
6424,0.0,69,69,S1,143387,Fusobacterium necrophorum subsp. funduliforme
6425,0.0,165,0,G,167639,Ilyobacter
6426,0.0,165,0,S,167642,Ilyobacter polytropus
6427,0.0,165,165,S1,572544,Ilyobacter polytropus DSM 2926
6428,0.0,1103,1,F,1129771,Leptotrichiaceae
6429,0.0,508,47,G,32067,Leptotrichia
6430,0.0,270,270,S,712357,Leptotrichia sp. oral taxon 212
6431,0.0,114,0,S,40542,Leptotrichia buccalis
6432,0.0,114,114,S1,523794,Leptotrichia buccalis C-1013-b
6433,0.0,69,69,S,712368,Leptotrichia sp. oral taxon 498
6434,0.0,8,8,S,1785996,Leptotrichia sp. oral taxon 847
6435,0.0,480,0,G,32068,Sebaldella
6436,0.0,480,0,S,826,Sebaldella termitidis
6437,0.0,480,480,S1,526218,Sebaldella termitidis ATCC 33386
6438,0.0,81,0,G,34104,Streptobacillus
6439,0.0,81,81,S,34105,Streptobacillus moniliformis
6440,0.0,33,0,G,168808,Sneathia
6441,0.0,33,33,S,187101,Sneathia amnii
6442,0.0,2016,0,P,508458,Synergistetes
6443,0.0,2016,0,C,649775,Synergistia
6444,0.0,2016,0,O,649776,Synergistales
6445,0.0,2016,82,F,649777,Synergistaceae
6446,0.0,1153,0,G,508459,Cloacibacillus
6447,0.0,1153,1153,S,1197717,Cloacibacillus porcorum
6448,0.0,271,1,G,81461,Thermanaerovibrio
6449,0.0,183,0,S,81462,Thermanaerovibrio acidaminovorans
6450,0.0,183,183,S1,525903,Thermanaerovibrio acidaminovorans DSM 6589
6451,0.0,87,0,S,108007,Thermanaerovibrio velox
6452,0.0,87,87,S1,926567,Thermanaerovibrio velox DSM 12556
6453,0.0,157,0,G,336260,Thermovirga
6454,0.0,157,0,S,336261,Thermovirga lienii
6455,0.0,157,157,S1,580340,Thermovirga lienii DSM 17291
6456,0.0,125,0,G,81411,Aminomonas
6457,0.0,125,0,S,81412,Aminomonas paucivorans
6458,0.0,125,125,S1,584708,Aminomonas paucivorans DSM 12260
6459,0.0,98,0,G,428711,Jonquetella
6460,0.0,98,0,S,428712,Jonquetella anthropi
6461,0.0,98,98,S1,885272,Jonquetella anthropi DSM 22815
6462,0.0,75,0,G,49894,Acetomicrobium
6463,0.0,75,0,S,97477,Acetomicrobium mobile
6464,0.0,75,75,S1,891968,Acetomicrobium mobile DSM 13181
6465,0.0,55,0,G,81466,Aminobacterium
6466,0.0,55,0,S,81468,Aminobacterium colombiense
6467,0.0,55,55,S1,572547,Aminobacterium colombiense DSM 12261
6468,0.0,1428,0,P,57723,Acidobacteria
6469,0.0,607,0,C,204432,Acidobacteriia
6470,0.0,607,0,O,204433,Acidobacteriales
6471,0.0,607,78,F,204434,Acidobacteriaceae
6472,0.0,255,0,G,392733,Terriglobus
6473,0.0,227,185,S,392734,Terriglobus roseus
6474,0.0,42,42,S1,926566,Terriglobus roseus DSM 18391
6475,0.0,28,0,S,870903,Terriglobus saanensis
6476,0.0,28,28,S1,401053,Terriglobus saanensis SP1PR4
6477,0.0,97,0,G,940557,Granulicella
6478,0.0,78,0,S,940615,Granulicella tundricola
6479,0.0,78,78,S1,1198114,Granulicella tundricola MP5ACTX9
6480,0.0,19,0,S,940614,Granulicella mallensis
6481,0.0,19,19,S1,682795,Granulicella mallensis MP5ACTX8
6482,0.0,85,0,G,658061,Candidatus Koribacter
6483,0.0,85,0,S,658062,Candidatus Koribacter versatilis
6484,0.0,85,85,S1,204669,Candidatus Koribacter versatilis Ellin345
6485,0.0,55,0,G,33973,Acidobacterium
6486,0.0,55,0,S,33075,Acidobacterium capsulatum
6487,0.0,55,55,S1,240015,Acidobacterium capsulatum ATCC 51196
6488,0.0,37,0,F1,112074,unclassified Acidobacteriaceae
6489,0.0,37,37,S,2211140,Acidobacteriaceae bacterium SBC82
6490,0.0,502,0,P1,458031,unclassified Acidobacteria
6491,0.0,502,0,C,1813735,Acidobacteria subdivision 6
6492,0.0,502,0,F,2211325,Vicinamibacteraceae
6493,0.0,502,0,G,2004797,Luteitalea
6494,0.0,502,502,S,1855912,Luteitalea pratensis
6495,0.0,232,0,C,332159,Solibacteres
6496,0.0,232,0,O,332160,Solibacterales
6497,0.0,232,0,F,332161,Solibacteraceae
6498,0.0,232,0,G,332162,Candidatus Solibacter
6499,0.0,232,0,S,332163,Candidatus Solibacter usitatus
6500,0.0,232,232,S1,234267,Candidatus Solibacter usitatus Ellin6076
6501,0.0,87,0,C,1562566,Blastocatellia
6502,0.0,87,0,G,458032,Chloracidobacterium
6503,0.0,87,0,S,458033,Chloracidobacterium thermophilum
6504,0.0,87,87,S1,981222,Chloracidobacterium thermophilum B
6505,0.0,1206,0,P,200918,Thermotogae
6506,0.0,1206,0,C,188708,Thermotogae
6507,0.0,781,0,O,2419,Thermotogales
6508,0.0,491,0,F,1643950,Fervidobacteriaceae
6509,0.0,285,110,G,2420,Thermosipho
6510,0.0,173,0,S,2421,Thermosipho africanus
6511,0.0,173,173,S1,484019,Thermosipho africanus TCF52B
6512,0.0,1,1,S,46541,Thermosipho melanesiensis
6513,0.0,1,1,S,1437364,Thermosipho sp. 1070
6514,0.0,206,0,G,2422,Fervidobacterium
6515,0.0,114,52,S,93466,Fervidobacterium pennivorans
6516,0.0,62,62,S1,771875,Fervidobacterium pennivorans DSM 9078
6517,0.0,87,87,S,2423,Fervidobacterium islandicum
6518,0.0,5,0,S,2424,Fervidobacterium nodosum
6519,0.0,5,5,S1,381764,Fervidobacterium nodosum Rt17-B1
6520,0.0,290,0,F,188709,Thermotogaceae
6521,0.0,209,160,G,2335,Thermotoga
6522,0.0,46,0,S,1508419,Thermotoga caldifontis
6523,0.0,46,46,S1,1408159,Thermotoga caldifontis AZM44c09
6524,0.0,1,0,S,2337,Thermotoga neapolitana
6525,0.0,1,1,S1,309803,Thermotoga neapolitana DSM 4359
6526,0.0,1,1,S,1157948,Thermotoga sp. 2812B
6527,0.0,1,0,S,1508420,Thermotoga profunda
6528,0.0,1,1,S1,1408160,Thermotoga profunda AZM34c06
6529,0.0,81,4,G,1643951,Pseudothermotoga
6530,0.0,38,0,S,119394,Pseudothermotoga thermarum
6531,0.0,38,38,S1,688269,Pseudothermotoga thermarum DSM 5069
6532,0.0,37,0,S,57487,Pseudothermotoga hypogea
6533,0.0,37,37,S1,1123384,Pseudothermotoga hypogea DSM 11164 = NBRC 106472
6534,0.0,2,0,S,38322,Pseudothermotoga elfii
6535,0.0,2,2,S1,1123383,Pseudothermotoga elfii DSM 9442 = NBRC 107921
6536,0.0,258,0,O,1643947,Petrotogales
6537,0.0,258,0,O1,1643949,Petrotogaceae
6538,0.0,236,218,G,160798,Marinitoga
6539,0.0,18,0,S,149715,Marinitoga piezophila
6540,0.0,18,18,S1,443254,Marinitoga piezophila KA3
6541,0.0,20,0,G,28236,Petrotoga
6542,0.0,20,0,S,69499,Petrotoga mobilis
6543,0.0,20,20,S1,403833,Petrotoga mobilis SJ95
6544,0.0,2,0,G,1511648,Defluviitoga
6545,0.0,2,2,S,1006576,Defluviitoga tunisiensis
6546,0.0,167,0,O,1643946,Kosmotogales
6547,0.0,167,0,F,1643948,Kosmotogaceae
6548,0.0,154,0,G,651456,Kosmotoga
6549,0.0,83,83,S,1330330,Kosmotoga pacifica
6550,0.0,71,0,S,651457,Kosmotoga olearia
6551,0.0,71,71,S1,521045,Kosmotoga olearia TBF 19.5.1
6552,0.0,13,0,G,1184396,Mesotoga
6553,0.0,13,0,S,1184387,Mesotoga prima
6554,0.0,13,13,S1,660470,Mesotoga prima MesG1.Ag.4.2
6555,0.0,736,0,P,40117,Nitrospirae
6556,0.0,736,0,C,203693,Nitrospira
6557,0.0,736,0,O,189778,Nitrospirales
6558,0.0,736,0,F,189779,Nitrospiraceae
6559,0.0,352,14,G,179,Leptospirillum
6560,0.0,325,0,G1,655606,Leptospirillum sp. Group I
6561,0.0,325,0,S,180,Leptospirillum ferrooxidans
6562,0.0,325,325,S1,1162668,Leptospirillum ferrooxidans C2-3
6563,0.0,13,0,G1,261386,Leptospirillum sp. Group III
6564,0.0,13,13,S,178606,Leptospirillum ferriphilum
6565,0.0,317,0,G,1234,Nitrospira
6566,0.0,135,135,S,1715989,Candidatus Nitrospira inopinata
6567,0.0,80,80,S,330214,Nitrospira defluvii
6568,0.0,53,53,S,42253,Nitrospira moscoviensis
6569,0.0,49,49,S,1325564,Nitrospira japonica
6570,0.0,67,0,G,28261,Thermodesulfovibrio
6571,0.0,67,0,S,28262,Thermodesulfovibrio yellowstonii
6572,0.0,67,67,S1,289376,Thermodesulfovibrio yellowstonii DSM 11347
6573,0.0,515,0,P,200930,Deferribacteres
6574,0.0,515,0,C,68337,Deferribacteres
6575,0.0,515,0,O,191393,Deferribacterales
6576,0.0,515,16,F,191394,Deferribacteraceae
6577,0.0,178,0,G,545865,Calditerrivibrio
6578,0.0,178,0,S,477976,Calditerrivibrio nitroreducens
6579,0.0,178,178,S1,768670,Calditerrivibrio nitroreducens DSM 19672
6580,0.0,129,0,G,117999,Denitrovibrio
6581,0.0,129,0,S,118000,Denitrovibrio acetiphilus
6582,0.0,129,129,S1,522772,Denitrovibrio acetiphilus DSM 12809
6583,0.0,108,0,G,2351,Flexistipes
6584,0.0,108,0,S,2352,Flexistipes sinusarabici
6585,0.0,108,108,S1,717231,Flexistipes sinusarabici DSM 4947
6586,0.0,84,0,G,53572,Deferribacter
6587,0.0,84,0,S,197162,Deferribacter desulfuricans
6588,0.0,84,84,S1,639282,Deferribacter desulfuricans SSM1
6589,0.0,463,0,P,200783,Aquificae
6590,0.0,463,0,C,187857,Aquificae
6591,0.0,314,0,O,1485951,Desulfurobacteriales
6592,0.0,314,0,F,558314,Desulfurobacteriaceae
6593,0.0,221,0,G,171868,Thermovibrio
6594,0.0,221,0,S,228745,Thermovibrio ammonificans
6595,0.0,221,221,S1,648996,Thermovibrio ammonificans HB-1
6596,0.0,93,0,G,64159,Desulfurobacterium
6597,0.0,93,0,S,64160,Desulfurobacterium thermolithotrophum
6598,0.0,93,93,S1,868864,Desulfurobacterium thermolithotrophum DSM 11699
6599,0.0,149,0,O,32069,Aquificales
6600,0.0,81,0,F,224027,Hydrogenothermaceae
6601,0.0,42,0,G,212790,Sulfurihydrogenibium
6602,0.0,26,26,S,436114,Sulfurihydrogenibium sp. YO3AOP1
6603,0.0,16,0,S,309806,Sulfurihydrogenibium azorense
6604,0.0,16,16,S1,204536,Sulfurihydrogenibium azorense Az-Fu1
6605,0.0,39,0,G,182899,Persephonella
6606,0.0,39,0,S,309805,Persephonella marina
6607,0.0,39,39,S1,123214,Persephonella marina EX-H1
6608,0.0,54,0,F,64898,Aquificaceae
6609,0.0,37,0,G,2713,Aquifex
6610,0.0,37,0,S,63363,Aquifex aeolicus
6611,0.0,37,37,S1,224324,Aquifex aeolicus VF5
6612,0.0,11,0,G,939,Hydrogenobacter
6613,0.0,11,0,S,940,Hydrogenobacter thermophilus
6614,0.0,11,11,S1,608538,Hydrogenobacter thermophilus TK-6
6615,0.0,4,3,G,168657,Hydrogenobaculum
6616,0.0,1,1,S,380749,Hydrogenobaculum sp. Y04AAS1
6617,0.0,2,0,G,75905,Thermocrinis
6618,0.0,1,0,S,136094,Thermocrinis albus
6619,0.0,1,1,S1,638303,Thermocrinis albus DSM 14484
6620,0.0,1,1,S,381751,Thermocrinis minervae
6621,0.0,14,0,O1,90150,Aquificales genera incertae sedis
6622,0.0,14,0,G,412592,Thermosulfidibacter
6623,0.0,14,0,S,412593,Thermosulfidibacter takaii
6624,0.0,14,14,S1,1298851,Thermosulfidibacter takaii ABI70S6
6625,0.0,337,0,P,200940,Thermodesulfobacteria
6626,0.0,337,0,C,67799,Thermodesulfobacteria
6627,0.0,337,0,O,188710,Thermodesulfobacteriales
6628,0.0,337,1,F,188711,Thermodesulfobacteriaceae
6629,0.0,318,0,G,1740,Thermodesulfobacterium
6630,0.0,261,0,S,1295609,Thermodesulfobacterium geofontis
6631,0.0,261,261,S1,795359,Thermodesulfobacterium geofontis OPF15
6632,0.0,57,0,S,1741,Thermodesulfobacterium commune
6633,0.0,57,57,S1,289377,Thermodesulfobacterium commune DSM 2178
6634,0.0,18,0,G,241192,Thermodesulfatator
6635,0.0,18,0,S,171695,Thermodesulfatator indicus
6636,0.0,18,18,S1,667014,Thermodesulfatator indicus DSM 15286
6637,0.0,313,4,P,74152,Elusimicrobia
6638,0.0,289,0,C,447830,Endomicrobia
6639,0.0,289,0,O,1783344,Endomicrobiales
6640,0.0,289,0,F,1783343,Endomicrobiaceae
6641,0.0,289,0,G,1408194,Endomicrobium
6642,0.0,285,285,S,1408281,Endomicrobium proavitum
6643,0.0,4,4,S,1408204,Candidatus Endomicrobium trichonymphae
6644,0.0,20,0,C,641853,Elusimicrobia
6645,0.0,20,0,O,641854,Elusimicrobiales
6646,0.0,20,0,F,641876,Elusimicrobiaceae
6647,0.0,20,0,G,423604,Elusimicrobium
6648,0.0,20,0,S,423605,Elusimicrobium minutum
6649,0.0,20,20,S1,445932,Elusimicrobium minutum Pei191
6650,0.0,301,0,P,1930617,Calditrichaeota
6651,0.0,301,0,C,1962850,Calditrichae
6652,0.0,301,0,O,1962852,Calditrichales
6653,0.0,301,0,F,1962854,Calditrichaceae
6654,0.0,301,0,G,187144,Caldithrix
6655,0.0,301,0,S,187145,Caldithrix abyssi
6656,0.0,301,301,S1,880073,Caldithrix abyssi DSM 13497
6657,0.0,266,0,P,200938,Chrysiogenetes
6658,0.0,266,0,C,118001,Chrysiogenetes
6659,0.0,266,0,O,189769,Chrysiogenales
6660,0.0,266,0,F,189770,Chrysiogenaceae
6661,0.0,266,0,G,393029,Desulfurispirillum
6662,0.0,266,0,S,936456,Desulfurispirillum indicum
6663,0.0,266,266,S1,653733,Desulfurispirillum indicum S5
6664,0.0,103,0,P,68297,Dictyoglomi
6665,0.0,103,0,C,203486,Dictyoglomia
6666,0.0,103,0,O,203487,Dictyoglomales
6667,0.0,103,0,F,203488,Dictyoglomaceae
6668,0.0,103,0,G,13,Dictyoglomus
6669,0.0,89,0,S,513050,Dictyoglomus turgidum
6670,0.0,89,89,S1,515635,Dictyoglomus turgidum DSM 6724
6671,0.0,14,0,S,14,Dictyoglomus thermophilum
6672,0.0,14,14,S1,309799,Dictyoglomus thermophilum H-6-12
6673,0.0,17,0,D1,2323,unclassified Bacteria
6674,0.0,13,0,D2,1783234,Bacteria candidate phyla
6675,0.0,9,1,P,95818,Candidatus Saccharibacteria
6676,0.0,7,7,S,1476577,Candidatus Saccharibacteria oral taxon TM7x
6677,0.0,1,0,P1,1895827,unclassified Saccharibacteria
6678,0.0,1,1,S,2056494,Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20
6679,0.0,4,0,D3,95901,Candidatus Dependentiae
6680,0.0,4,0,D4,1104668,unclassified Candidatus Dependentiae
6681,0.0,4,4,S,2066483,Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)
6682,0.0,4,0,D2,49928,unclassified Bacteria (miscellaneous)
6683,0.0,4,4,S,1561003,bacterium 2013Arg42i
6684,0.0,3,0,P,67814,Caldiserica
6685,0.0,3,0,C,693071,Caldisericia
6686,0.0,3,0,O,693072,Caldisericales
6687,0.0,3,0,F,693073,Caldisericaceae
6688,0.0,3,0,G,693074,Caldisericum
6689,0.0,3,0,S,693075,Caldisericum exile
6690,0.0,3,3,S1,511051,Caldisericum exile AZM16c01
6691,0.02,10114,66,D,2759,Eukaryota
6692,0.01,6326,0,D1,33154,Opisthokonta
6693,0.01,6326,0,K,4751,Fungi
6694,0.01,6275,0,K1,451864,Dikarya
6695,0.01,5699,14,P,4890,Ascomycota
6696,0.01,5666,2,P1,716545,saccharomyceta
6697,0.01,3095,0,P2,147538,Pezizomycotina
6698,0.01,3095,0,P3,716546,leotiomyceta
6699,0.0,2050,2,P4,715989,sordariomyceta
6700,0.0,1869,3,C,147550,Sordariomycetes
6701,0.0,1328,0,C1,222543,Hypocreomycetidae
6702,0.0,991,0,O,5125,Hypocreales
6703,0.0,773,0,F,110618,Nectriaceae
6704,0.0,773,6,G,5506,Fusarium
6705,0.0,338,0,G1,171631,Fusarium oxysporum species complex
6706,0.0,338,0,S,5507,Fusarium oxysporum
6707,0.0,338,0,S1,59765,Fusarium oxysporum f. sp. lycopersici
6708,0.0,338,338,S2,426428,Fusarium oxysporum f. sp. lycopersici 4287
6709,0.0,302,4,G1,569360,Fusarium sambucinum species complex
6710,0.0,181,181,S,56646,Fusarium venenatum
6711,0.0,104,0,S,101028,Fusarium pseudograminearum
6712,0.0,104,104,S1,1028729,Fusarium pseudograminearum CS3096
6713,0.0,13,0,S,5518,Fusarium graminearum
6714,0.0,13,13,S1,229533,Fusarium graminearum PH-1
6715,0.0,127,2,G1,171627,Fusarium fujikuroi species complex
6716,0.0,73,0,S,5127,Fusarium fujikuroi
6717,0.0,73,73,S1,1279085,Fusarium fujikuroi IMI 58289
6718,0.0,52,0,S,117187,Fusarium verticillioides
6719,0.0,52,52,S1,334819,Fusarium verticillioides 7600
6720,0.0,218,0,F,34397,Clavicipitaceae
6721,0.0,218,0,G,243023,Pochonia
6722,0.0,218,0,S,280754,Pochonia chlamydosporia
6723,0.0,218,218,S1,1380566,Pochonia chlamydosporia 170
6724,0.0,337,0,O,1028384,Glomerellales
6725,0.0,337,0,F,681950,Glomerellaceae
6726,0.0,337,0,G,5455,Colletotrichum
6727,0.0,337,0,S,80884,Colletotrichum higginsianum
6728,0.0,337,337,S1,759273,Colletotrichum higginsianum IMI 349063
6729,0.0,538,0,C1,222544,Sordariomycetidae
6730,0.0,422,0,O,5139,Sordariales
6731,0.0,232,0,F,5148,Sordariaceae
6732,0.0,232,0,G,5140,Neurospora
6733,0.0,232,0,S,5141,Neurospora crassa
6734,0.0,232,232,S1,367110,Neurospora crassa OR74A
6735,0.0,190,0,F,35718,Chaetomiaceae
6736,0.0,102,0,G,1920207,Thermothelomyces
6737,0.0,102,0,S,78579,Thermothelomyces thermophila
6738,0.0,102,102,S1,573729,Thermothelomyces thermophila ATCC 42464
6739,0.0,88,0,G,35719,Thielavia
6740,0.0,88,0,S,35720,Thielavia terrestris
6741,0.0,88,88,S1,578455,Thielavia terrestris NRRL 8126
6742,0.0,116,0,O,639021,Magnaporthales
6743,0.0,116,0,F,81093,Magnaporthaceae
6744,0.0,116,0,G,148303,Magnaporthe
6745,0.0,116,0,S,318829,Magnaporthe oryzae
6746,0.0,116,116,S1,242507,Magnaporthe oryzae 70-15
6747,0.0,179,0,C,147548,Leotiomycetes
6748,0.0,179,0,O,5178,Helotiales
6749,0.0,179,0,F,28983,Sclerotiniaceae
6750,0.0,179,0,G,33196,Botrytis
6751,0.0,179,0,S,40559,Botrytis cinerea
6752,0.0,179,179,S1,332648,Botrytis cinerea B05.10
6753,0.0,980,0,C,147545,Eurotiomycetes
6754,0.0,980,0,C1,451871,Eurotiomycetidae
6755,0.0,980,0,O,5042,Eurotiales
6756,0.0,980,0,F,1131492,Aspergillaceae
6757,0.0,980,1,G,5052,Aspergillus
6758,0.0,634,0,S,746128,Aspergillus fumigatus
6759,0.0,634,634,S1,330879,Aspergillus fumigatus Af293
6760,0.0,345,0,S,5062,Aspergillus oryzae
6761,0.0,345,345,S1,510516,Aspergillus oryzae RIB40
6762,0.0,65,0,P4,715962,dothideomyceta
6763,0.0,65,0,C,147541,Dothideomycetes
6764,0.0,65,0,C1,451867,Dothideomycetidae
6765,0.0,65,0,O,134362,Capnodiales
6766,0.0,65,0,F,93133,Mycosphaerellaceae
6767,0.0,38,0,G,1047167,Zymoseptoria
6768,0.0,38,0,S,1047171,Zymoseptoria tritici
6769,0.0,38,38,S1,336722,Zymoseptoria tritici IPO323
6770,0.0,27,0,G,29002,Cercospora
6771,0.0,27,27,S,122368,Cercospora beticola
6772,0.01,2569,0,P2,147537,Saccharomycotina
6773,0.01,2569,0,C,4891,Saccharomycetes
6774,0.01,2569,1,O,4892,Saccharomycetales
6775,0.0,1714,75,F,4893,Saccharomycetaceae
6776,0.0,358,0,G,33170,Eremothecium
6777,0.0,232,232,S,45286,Eremothecium sinecaudum
6778,0.0,126,0,S,45285,Eremothecium cymbalariae
6779,0.0,126,126,S1,931890,Eremothecium cymbalariae DBVPG#7215
6780,0.0,335,0,G,278028,Naumovozyma
6781,0.0,208,0,S,27289,Naumovozyma dairenensis
6782,0.0,208,208,S1,1071378,Naumovozyma dairenensis CBS 421
6783,0.0,127,0,S,27288,Naumovozyma castellii
6784,0.0,127,127,S1,1064592,Naumovozyma castellii CBS 4309
6785,0.0,320,0,G,4910,Kluyveromyces
6786,0.0,288,288,S,28985,Kluyveromyces lactis
6787,0.0,32,0,S,4911,Kluyveromyces marxianus
6788,0.0,32,32,S1,1003335,Kluyveromyces marxianus DMKU3-1042
6789,0.0,228,0,G,71245,Kazachstania
6790,0.0,210,0,S,432096,Kazachstania africana
6791,0.0,210,210,S1,1071382,Kazachstania africana CBS 2517
6792,0.0,18,0,S,588726,Kazachstania naganishii
6793,0.0,18,18,S1,1071383,Kazachstania naganishii CBS 8797
6794,0.0,177,0,G,113604,Tetrapisispora
6795,0.0,160,0,S,113608,Tetrapisispora phaffii
6796,0.0,160,160,S1,1071381,Tetrapisispora phaffii CBS 4417
6797,0.0,17,0,S,1071379,Tetrapisispora blattae
6798,0.0,17,17,S1,1071380,Tetrapisispora blattae CBS 6284
6799,0.0,88,0,G,4930,Saccharomyces
6800,0.0,82,82,S,1080349,Saccharomyces eubayanus
6801,0.0,6,0,S,4932,Saccharomyces cerevisiae
6802,0.0,6,6,S1,559292,Saccharomyces cerevisiae S288C
6803,0.0,82,0,G,300275,Lachancea
6804,0.0,82,0,S,381046,Lachancea thermotolerans
6805,0.0,82,82,S1,559295,Lachancea thermotolerans CBS 6340
6806,0.0,44,0,G,374468,Nakaseomyces
6807,0.0,44,0,G1,600669,Nakaseomyces/Candida clade
6808,0.0,44,44,S,5478,[Candida] glabrata
6809,0.0,4,0,G,4953,Zygosaccharomyces
6810,0.0,4,4,S,4956,Zygosaccharomyces rouxii
6811,0.0,3,0,G,4948,Torulaspora
6812,0.0,3,3,S,4950,Torulaspora delbrueckii
6813,0.0,448,0,F,766764,Debaryomycetaceae
6814,0.0,257,0,F1,1535325,Candida/Lodderomyces clade
6815,0.0,257,64,G,1535326,Candida
6816,0.0,93,0,S,42374,Candida dubliniensis
6817,0.0,93,93,S1,573826,Candida dubliniensis CD36
6818,0.0,81,0,S,5476,Candida albicans
6819,0.0,81,81,S1,237561,Candida albicans SC5314
6820,0.0,19,0,S,273371,Candida orthopsilosis
6821,0.0,19,19,S1,1136231,Candida orthopsilosis Co 90-125
6822,0.0,141,0,G,4958,Debaryomyces
6823,0.0,141,0,S,4959,Debaryomyces hansenii
6824,0.0,141,0,S1,58641,Debaryomyces hansenii var. hansenii
6825,0.0,141,141,S2,284592,Debaryomyces hansenii CBS767
6826,0.0,50,0,G,766733,Scheffersomyces
6827,0.0,50,0,S,4924,Scheffersomyces stipitis
6828,0.0,50,50,S1,322104,Scheffersomyces stipitis CBS 6054
6829,0.0,239,0,F,1156497,Pichiaceae
6830,0.0,239,0,G,461281,Ogataea
6831,0.0,239,0,S,1005962,Ogataea parapolymorpha
6832,0.0,239,239,S1,871575,Ogataea parapolymorpha DL-1
6833,0.0,82,0,F,410830,Trichomonascaceae
6834,0.0,82,0,G,410829,Sugiyamaella
6835,0.0,82,82,S,796027,Sugiyamaella lignohabitans
6836,0.0,65,0,F,34353,Dipodascaceae
6837,0.0,65,0,G,4951,Yarrowia
6838,0.0,65,0,S,4952,Yarrowia lipolytica
6839,0.0,65,65,S1,284591,Yarrowia lipolytica CLIB122
6840,0.0,20,0,F,115784,Phaffomycetaceae
6841,0.0,20,0,G,460517,Komagataella
6842,0.0,20,0,S,460519,Komagataella phaffii
6843,0.0,20,20,S1,644223,Komagataella phaffii GS115
6844,0.0,19,0,P1,451866,Taphrinomycotina
6845,0.0,19,0,C,147554,Schizosaccharomycetes
6846,0.0,19,0,O,34346,Schizosaccharomycetales
6847,0.0,19,0,F,4894,Schizosaccharomycetaceae
6848,0.0,19,0,G,4895,Schizosaccharomyces
6849,0.0,19,19,S,4896,Schizosaccharomyces pombe
6850,0.0,576,0,P,5204,Basidiomycota
6851,0.0,460,0,P1,5302,Agaricomycotina
6852,0.0,460,0,C,155616,Tremellomycetes
6853,0.0,460,0,O,5234,Tremellales
