,38.71,19483860,19483860.1,U,0,unclassified
5808,0.0,22,22,S,321332,Synechococcus sp. JA-2-3B'a(2-13)
5809,0.0,21,21,S,64471,Synechococcus sp. CC9311
5810,0.0,18,18,S,166314,Synechococcus sp. WH 8109
5811,0.0,15,15,S,374982,Synechococcus sp. PCC 73109
5812,0.0,12,12,S,316278,Synechococcus sp. RCC307
5813,0.0,7,7,S,585425,Synechococcus sp. KORDI-52
5814,0.0,5,0,S,33070,Synechococcus lividus
5815,0.0,5,5,S1,1917166,Synechococcus lividus PCC 6715
5816,0.0,4,4,S,195253,Synechococcus sp. PCC 6312
5817,0.0,4,4,S,195248,Synechococcus sp. PCC 8807
5818,0.0,4,4,S,110662,Synechococcus sp. CC9605
5819,0.0,78,0,G,13034,Dactylococcopsis
5820,0.0,78,0,S,292566,Dactylococcopsis salina
5821,0.0,78,78,S1,13035,Dactylococcopsis salina PCC 8305
5822,0.0,75,4,G,167375,Cyanobium
5823,0.0,42,0,S,59930,Cyanobium gracile
5824,0.0,42,42,S1,292564,Cyanobium gracile PCC 6307
5825,0.0,29,29,S,1851505,Cyanobium sp. NIES-981
5826,0.0,62,22,G,146785,Thermosynechococcus
5827,0.0,24,0,S,146786,Thermosynechococcus elongatus
5828,0.0,24,24,S1,197221,Thermosynechococcus elongatus BP-1
5829,0.0,16,16,S,1394889,Thermosynechococcus sp. NK55a
5830,0.0,263,0,F,1890438,Leptolyngbyaceae
5831,0.0,263,0,G,47251,Leptolyngbya
5832,0.0,176,176,S,1080068,Leptolyngbya sp. O-77
5833,0.0,56,56,S,111781,Leptolyngbya sp. PCC 7376
5834,0.0,18,18,S,1752064,Leptolyngbya sp. NIES-3755
5835,0.0,13,13,S,1184,Leptolyngbya boryana
5836,0.0,99,0,F,2303730,Prochlorotrichaceae
5837,0.0,99,0,G,170610,Halomicronema
5838,0.0,99,0,S,1209493,Halomicronema hongdechloris
5839,0.0,99,99,S1,1641165,Halomicronema hongdechloris C2206
5840,0.0,98,0,F,1213,Prochloraceae
5841,0.0,98,17,G,1218,Prochlorococcus
5842,0.0,67,3,S,1219,Prochlorococcus marinus
5843,0.0,24,24,S1,93059,Prochlorococcus marinus str. MIT 9211
5844,0.0,17,17,S1,74547,Prochlorococcus marinus str. MIT 9313
5845,0.0,7,7,S1,167546,Prochlorococcus marinus str. MIT 9301
5846,0.0,5,5,S1,93060,Prochlorococcus marinus str. MIT 9215
5847,0.0,4,0,S1,142554,Prochlorococcus marinus subsp. marinus
5848,0.0,4,4,S2,167539,Prochlorococcus marinus subsp. marinus str. CCMP1375
5849,0.0,4,4,S1,167542,Prochlorococcus marinus str. MIT 9515
5850,0.0,2,2,S1,74546,Prochlorococcus marinus str. MIT 9312
5851,0.0,1,0,S1,142479,Prochlorococcus marinus subsp. pastoris
5852,0.0,1,1,S2,59919,Prochlorococcus marinus subsp. pastoris str. CCMP1986
5853,0.0,13,13,S,1501268,Prochlorococcus sp. MIT 0604
5854,0.0,1,1,S,1501269,Prochlorococcus sp. MIT 0801
5855,0.0,64,0,F,1890429,Acaryochloridaceae
5856,0.0,64,0,G,155977,Acaryochloris
5857,0.0,64,0,S,155978,Acaryochloris marina
5858,0.0,64,64,S1,329726,Acaryochloris marina MBIC11017
5859,0.0,43,0,F,1890428,Merismopediaceae
5860,0.0,43,10,G,1142,Synechocystis
5861,0.0,33,33,S,1147,Synechocystis sp. PCC 6714
5862,0.0,29,0,F,1890431,Chamaesiphonaceae
5863,0.0,29,0,G,217161,Chamaesiphon
5864,0.0,29,0,S,1173032,Chamaesiphon minutus
5865,0.0,29,29,S1,1173020,Chamaesiphon minutus PCC 6605
5866,0.0,23,0,F,1890436,Pseudanabaenaceae
5867,0.0,23,0,G,1152,Pseudanabaena
5868,0.0,23,23,S,82654,Pseudanabaena sp. PCC 7367
5869,0.0,2282,0,P1,1301283,Oscillatoriophycideae
5870,0.0,1349,0,O,1150,Oscillatoriales
5871,0.0,560,0,F,1892252,Microcoleaceae
5872,0.0,468,386,G,35823,Arthrospira
5873,0.0,82,81,S,118562,Arthrospira platensis
5874,0.0,1,1,S1,696747,Arthrospira platensis NIES-39
5875,0.0,40,0,G,1205,Trichodesmium
5876,0.0,40,0,S,1206,Trichodesmium erythraeum
5877,0.0,40,40,S1,203124,Trichodesmium erythraeum IMS101
5878,0.0,28,0,G,54304,Planktothrix
5879,0.0,28,0,S,1160,Planktothrix agardhii
5880,0.0,28,28,S1,388467,Planktothrix agardhii NIVA-CYA 126/8
5881,0.0,24,0,G,44471,Microcoleus
5882,0.0,24,24,S,1173027,Microcoleus sp. PCC 7113
5883,0.0,450,0,F,1892254,Oscillatoriaceae
5884,0.0,344,0,G,1155738,Moorea
5885,0.0,344,15,S,1155739,Moorea producens
5886,0.0,217,217,S1,1454205,Moorea producens JHB
5887,0.0,112,112,S1,1458985,Moorea producens PAL-8-15-08-1
5888,0.0,106,0,G,1158,Oscillatoria
5889,0.0,56,0,S,118323,Oscillatoria acuminata
5890,0.0,56,56,S1,56110,Oscillatoria acuminata PCC 6304
5891,0.0,50,0,S,482564,Oscillatoria nigro-viridis
5892,0.0,50,50,S1,179408,Oscillatoria nigro-viridis PCC 7112
5893,0.0,313,0,F,1892249,Cyanothecaceae
5894,0.0,313,20,G,43988,Cyanothece
5895,0.0,102,102,S,43989,Cyanothece sp. ATCC 51142
5896,0.0,52,52,S,497965,Cyanothece sp. PCC 7822
5897,0.0,51,51,S,65393,Cyanothece sp. PCC 7424
5898,0.0,41,41,S,41431,Cyanothece sp. PCC 8801
5899,0.0,41,41,S,395961,Cyanothece sp. PCC 7425
5900,0.0,6,6,S,395962,Cyanothece sp. PCC 8802
5901,0.0,24,0,F,1892251,Coleofasciculaceae
5902,0.0,24,0,G,63132,Geitlerinema
5903,0.0,24,24,S,1173025,Geitlerinema sp. PCC 7407
5904,0.0,1,0,F,1892255,Gomontiellaceae
5905,0.0,1,0,G,241421,Crinalium
5906,0.0,1,0,S,241425,Crinalium epipsammum
5907,0.0,1,1,S1,1173022,Crinalium epipsammum PCC 9333
5908,0.0,1,0,O1,1892256,unclassified Oscillatoriales
5909,0.0,1,0,O2,44887,unclassified Oscillatoriales (miscellaneous)
5910,0.0,1,1,S,864702,Oscillatoriales cyanobacterium JSC-12
5911,0.0,933,0,O,1118,Chroococcales
5912,0.0,629,0,F,1890449,Microcystaceae
5913,0.0,629,11,G,1125,Microcystis
5914,0.0,448,162,S,1126,Microcystis aeruginosa
5915,0.0,161,161,S1,449447,Microcystis aeruginosa NIES-843
5916,0.0,125,0,S1,267872,Microcystis aeruginosa PCC 7806
5917,0.0,125,125,S2,1903187,Microcystis aeruginosa PCC 7806SL
5918,0.0,170,170,S,1967666,Microcystis sp. MC19
5919,0.0,217,0,F,1890464,Chroococcaceae
5920,0.0,163,0,G,669357,Geminocystis
5921,0.0,80,80,S,1615909,Geminocystis sp. NIES-3708
5922,0.0,75,0,S,669359,Geminocystis herdmanii
5923,0.0,75,75,S1,113355,Geminocystis herdmanii PCC 6308
5924,0.0,8,8,S,1617448,Geminocystis sp. NIES-3709
5925,0.0,44,0,G,268175,Chondrocystis
5926,0.0,44,44,S,2005460,Chondrocystis sp. NIES-4102
5927,0.0,10,0,G,102231,Gloeocapsa
5928,0.0,10,10,S,1173026,Gloeocapsa sp. PCC 7428
5929,0.0,69,0,F,1890452,Cyanobacteriaceae
5930,0.0,69,0,G,102234,Cyanobacterium
5931,0.0,69,0,S,379064,Cyanobacterium aponinum
5932,0.0,69,69,S1,755178,Cyanobacterium aponinum PCC 10605
5933,0.0,18,0,F,1890450,Aphanothecaceae
5934,0.0,17,0,F1,92682,Halothece cluster
5935,0.0,17,0,G,76023,Halothece
5936,0.0,17,17,S,65093,Halothece sp. PCC 7418
5937,0.0,1,0,G,1453359,Candidatus Atelocyanobacterium
5938,0.0,1,0,S,713887,Candidatus Atelocyanobacterium thalassa
5939,0.0,1,1,S1,1453429,Candidatus Atelocyanobacterium thalassa isolate ALOHA
5940,0.0,241,0,O,52604,Pleurocapsales
5941,0.0,235,0,F,1890498,Dermocarpellaceae
5942,0.0,235,0,G,102115,Stanieria
5943,0.0,235,235,S,1807358,Stanieria sp. NIES-3757
5944,0.0,6,0,F,1890500,Hyellaceae
5945,0.0,6,0,G,44474,Pleurocapsa
5946,0.0,6,0,S,54308,Pleurocapsa minor
5947,0.0,6,6,S1,118163,Pleurocapsa sp. PCC 7327
5948,0.0,178,0,C,307596,Gloeobacteria
5949,0.0,178,0,O,307595,Gloeobacterales
5950,0.0,178,0,F,1890422,Gloeobacteraceae
5951,0.0,178,0,G,33071,Gloeobacter
5952,0.0,155,0,S,33072,Gloeobacter violaceus
5953,0.0,155,155,S1,251221,Gloeobacter violaceus PCC 7421
5954,0.0,23,0,S,1416614,Gloeobacter kilaueensis
5955,0.0,23,23,S1,1183438,Gloeobacter kilaueensis JS1
5956,0.0,77,0,O,1890505,Chroococcidiopsidales
5957,0.0,77,0,F,1890528,Chroococcidiopsidaceae
5958,0.0,77,0,G,54298,Chroococcidiopsis
5959,0.0,77,0,S,54299,Chroococcidiopsis thermalis
5960,0.0,77,77,S1,251229,Chroococcidiopsis thermalis PCC 7203
5961,0.0,9,0,O,1955042,Gloeoemargaritales
5962,0.0,9,0,F,1955043,Gloeomargaritaceae
5963,0.0,9,0,G,1188227,Gloeomargarita
5964,0.0,9,0,S,1188228,Gloeomargarita lithophora
5965,0.0,9,9,S1,1188229,Gloeomargarita lithophora Alchichica-D10
5966,0.0,4,0,P1,34079,unclassified Cyanobacteria
5967,0.0,4,0,P2,1983111,unclassified Cyanobacteria (miscellaneous)
5968,0.0,4,0,S,718217,cyanobacterium endosymbiont of Epithemia turgida
5969,0.0,4,4,S1,1228987,cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko
5970,0.01,3121,0,P,1297,Deinococcus-Thermus
5971,0.01,3121,7,C,188787,Deinococci
5972,0.0,1891,0,O,118964,Deinococcales
5973,0.0,1001,0,F,332247,Trueperaceae
5974,0.0,1001,0,G,332248,Truepera
5975,0.0,1001,0,S,332249,Truepera radiovictrix
5976,0.0,1001,1001,S1,649638,Truepera radiovictrix DSM 17093
5977,0.0,890,0,F,183710,Deinococcaceae
5978,0.0,890,25,G,1298,Deinococcus
5979,0.0,136,0,S,1299,Deinococcus radiodurans
5980,0.0,136,136,S1,243230,Deinococcus radiodurans R1
5981,0.0,135,0,S,502394,Deinococcus gobiensis
5982,0.0,135,135,S1,745776,Deinococcus gobiensis I-0
5983,0.0,102,102,S,1768108,Deinococcus actinosclerus
5984,0.0,91,0,S,55148,Deinococcus proteolyticus
5985,0.0,91,91,S1,693977,Deinococcus proteolyticus MRP
5986,0.0,79,79,S,2202254,Deinococcus irradiatisoli
5987,0.0,73,0,S,432329,Deinococcus peraridilitoris
5988,0.0,73,73,S1,937777,Deinococcus peraridilitoris DSM 19664
5989,0.0,71,71,S,1182568,Deinococcus puniceus
5990,0.0,52,52,S,1182571,Deinococcus swuensis
5991,0.0,35,35,S,980427,Deinococcus wulumuqiensis
5992,0.0,23,0,S,68909,Deinococcus geothermalis
5993,0.0,23,23,S1,319795,Deinococcus geothermalis DSM 11300
5994,0.0,20,20,S,1309411,Deinococcus soli Cha et al. 2016
5995,0.0,19,0,S,309887,Deinococcus maricopensis
5996,0.0,19,19,S1,709986,Deinococcus maricopensis DSM 21211
5997,0.0,19,19,S,2080419,Deinococcus sp. NW-56
5998,0.0,10,0,S,310783,Deinococcus deserti
5999,0.0,10,10,S1,546414,Deinococcus deserti VCD115
6000,0.0,1223,0,O,68933,Thermales
6001,0.0,1223,2,F,188786,Thermaceae
6002,0.0,861,86,G,270,Thermus
6003,0.0,542,522,S,274,Thermus thermophilus
6004,0.0,16,16,S1,262724,Thermus thermophilus HB27
6005,0.0,4,4,S1,798128,Thermus thermophilus JL-18
6006,0.0,95,95,S,56956,Thermus brockianus
6007,0.0,44,0,S,56957,Thermus oshimai
6008,0.0,44,44,S1,751945,Thermus oshimai JL-2
6009,0.0,43,0,S,271,Thermus aquaticus
6010,0.0,43,43,S1,498848,Thermus aquaticus Y51MC23
6011,0.0,23,0,S,37636,Thermus scotoductus
6012,0.0,23,23,S1,743525,Thermus scotoductus SA-01
6013,0.0,23,23,S,1111069,Thermus sp. CCB_US3_UF1
6014,0.0,5,5,S,456163,Thermus parvatiensis
6015,0.0,223,0,G,65551,Meiothermus
6016,0.0,122,0,S,277,Meiothermus ruber
6017,0.0,122,122,S1,504728,Meiothermus ruber DSM 1279
6018,0.0,101,0,S,52022,Meiothermus silvanus
6019,0.0,101,101,S1,526227,Meiothermus silvanus DSM 9946
6020,0.0,108,0,G,208447,Oceanithermus
6021,0.0,108,0,S,187137,Oceanithermus profundus
6022,0.0,108,108,S1,670487,Oceanithermus profundus DSM 14977
6023,0.0,29,0,G,186191,Marinithermus
6024,0.0,29,0,S,186192,Marinithermus hydrothermalis
6025,0.0,29,29,S1,869210,Marinithermus hydrothermalis DSM 14884
6026,0.01,2788,0,P,200795,Chloroflexi
6027,0.0,791,0,C,1382928,Ardenticatenia
6028,0.0,791,0,O,1382929,Ardenticatenales
6029,0.0,791,0,F,1382930,Ardenticatenaceae
6030,0.0,791,0,G,1988031,Candidatus Promineofilum
6031,0.0,791,791,S,1806508,Candidatus Promineofilum breve
6032,0.0,780,0,C,32061,Chloroflexia
6033,0.0,780,0,O,32064,Chloroflexales
6034,0.0,695,0,O1,1508595,Roseiflexineae
6035,0.0,695,0,F,1508635,Roseiflexaceae
6036,0.0,695,0,G,120961,Roseiflexus
6037,0.0,392,0,S,120962,Roseiflexus castenholzii
6038,0.0,392,392,S1,383372,Roseiflexus castenholzii DSM 13941
6039,0.0,303,303,S,357808,Roseiflexus sp. RS-1
6040,0.0,85,0,O1,1508594,Chloroflexineae
6041,0.0,85,0,F,1106,Chloroflexaceae
6042,0.0,85,0,G,1107,Chloroflexus
6043,0.0,83,21,S,1108,Chloroflexus aurantiacus
6044,0.0,62,62,S1,480224,Chloroflexus aurantiacus Y-400-fl
6045,0.0,2,0,S,152260,Chloroflexus aggregans
6046,0.0,2,2,S1,326427,Chloroflexus aggregans DSM 9485
6047,0.0,506,1,C,301297,Dehalococcoidia
6048,0.0,427,0,O,1202465,Dehalococcoidales
6049,0.0,427,0,F,1202464,Dehalococcoidaceae
6050,0.0,427,101,G,61434,Dehalococcoides
6051,0.0,322,312,S,61435,Dehalococcoides mccartyi
6052,0.0,4,4,S1,243164,Dehalococcoides mccartyi 195
6053,0.0,3,3,S1,255470,Dehalococcoides mccartyi CBDB1
6054,0.0,2,2,S1,1193806,Dehalococcoides mccartyi BTF08
6055,0.0,1,1,S1,311424,Dehalococcoides mccartyi VS
6056,0.0,4,4,S,1522671,Dehalococcoides sp. UCH007
6057,0.0,78,1,G,670486,Dehalogenimonas
6058,0.0,56,56,S,1839801,Dehalogenimonas formicexedens
6059,0.0,21,0,S,552810,Dehalogenimonas lykanthroporepellens
6060,0.0,21,21,S1,552811,Dehalogenimonas lykanthroporepellens BL-DC-9
6061,0.0,503,0,C,292625,Anaerolineae
6062,0.0,503,0,O,292629,Anaerolineales
6063,0.0,503,0,F,292628,Anaerolineaceae
6064,0.0,354,0,F1,1324991,unclassified Anaerolineaceae
6065,0.0,354,354,S,1889813,Anaerolineaceae bacterium oral taxon 439
6066,0.0,93,0,G,2019482,Brevefilum
6067,0.0,93,93,S,1986204,Brevefilum fermentans
6068,0.0,56,0,G,233189,Anaerolinea
6069,0.0,56,0,S,167964,Anaerolinea thermophila
6070,0.0,56,56,S1,926569,Anaerolinea thermophila UNI-1
6071,0.0,169,0,C,475962,Caldilineae
6072,0.0,169,0,O,475963,Caldilineales
6073,0.0,169,0,F,475964,Caldilineaceae
6074,0.0,169,0,G,233191,Caldilinea
6075,0.0,169,0,S,133453,Caldilinea aerophila
6076,0.0,169,169,S1,926550,Caldilinea aerophila DSM 14535 = NBRC 104270
6077,0.0,39,1,C,189775,Thermomicrobia
6078,0.0,35,0,C1,85000,Sphaerobacteridae
6079,0.0,35,0,O,85001,Sphaerobacterales
6080,0.0,35,0,O1,255728,Sphaerobacterineae
6081,0.0,35,0,F,85002,Sphaerobacteraceae
6082,0.0,35,0,G,2056,Sphaerobacter
6083,0.0,35,0,S,2057,Sphaerobacter thermophilus
6084,0.0,35,35,S1,479434,Sphaerobacter thermophilus DSM 20745
6085,0.0,3,0,O,189776,Thermomicrobiales
6086,0.0,3,0,F,189777,Thermomicrobiaceae
6087,0.0,3,0,G,499,Thermomicrobium
6088,0.0,3,0,S,500,Thermomicrobium roseum
6089,0.0,3,3,S1,309801,Thermomicrobium roseum DSM 5159
6090,0.0,1524,1,P,544448,Tenericutes
6091,0.0,1509,1,C,31969,Mollicutes
6092,0.0,648,0,O,186328,Entomoplasmatales
6093,0.0,344,0,F,2131,Spiroplasmataceae
6094,0.0,344,37,G,2132,Spiroplasma
6095,0.0,173,173,S,216942,Spiroplasma litorale
6096,0.0,93,93,S,216938,Spiroplasma helicoides
6097,0.0,12,0,S,2137,Spiroplasma apis
6098,0.0,12,12,S1,1276258,Spiroplasma apis B31
6099,0.0,9,9,S,216931,Spiroplasma alleghenense
6100,0.0,5,5,S,216934,Spiroplasma corruscae
6101,0.0,4,4,S,315358,Spiroplasma eriocheiris
6102,0.0,3,0,S,216936,Spiroplasma diminutum
6103,0.0,3,3,S1,1276221,Spiroplasma diminutum CUAS-1
6104,0.0,3,3,S,362837,Spiroplasma cantharicola
6105,0.0,1,0,S,216945,Spiroplasma syrphidicola
6106,0.0,1,1,S1,1276229,Spiroplasma syrphidicola EA-1
6107,0.0,1,0,S,216933,Spiroplasma chrysopicola
6108,0.0,1,1,S1,1276227,Spiroplasma chrysopicola DF-1
6109,0.0,1,0,S,2145,Spiroplasma taiwanense
6110,0.0,1,1,S1,1276220,Spiroplasma taiwanense CT-1
6111,0.0,1,1,S,2139,Spiroplasma clarkii
6112,0.0,1,1,S,2133,Spiroplasma citri
6113,0.0,304,0,F,33925,Entomoplasmataceae
6114,0.0,297,0,G,46239,Mesoplasma
6115,0.0,151,0,S,138853,Mesoplasma lactucae
6116,0.0,151,151,S1,81460,Mesoplasma lactucae ATCC 49193
6117,0.0,142,142,S,225999,Mesoplasma syrphidae
6118,0.0,2,2,S,216427,Mesoplasma chauliocola
6119,0.0,2,2,S,219745,Mesoplasma tabanidae
6120,0.0,7,0,G,46238,Entomoplasma
6121,0.0,4,4,S,214888,Entomoplasma luminosum
6122,0.0,3,3,S,215578,Entomoplasma somnilux
6123,0.0,645,0,O,2085,Mycoplasmatales
6124,0.0,645,0,F,2092,Mycoplasmataceae
6125,0.0,635,10,G,2093,Mycoplasma
6126,0.0,230,229,S,2098,Mycoplasma hominis
6127,0.0,1,1,S1,347256,Mycoplasma hominis ATCC 23114
6128,0.0,137,0,S,984991,Mycoplasma parvum
6129,0.0,137,137,S1,1403316,Mycoplasma parvum str. Indiana
6130,0.0,86,86,S,2100,Mycoplasma hyorhinis
6131,0.0,39,39,S,142651,Mycoplasma phocidae
6132,0.0,30,0,S,2107,Mycoplasma pulmonis
6133,0.0,30,30,S1,272635,Mycoplasma pulmonis UAB CTIP
6134,0.0,27,27,S,2113,Mycoplasma californicum
6135,0.0,21,21,S,1749074,Mycoplasma sp. (ex Biomphalaria glabrata)
6136,0.0,17,17,S,28903,Mycoplasma bovis
6137,0.0,5,1,G1,656088,Mycoplasma mycoides group
6138,0.0,2,1,S,2095,Mycoplasma capricolum
6139,0.0,1,0,S1,40480,Mycoplasma capricolum subsp. capripneumoniae
6140,0.0,1,1,S2,927701,Mycoplasma capricolum subsp. capripneumoniae M1601
6141,0.0,2,0,S,2102,Mycoplasma mycoides
6142,0.0,2,1,S1,40477,Mycoplasma mycoides subsp. capri
6143,0.0,1,0,S2,44100,Mycoplasma mycoides subsp. capri LC
6144,0.0,1,1,S3,862259,Mycoplasma mycoides subsp. capri LC str. 95010
6145,0.0,4,4,S,86660,Mycoplasma dispar
6146,0.0,4,3,S,57372,Mycoplasma suis
6147,0.0,1,1,S1,708248,Mycoplasma suis KI3806
6148,0.0,4,0,S,2118,Mycoplasma mobile
6149,0.0,4,4,S1,267748,Mycoplasma mobile 163K
6150,0.0,3,1,S,2096,Mycoplasma gallisepticum
6151,0.0,2,2,S1,1006581,Mycoplasma gallisepticum S6
6152,0.0,3,3,S,92400,Mycoplasma anseris
6153,0.0,2,2,S,2097,Mycoplasma genitalium
6154,0.0,2,0,S,50052,Mycoplasma crocodyli
6155,0.0,2,2,S1,512564,Mycoplasma crocodyli MP145
6156,0.0,1,0,S,2128,Mycoplasma flocculare
6157,0.0,1,1,S1,743971,Mycoplasma flocculare ATCC 27399
6158,0.0,1,1,S,2112,Mycoplasma bovigenitalium
6159,0.0,1,1,S,2099,Mycoplasma hyopneumoniae
6160,0.0,1,1,S,29553,Mycoplasma bovirhinis
6161,0.0,1,0,S,171632,Mycoplasma ovis
6162,0.0,1,1,S1,1415773,Mycoplasma ovis str. Michigan
6163,0.0,1,0,S,29555,Mycoplasma canis
6164,0.0,1,1,S1,1117644,Mycoplasma canis PG 14
6165,0.0,1,1,S,45361,Mycoplasma conjunctivae
6166,0.0,1,0,S,45362,Mycoplasma bovoculi
6167,0.0,1,1,S1,743966,Mycoplasma bovoculi M165/69
6168,0.0,1,0,S,136241,Mycoplasma haemocanis
6169,0.0,1,1,S1,1111676,Mycoplasma haemocanis str. Illinois
6170,0.0,1,1,S,2115,Mycoplasma fermentans
6171,0.0,1,1,S,2104,Mycoplasma pneumoniae
6172,0.0,10,0,G,2129,Ureaplasma
6173,0.0,9,9,S,134821,Ureaplasma parvum
6174,0.0,1,0,S,2130,Ureaplasma urealyticum
6175,0.0,1,0,S1,95664,Ureaplasma urealyticum serovar 10
6176,0.0,1,1,S2,565575,Ureaplasma urealyticum serovar 10 str. ATCC 33699
6177,0.0,215,0,O,186329,Acholeplasmatales
6178,0.0,215,0,F,2146,Acholeplasmataceae
6179,0.0,208,2,G,2147,Acholeplasma
6180,0.0,196,196,S,61635,Acholeplasma brassicae
6181,0.0,6,6,S,35623,Acholeplasma oculi
6182,0.0,2,2,S,2148,Acholeplasma laidlawii
6183,0.0,2,0,S,38986,Acholeplasma palmae
6184,0.0,2,2,S1,1318466,Acholeplasma palmae J233
6185,0.0,7,0,G,33926,Candidatus Phytoplasma
6186,0.0,4,4,G1,85620,Candidatus Phytoplasma asteris
6187,0.0,2,0,G1,85630,16SrX (Apple proliferation group)
6188,0.0,2,2,S,37692,Candidatus Phytoplasma mali
6189,0.0,1,0,G1,85632,16SrXII (Stolbur group)
6190,0.0,1,1,S,59748,Candidatus Phytoplasma australiense
6191,0.0,7,1,P1,713063,unclassified Tenericutes
6192,0.0,5,5,S,1911684,Tenericutes bacterium MO-XQ
6193,0.0,1,1,S,1911683,Tenericutes bacterium MZ-XQ
6194,0.0,7,0,G,1912503,Candidatus Izimaplasma
6195,0.0,7,7,S,1541959,Candidatus Izimaplasma sp. HR1
6196,0.0,90,0,P,67819,Armatimonadetes
6197,0.0,64,0,C,1663419,Fimbriimonadia
6198,0.0,64,0,O,1663425,Fimbriimonadales
6199,0.0,64,0,F,1663426,Fimbriimonadaceae
6200,0.0,64,0,G,1005038,Fimbriimonas
6201,0.0,64,0,S,1005039,Fimbriimonas ginsengisoli
6202,0.0,64,64,S1,661478,Fimbriimonas ginsengisoli Gsoil 348
6203,0.0,26,0,C,1077257,Chthonomonadetes
6204,0.0,26,0,O,1077263,Chthonomonadales
6205,0.0,26,0,F,1077264,Chthonomonadaceae
6206,0.0,26,0,G,1077265,Chthonomonas
6207,0.0,26,0,S,454171,Chthonomonas calidirosea
6208,0.0,26,26,S1,1303518,Chthonomonas calidirosea T49
6209,0.0,76,0,D2,1859062,unclassified Terrabacteria group
6210,0.0,76,0,G,262406,Thermobaculum
6211,0.0,76,0,S,166501,Thermobaculum terrenum
6212,0.0,76,76,S1,525904,Thermobaculum terrenum ATCC BAA-798
6213,0.0,25,0,P,2138240,Coprothermobacterota
6214,0.0,25,0,C,2138243,Coprothermobacteria
6215,0.0,25,0,O,2138246,Coprothermobacterales
6216,0.0,25,0,F,2138247,Coprothermobacteraceae
6217,0.0,25,0,G,68335,Coprothermobacter
6218,0.0,25,0,S,35786,Coprothermobacter proteolyticus
6219,0.0,25,25,S1,309798,Coprothermobacter proteolyticus DSM 5265
6220,0.01,4723,0,P,203691,Spirochaetes
6221,0.01,4723,0,C,203692,Spirochaetia
6222,0.01,3926,1,O,136,Spirochaetales
6223,0.01,3860,5,F,137,Spirochaetaceae
6224,0.0,1926,3,G,157,Treponema
6225,0.0,567,0,S,88058,Treponema primitia
6226,0.0,567,567,S1,545694,Treponema primitia ZAS-2
6227,0.0,384,0,S,81028,Treponema brennaborense
6228,0.0,384,384,S1,906968,Treponema brennaborense DSM 12168
6229,0.0,242,195,S,158,Treponema denticola
6230,0.0,29,29,S1,999432,Treponema denticola H-22
6231,0.0,16,16,S1,999431,Treponema denticola H1-T
6232,0.0,2,2,S1,999434,Treponema denticola OTK
6233,0.0,207,0,S,150829,Treponema azotonutricium
6234,0.0,207,207,S1,545695,Treponema azotonutricium ZAS-9
6235,0.0,137,0,S,409322,Treponema pedis
6236,0.0,137,137,S1,1291379,Treponema pedis str. T A4
6237,0.0,132,0,S,215591,Treponema caldarium
6238,0.0,132,132,S1,744872,Treponema caldarium DSM 7334
6239,0.0,120,0,S,167,Treponema succinifaciens
6240,0.0,120,120,S1,869209,Treponema succinifaciens DSM 2489
6241,0.0,81,81,S,1539298,Treponema sp. OMZ 838
6242,0.0,53,53,S,221027,Treponema putidum
6243,0.0,886,3,G,399320,Sphaerochaeta
6244,0.0,461,0,S,1131703,Sphaerochaeta globosa
6245,0.0,461,461,S1,158189,Sphaerochaeta globosa str. Buddy
6246,0.0,303,0,S,273376,Sphaerochaeta coccoides
6247,0.0,303,303,S1,760011,Sphaerochaeta coccoides DSM 17374
6248,0.0,119,0,S,1131707,Sphaerochaeta pleomorpha
6249,0.0,119,119,S1,158190,Sphaerochaeta pleomorpha str. Grapes
6250,0.0,485,0,G,146,Spirochaeta
6251,0.0,368,62,S,154,Spirochaeta thermophila
6252,0.0,228,228,S1,665571,Spirochaeta thermophila DSM 6192
6253,0.0,78,78,S1,869211,Spirochaeta thermophila DSM 6578
6254,0.0,117,0,S,46355,Spirochaeta africana
6255,0.0,117,117,S1,889378,Spirochaeta africana DSM 8902
6256,0.0,303,0,G,1911556,Sediminispirochaeta
6257,0.0,303,0,S,55206,Sediminispirochaeta smaragdinae
6258,0.0,303,303,S1,573413,Sediminispirochaeta smaragdinae DSM 11293
6259,0.0,255,0,G,1616789,Salinispira
6260,0.0,255,255,S,1307761,Salinispira pacifica
6261,0.0,65,1,F,1643685,Borreliaceae
6262,0.0,54,8,G,138,Borrelia
6263,0.0,24,0,S,144,Borrelia coriaceae
6264,0.0,24,24,S1,1313292,Borrelia coriaceae Co53
6265,0.0,10,10,S,47466,Borrelia miyamotoi
6266,0.0,4,4,S,140,Borrelia hermsii
6267,0.0,3,0,S,40834,Borrelia duttonii
6268,0.0,3,3,S1,412419,Borrelia duttonii Ly
6269,0.0,2,2,S,143,Borrelia anserina
6270,0.0,2,2,S,29520,Borrelia crocidurae
6271,0.0,1,1,S,141,Borrelia parkeri
6272,0.0,10,0,G,64895,Borreliella
6273,0.0,4,3,S,29518,Borreliella afzelii
6274,0.0,1,1,S1,411555,Borreliella afzelii K78
6275,0.0,3,0,S,64897,Borreliella bissettii
6276,0.0,3,3,S1,521010,Borreliella bissettii DN127
6277,0.0,1,1,S,139,Borreliella burgdorferi
6278,0.0,1,1,S,29519,Borreliella garinii
