,55.34,24259686,24259686.1,U,0,unclassified
6535,0.0,137,0,S,105560,Methylibium petroleiphilum
6536,0.0,137,137,S1,420662,Methylibium petroleiphilum PM1
6537,0.0,970,10,O2,80841,unclassified Burkholderiales (miscellaneous)
6538,0.0,513,513,S,1834205,Burkholderiales bacterium YL45
6539,0.0,241,241,S,864051,Burkholderiales bacterium JOSHI_001
6540,0.0,206,206,S,1469502,Burkholderiales bacterium GJ-E10
6541,0.0,193,193,S,413882,[Polyangium] brachysporum
6542,0.01,6262,20,O,206351,Neisseriales
6543,0.01,3723,72,F,481,Neisseriaceae
6544,0.01,2241,697,G,482,Neisseria
6545,0.0,259,259,S,1853278,Neisseria sp. 10023
6546,0.0,203,169,S,487,Neisseria meningitidis
6547,0.0,34,34,S1,935588,Neisseria meningitidis M01-240355
6548,0.0,198,198,S,655307,Neisseria sp. KEM232
6549,0.0,158,158,S,28091,Neisseria weaveri
6550,0.0,156,124,S,495,Neisseria elongata
6551,0.0,32,32,S1,88719,Neisseria elongata subsp. glycolytica
6552,0.0,127,127,S,326523,Neisseria zoodegmatis
6553,0.0,118,118,S,488,Neisseria mucosa
6554,0.0,109,109,S,1853276,Neisseria sp. 10022
6555,0.0,90,90,S,28449,Neisseria subflava
6556,0.0,65,18,S,486,Neisseria lactamica
6557,0.0,47,47,S1,489653,Neisseria lactamica 020-06
6558,0.0,25,25,S,483,Neisseria cinerea
6559,0.0,23,23,S,485,Neisseria gonorrhoeae
6560,0.0,8,8,S,490,Neisseria sicca
6561,0.0,5,5,S,489,Neisseria polysaccharea
6562,0.0,413,0,G,1654931,Crenobacter
6563,0.0,413,413,S,2290923,Crenobacter sp. K1W11S-77
6564,0.0,401,0,G,59,Vitreoscilla
6565,0.0,297,297,S,63,Vitreoscilla filiformis
6566,0.0,104,104,S,96942,Vitreoscilla sp. C1
6567,0.0,204,0,G,1193515,Snodgrassella
6568,0.0,204,0,S,1196083,Snodgrassella alvi
6569,0.0,204,204,S1,1196094,Snodgrassella alvi wkB2
6570,0.0,143,0,G,32257,Kingella
6571,0.0,143,143,S,504,Kingella kingae
6572,0.0,94,0,F1,421605,unclassified Neisseriaceae
6573,0.0,94,94,S,2052837,Neisseriaceae bacterium DSM 100970
6574,0.0,83,0,G,538,Eikenella
6575,0.0,83,83,S,539,Eikenella corrodens
6576,0.0,72,0,G,71,Simonsiella
6577,0.0,72,0,S,72,Simonsiella muelleri
6578,0.0,72,72,S1,641147,Simonsiella muelleri ATCC 29453
6579,0.01,2519,33,F,1499392,Chromobacteriaceae
6580,0.0,878,0,F1,90153,Chromobacterium group
6581,0.0,878,260,G,535,Chromobacterium
6582,0.0,237,119,S,536,Chromobacterium violaceum
6583,0.0,118,118,S1,243365,Chromobacterium violaceum ATCC 12472
6584,0.0,164,164,S,1108595,Chromobacterium vaccinii
6585,0.0,114,114,S,2059672,Chromobacterium sp. ATCC 53434
6586,0.0,53,53,S,2202142,Chromobacterium sp. IIBBL 274-1
6587,0.0,50,50,S,2202141,Chromobacterium sp. IIBBL 112-1
6588,0.0,555,0,G,885864,Jeongeupia
6589,0.0,555,555,S,1906741,Jeongeupia sp. USM3
6590,0.0,293,0,G,57479,Microvirgula
6591,0.0,293,293,S,57480,Microvirgula aerodenitrificans
6592,0.0,241,0,G,187,Aquaspirillum
6593,0.0,241,241,S,1938604,Aquaspirillum sp. LM1
6594,0.0,220,0,G,568394,Pseudogulbenkiania
6595,0.0,220,220,S,748280,Pseudogulbenkiania sp. NH8B
6596,0.0,208,0,G,168470,Laribacter
6597,0.0,208,130,S,168471,Laribacter hongkongensis
6598,0.0,78,78,S1,557598,Laribacter hongkongensis HLHK9
6599,0.0,91,0,G,57739,Vogesella
6600,0.0,91,91,S,1192162,Vogesella sp. LIG4
6601,0.01,3829,5,O,32003,Nitrosomonadales
6602,0.0,1687,0,F,206379,Nitrosomonadaceae
6603,0.0,1065,62,G,914,Nitrosomonas
6604,0.0,310,0,S,915,Nitrosomonas europaea
6605,0.0,310,310,S1,228410,Nitrosomonas europaea ATCC 19718
6606,0.0,252,252,S,44577,Nitrosomonas ureae
6607,0.0,165,165,S,44574,Nitrosomonas communis
6608,0.0,145,145,S,261292,Nitrosomonas sp. Is79A3
6609,0.0,77,77,S,153948,Nitrosomonas sp. AL212
6610,0.0,54,0,S,916,Nitrosomonas eutropha
6611,0.0,54,54,S1,335283,Nitrosomonas eutropha C91
6612,0.0,622,0,G,35798,Nitrosospira
6613,0.0,237,237,S,1288494,Nitrosospira lacus
6614,0.0,197,0,S,35799,Nitrosospira briensis
6615,0.0,197,197,S1,1266925,Nitrosospira briensis C-128
6616,0.0,188,0,S,1231,Nitrosospira multiformis
6617,0.0,188,188,S1,323848,Nitrosospira multiformis ATCC 25196
6618,0.0,992,0,F,90627,Gallionellaceae
6619,0.0,342,0,G,314343,Sideroxydans
6620,0.0,342,0,S,63745,Sideroxydans lithotrophicus
6621,0.0,342,342,S1,580332,Sideroxydans lithotrophicus ES-1
6622,0.0,312,0,G,1778653,Sulfuriferula
6623,0.0,312,312,S,1985873,Sulfuriferula sp. AH1
6624,0.0,214,0,G,935200,Sulfuricella
6625,0.0,214,0,S,649841,Sulfuricella denitrificans
6626,0.0,214,214,S1,1163617,Sulfuricella denitrificans skB26
6627,0.0,124,0,G,96,Gallionella
6628,0.0,124,0,S,370405,Gallionella capsiferriformans
6629,0.0,124,124,S1,395494,Gallionella capsiferriformans ES-2
6630,0.0,583,30,F,32011,Methylophilaceae
6631,0.0,184,0,G,404,Methylobacillus
6632,0.0,184,0,S,405,Methylobacillus flagellatus
6633,0.0,184,184,S1,265072,Methylobacillus flagellatus KT
6634,0.0,162,32,G,81682,Methylovorus
6635,0.0,81,0,S,266009,Methylovorus glucosotrophus
6636,0.0,81,81,S1,582744,Methylovorus glucosetrophus SIP3-4
6637,0.0,49,49,S,887061,Methylovorus sp. MP688
6638,0.0,91,0,G,16,Methylophilus
6639,0.0,91,91,S,1662285,Methylophilus sp. TWE2
6640,0.0,78,0,G,359407,Methylotenera
6641,0.0,47,0,S,1055487,Methylotenera versatilis
6642,0.0,47,47,S1,666681,Methylotenera versatilis 301
6643,0.0,31,0,S,359408,Methylotenera mobilis
6644,0.0,31,31,S1,583345,Methylotenera mobilis JLW8
6645,0.0,38,0,G,1679002,Candidatus Methylopumilus
6646,0.0,28,28,S,1581680,Candidatus Methylopumilus turicensis
6647,0.0,10,10,S,1581557,Candidatus Methylopumilus planktonicus
6648,0.0,364,2,F,2008793,Sterolibacteriaceae
6649,0.0,201,0,G,1054211,Sulfuritalea
6650,0.0,201,0,S,748811,Sulfuritalea hydrogenivorans
6651,0.0,201,201,S1,1223802,Sulfuritalea hydrogenivorans sk43H
6652,0.0,161,0,G,378210,Methyloversatilis
6653,0.0,161,161,S,1842540,Methyloversatilis sp. RAC08
6654,0.0,171,0,F,2008790,Thiobacillaceae
6655,0.0,171,0,G,919,Thiobacillus
6656,0.0,171,0,S,36861,Thiobacillus denitrificans
6657,0.0,171,171,S1,292415,Thiobacillus denitrificans ATCC 25259
6658,0.0,27,27,O1,1660158,unclassified Nitrosomonadales
6659,0.01,3192,150,O,206389,Rhodocyclales
6660,0.01,2324,29,F,2008794,Zoogloeaceae
6661,0.0,1351,138,G,12960,Azoarcus
6662,0.0,317,317,S,41977,Azoarcus communis
6663,0.0,312,312,S,2067960,Azoarcus sp. SY39
6664,0.0,306,306,S,198107,Azoarcus sp. CIB
6665,0.0,218,218,S,748247,Azoarcus sp. KH32C
6666,0.0,37,37,S,62928,Azoarcus sp. BH72
6667,0.0,23,23,S,418699,Azoarcus olearius
6668,0.0,943,40,G,33057,Thauera
6669,0.0,328,328,S,2005884,Thauera sp. K11
6670,0.0,179,179,S,85643,Thauera sp. MZ1T
6671,0.0,171,0,S,59405,Thauera aromatica
6672,0.0,171,171,S1,44139,Thauera aromatica K172
6673,0.0,162,162,S,1134435,Thauera humireducens
6674,0.0,34,34,S,96773,Thauera chlorobenzoica
6675,0.0,29,29,S,2184083,Thauera hydrothermalis
6676,0.0,1,0,F1,2080468,unclassified Zoogloeaceae
6677,0.0,1,1,S,2080469,Zoogloeaceae bacteirum Par-f-2
6678,0.0,466,0,F,75787,Rhodocyclaceae
6679,0.0,212,0,G,146937,Azospira
6680,0.0,212,0,S,146939,Azospira oryzae
6681,0.0,212,212,S1,640081,Azospira oryzae PS
6682,0.0,193,0,G,551759,Aromatoleum
6683,0.0,193,0,S,551760,Aromatoleum aromaticum
6684,0.0,193,193,S1,76114,Aromatoleum aromaticum EbN1
6685,0.0,61,0,F1,75788,unclassified Rhodocyclaceae
6686,0.0,61,61,S,1898103,Rhodocyclaceae bacterium
6687,0.0,252,0,F,2008795,Azonexaceae
6688,0.0,252,0,G,73029,Dechloromonas
6689,0.0,252,0,S,259537,Dechloromonas aromatica
6690,0.0,252,252,S1,159087,Dechloromonas aromatica RCB
6691,0.0,804,0,C1,119066,unclassified Betaproteobacteria
6692,0.0,360,0,G,327159,Candidatus Accumulibacter
6693,0.0,360,0,S,327160,Candidatus Accumulibacter phosphatis
6694,0.0,360,360,S1,522306,Candidatus Accumulibacter phosphatis clade IIA str. UW-1
6695,0.0,317,0,C2,33809,unclassified Betaproteobacteria (miscellaneous)
6696,0.0,221,221,S,1904640,Betaproteobacteria bacterium GR16-43
6697,0.0,96,96,S,543913,beta proteobacterium CB
6698,0.0,69,0,G,33055,Candidatus Kinetoplastibacterium
6699,0.0,43,43,S,233181,Candidatus Kinetoplastibacterium blastocrithidii
6700,0.0,14,0,S,994695,Candidatus Kinetoplastibacterium galatii
6701,0.0,14,14,S1,1208921,Candidatus Kinetoplastibacterium galatii TCC219
6702,0.0,9,9,S,1576550,Candidatus Kinetoplastibacterium sorsogonicusi
6703,0.0,2,0,S,994692,Candidatus Kinetoplastibacterium desouzaii
6704,0.0,2,2,S1,1208919,Candidatus Kinetoplastibacterium desouzaii TCC079E
6705,0.0,1,1,S,33056,Candidatus Kinetoplastibacterium crithidii
6706,0.0,57,0,G,1381133,Candidatus Profftella
6707,0.0,57,57,S,669502,Candidatus Profftella armatura
6708,0.0,1,0,G,189384,Candidatus Tremblaya
6709,0.0,1,1,S,189385,Candidatus Tremblaya princeps
6710,0.0,1239,0,C,1553900,Oligoflexia
6711,0.0,1050,0,O,213481,Bdellovibrionales
6712,0.0,1050,0,F,213483,Bdellovibrionaceae
6713,0.0,1050,2,G,958,Bdellovibrio
6714,0.0,815,466,S,959,Bdellovibrio bacteriovorus
6715,0.0,267,267,S1,1069642,Bdellovibrio bacteriovorus str. Tiberius
6716,0.0,48,48,S1,765869,Bdellovibrio bacteriovorus W
6717,0.0,34,34,S1,264462,Bdellovibrio bacteriovorus HD100
6718,0.0,233,0,S,453816,Bdellovibrio exovorus
6719,0.0,233,233,S1,1184267,Bdellovibrio exovorus JSS
6720,0.0,189,1,O,2024979,Bacteriovoracales
6721,0.0,143,0,F,263369,Bacteriovoracaceae
6722,0.0,143,0,G,146784,Bacteriovorax
6723,0.0,143,143,S,960,Bacteriovorax stolpii
6724,0.0,45,0,F,1652132,Halobacteriovoraceae
6725,0.0,45,0,G,1652133,Halobacteriovorax
6726,0.0,45,31,S,97084,Halobacteriovorax marinus
6727,0.0,14,14,S1,862908,Halobacteriovorax marinus SJ
6728,0.0,550,0,C,580370,Zetaproteobacteria
6729,0.0,550,0,O,580371,Mariprofundales
6730,0.0,550,0,F,580372,Mariprofundaceae
6731,0.0,550,0,G,377315,Mariprofundus
6732,0.0,302,302,S,1921086,Mariprofundus aestuarium
6733,0.0,248,248,S,1921087,Mariprofundus ferrinatatus
6734,0.0,280,0,C,1807140,Acidithiobacillia
6735,0.0,280,0,O,225057,Acidithiobacillales
6736,0.0,280,0,F,225058,Acidithiobacillaceae
6737,0.0,280,24,G,119977,Acidithiobacillus
6738,0.0,133,129,S,920,Acidithiobacillus ferrooxidans
6739,0.0,4,4,S1,380394,Acidithiobacillus ferrooxidans ATCC 53993
6740,0.0,87,37,S,160808,Acidithiobacillus ferrivorans
6741,0.0,50,50,S1,743299,Acidithiobacillus ferrivorans SS3
6742,0.0,36,33,S,33059,Acidithiobacillus caldus
6743,0.0,3,3,S1,990288,Acidithiobacillus caldus SM-1
6744,0.64,281740,4,D1,1783257,PVC group
6745,0.63,274787,12,P,74201,Verrucomicrobia
6746,0.62,271501,0,C,203494,Verrucomicrobiae
6747,0.62,271501,1,O,48461,Verrucomicrobiales
6748,0.62,270966,0,F,1647988,Akkermansiaceae
6749,0.62,270966,159,G,239934,Akkermansia
6750,0.62,270217,108713,S,239935,Akkermansia muciniphila
6751,0.37,161504,161504,S1,349741,Akkermansia muciniphila ATCC BAA-835
6752,0.0,590,590,S,1679444,Akkermansia glycaniphila
6753,0.0,534,0,F,203557,Verrucomicrobiaceae
6754,0.0,534,0,G,2735,Verrucomicrobium
6755,0.0,270,270,S,1882831,Verrucomicrobium sp. GAS474
6756,0.0,264,0,S,2736,Verrucomicrobium spinosum
6757,0.0,264,264,S1,240016,Verrucomicrobium spinosum DSM 4136 = JCM 18804
6758,0.01,2399,1,C,414999,Opitutae
6759,0.01,2292,0,O,415000,Opitutales
6760,0.01,2292,63,F,134623,Opitutaceae
6761,0.0,890,0,G,178440,Opitutus
6762,0.0,642,0,S,107709,Opitutus terrae
6763,0.0,642,642,S1,452637,Opitutus terrae PB90-1
6764,0.0,248,248,S,1882749,Opitutus sp. GAS368
6765,0.0,550,0,F1,278955,unclassified Opitutaceae
6766,0.0,550,550,S,794903,Opitutaceae bacterium TAV5
6767,0.0,427,0,G,2028344,Ereboglobus
6768,0.0,427,427,S,1796921,Ereboglobus luteus
6769,0.0,362,0,G,1961799,Lacunisphaera
6770,0.0,362,362,S,1838286,Lacunisphaera limnophila
6771,0.0,106,0,O,415001,Puniceicoccales
6772,0.0,106,0,F,415002,Puniceicoccaceae
6773,0.0,106,0,G,442430,Coraliomargarita
6774,0.0,106,0,S,395922,Coraliomargarita akajimensis
6775,0.0,106,106,S1,583355,Coraliomargarita akajimensis DSM 45221
6776,0.0,632,0,P1,326457,unclassified Verrucomicrobia
6777,0.0,632,17,P2,417295,unclassified Verrucomicrobia (miscellaneous)
6778,0.0,323,323,S,1637999,Verrucomicrobia bacterium IMCC26134
6779,0.0,292,292,S,2026799,Verrucomicrobia bacterium
6780,0.0,133,0,C,134549,Spartobacteria
6781,0.0,133,0,G,134550,Candidatus Xiphinematobacter
6782,0.0,133,133,S,1704307,Candidatus Xiphinematobacter sp. Idaho Grape
6783,0.0,110,0,C,1955630,Methylacidiphilae
6784,0.0,110,0,O,717963,Methylacidiphilales
6785,0.0,110,0,F,717964,Methylacidiphilaceae
6786,0.0,110,0,G,511745,Methylacidiphilum
6787,0.0,105,0,S,511746,Methylacidiphilum infernorum
6788,0.0,105,105,S1,481448,Methylacidiphilum infernorum V4
6789,0.0,5,0,S,591154,Methylacidiphilum fumariolicum
6790,0.0,5,5,S1,1156937,Methylacidiphilum fumariolicum SolV
6791,0.01,4882,2,P,203682,Planctomycetes
6792,0.01,4125,0,C,203683,Planctomycetia
6793,0.01,3695,16,O,112,Planctomycetales
6794,0.0,1906,9,F,126,Planctomycetaceae
6795,0.0,633,6,G,118,Planctomyces
6796,0.0,365,365,S,1636152,Planctomyces sp. SH-PL62
6797,0.0,262,262,S,1632864,Planctomyces sp. SH-PL14
6798,0.0,314,0,G,123,Pirellula
6799,0.0,314,0,S,125,Pirellula staleyi
6800,0.0,314,314,S1,530564,Pirellula staleyi DSM 6068
6801,0.0,263,0,G,1936111,Fuerstia
6802,0.0,263,263,S,1891926,Fuerstia marisgermanicae
6803,0.0,237,0,G,1649490,Rubinisphaera
6804,0.0,237,0,S,119,Rubinisphaera brasiliensis
6805,0.0,237,237,S1,756272,Rubinisphaera brasiliensis DSM 5305
6806,0.0,201,0,G,265488,Rhodopirellula
6807,0.0,201,0,S,265606,Rhodopirellula baltica
6808,0.0,201,201,S1,243090,Rhodopirellula baltica SH 1
6809,0.0,163,0,G,1649480,Planctopirus
6810,0.0,163,0,S,120,Planctopirus limnophila
6811,0.0,163,163,S1,521674,Planctopirus limnophila DSM 3776
6812,0.0,86,0,G,1676125,Thermogutta
6813,0.0,86,86,S,1331910,Thermogutta terrifontis
6814,0.0,1106,0,F,1763524,Isosphaeraceae
6815,0.0,570,0,G,1763521,Paludisphaera
6816,0.0,570,570,S,1387353,Paludisphaera borealis
6817,0.0,297,0,G,127,Isosphaera
6818,0.0,297,0,S,128,Isosphaera pallida
6819,0.0,297,297,S1,575540,Isosphaera pallida ATCC 43644
6820,0.0,239,0,G,466152,Singulisphaera
6821,0.0,239,0,S,466153,Singulisphaera acidiphila
6822,0.0,239,239,S1,886293,Singulisphaera acidiphila DSM 18658
6823,0.0,667,0,F,1914233,Gemmataceae
6824,0.0,667,0,G,113,Gemmata
6825,0.0,337,337,S,1630693,Gemmata sp. SH-PL17
6826,0.0,330,330,S,114,Gemmata obscuriglobus
6827,0.0,430,0,O,1127829,Candidatus Brocadiales
6828,0.0,430,0,F,1127830,Candidatus Brocadiaceae
6829,0.0,430,0,G,380738,Candidatus Kuenenia
6830,0.0,430,430,S,174633,Candidatus Kuenenia stuttgartiensis
6831,0.0,755,0,C,666505,Phycisphaerae
6832,0.0,506,2,C1,1546154,unclassified Phycisphaerae
6833,0.0,300,300,S,1941349,Phycisphaerae bacterium ST-PulAB-D4
6834,0.0,204,204,S,1940790,Phycisphaerae bacterium L21-RPul-D3
6835,0.0,249,0,O,666506,Phycisphaerales
6836,0.0,249,0,F,666507,Phycisphaeraceae
6837,0.0,249,0,G,666508,Phycisphaera
6838,0.0,249,0,S,547188,Phycisphaera mikurensis
6839,0.0,249,249,S1,1142394,Phycisphaera mikurensis NBRC 102666
6840,0.0,949,0,P,204428,Chlamydiae
6841,0.0,949,2,C,204429,Chlamydiia
6842,0.0,498,0,O,51291,Chlamydiales
6843,0.0,498,0,F,809,Chlamydiaceae
6844,0.0,498,0,F1,1113537,Chlamydia/Chlamydophila group
6845,0.0,498,86,G,810,Chlamydia
6846,0.0,77,41,S,83558,Chlamydia pneumoniae
6847,0.0,36,36,S1,406984,Chlamydia pneumoniae LPCoLN
6848,0.0,61,61,S,83554,Chlamydia psittaci
6849,0.0,57,0,S,83556,Chlamydia felis
6850,0.0,57,57,S1,264202,Chlamydia felis Fe/C-56
6851,0.0,57,57,S,83559,Chlamydia suis
6852,0.0,41,41,S,1806891,Chlamydia sp. 2742-308
6853,0.0,39,39,S,813,Chlamydia trachomatis
6854,0.0,30,30,S,1967782,Chlamydia sp. H15-1957-10C
6855,0.0,29,29,S,85991,Chlamydia pecorum
6856,0.0,15,0,S,83557,Chlamydia caviae
6857,0.0,15,15,S1,227941,Chlamydia caviae GPIC
6858,0.0,3,0,S,1457141,Chlamydia avium
6859,0.0,3,3,S1,1229831,Chlamydia avium 10DC88
6860,0.0,2,2,S,83560,Chlamydia muridarum
6861,0.0,1,1,S,1457153,Chlamydia gallinacea
6862,0.0,449,1,O,1963360,Parachlamydiales
6863,0.0,266,1,F,92713,Parachlamydiaceae
6864,0.0,215,0,G,282132,Candidatus Protochlamydia
6865,0.0,170,170,S,389348,Candidatus Protochlamydia naegleriophila
6866,0.0,45,0,S,362787,Candidatus Protochlamydia amoebophila
6867,0.0,45,45,S1,264201,Candidatus Protochlamydia amoebophila UWE25
6868,0.0,50,0,G,83551,Parachlamydia
6869,0.0,50,0,S,83552,Parachlamydia acanthamoebae
6870,0.0,50,50,S1,765952,Parachlamydia acanthamoebae UV-7
6871,0.0,119,0,F,92712,Simkaniaceae
6872,0.0,119,0,G,34093,Simkania
6873,0.0,119,0,S,83561,Simkania negevensis
6874,0.0,119,119,S1,331113,Simkania negevensis Z
6875,0.0,63,0,F,92714,Waddliaceae
6876,0.0,63,0,G,71666,Waddlia
6877,0.0,63,0,S,71667,Waddlia chondrophila
6878,0.0,63,63,S1,716544,Waddlia chondrophila WSU 86-1044
6879,0.0,908,0,P,256845,Lentisphaerae
6880,0.0,908,0,C,1313211,Lentisphaeria
6881,0.0,908,0,O,278082,Victivallales
6882,0.0,908,0,O1,1674876,unclassified Victivallales
6883,0.0,908,908,S,2094242,Victivallales bacterium CCUG 44730
6884,0.0,210,0,P,134625,Kiritimatiellaeota
6885,0.0,210,0,C,1921781,Kiritimatiellae
6886,0.0,210,0,O,1921782,Kiritimatiellales
6887,0.0,210,0,F,1921783,Kiritimatiellaceae
6888,0.0,210,0,G,1921784,Kiritimatiella
6889,0.0,210,210,S,1307763,Kiritimatiella glycovorans
6890,0.02,10684,0,P,203691,Spirochaetes
6891,0.02,10684,1,C,203692,Spirochaetia
6892,0.02,8431,0,O,136,Spirochaetales
6893,0.02,7944,6,F,137,Spirochaetaceae
6894,0.01,4926,259,G,157,Treponema
6895,0.0,1004,0,S,81028,Treponema brennaborense
6896,0.0,1004,1004,S1,906968,Treponema brennaborense DSM 12168
6897,0.0,844,0,S,88058,Treponema primitia
6898,0.0,844,844,S1,545694,Treponema primitia ZAS-2
6899,0.0,585,0,S,167,Treponema succinifaciens
6900,0.0,585,585,S1,869209,Treponema succinifaciens DSM 2489
6901,0.0,575,205,S,158,Treponema denticola
6902,0.0,117,117,S1,999434,Treponema denticola OTK
6903,0.0,88,88,S1,999431,Treponema denticola H1-T
6904,0.0,84,84,S1,999432,Treponema denticola H-22
6905,0.0,81,81,S1,999426,Treponema denticola AL-2
6906,0.0,527,0,S,150829,Treponema azotonutricium
6907,0.0,527,527,S1,545695,Treponema azotonutricium ZAS-9
6908,0.0,361,0,S,215591,Treponema caldarium
6909,0.0,361,361,S1,744872,Treponema caldarium DSM 7334
6910,0.0,346,346,S,1539298,Treponema sp. OMZ 838
6911,0.0,234,234,S,221027,Treponema putidum
6912,0.0,166,0,S,409322,Treponema pedis
6913,0.0,166,166,S1,1291379,Treponema pedis str. T A4
6914,0.0,22,0,S,53435,Treponema paraluiscuniculi
6915,0.0,22,22,S1,545776,Treponema paraluiscuniculi Cuniculi A
6916,0.0,3,0,S,160,Treponema pallidum
6917,0.0,3,3,S1,1155775,Treponema pallidum str. Fribourg-Blanc
6918,0.0,1333,56,G,399320,Sphaerochaeta
6919,0.0,475,0,S,1131707,Sphaerochaeta pleomorpha
6920,0.0,475,475,S1,158190,Sphaerochaeta pleomorpha str. Grapes
6921,0.0,407,0,S,1131703,Sphaerochaeta globosa
6922,0.0,407,407,S1,158189,Sphaerochaeta globosa str. Buddy
6923,0.0,395,0,S,273376,Sphaerochaeta coccoides
6924,0.0,395,395,S1,760011,Sphaerochaeta coccoides DSM 17374
6925,0.0,779,0,G,146,Spirochaeta
6926,0.0,418,111,S,154,Spirochaeta thermophila
6927,0.0,189,189,S1,665571,Spirochaeta thermophila DSM 6192
6928,0.0,118,118,S1,869211,Spirochaeta thermophila DSM 6578
6929,0.0,361,0,S,46355,Spirochaeta africana
6930,0.0,361,361,S1,889378,Spirochaeta africana DSM 8902
6931,0.0,531,0,G,1616789,Salinispira
6932,0.0,531,531,S,1307761,Salinispira pacifica
6933,0.0,369,0,G,1911556,Sediminispirochaeta
6934,0.0,369,0,S,55206,Sediminispirochaeta smaragdinae
6935,0.0,369,369,S1,573413,Sediminispirochaeta smaragdinae DSM 11293
6936,0.0,487,1,F,1643685,Borreliaceae
6937,0.0,243,74,G,138,Borrelia
6938,0.0,59,16,S,140,Borrelia hermsii
6939,0.0,43,43,S1,1313295,Borrelia hermsii YBT
6940,0.0,34,33,S,141,Borrelia parkeri
6941,0.0,1,1,S1,1313294,Borrelia parkeri SLO
6942,0.0,26,0,S,144,Borrelia coriaceae
6943,0.0,26,26,S1,1313292,Borrelia coriaceae Co53
6944,0.0,24,0,S,40834,Borrelia duttonii
6945,0.0,24,24,S1,412419,Borrelia duttonii Ly
6946,0.0,11,0,S,142,Borrelia turicatae
6947,0.0,11,11,S1,314724,Borrelia turicatae 91E135
6948,0.0,9,9,S,47466,Borrelia miyamotoi
6949,0.0,5,5,S,143,Borrelia anserina
6950,0.0,1,0,S,29520,Borrelia crocidurae
6951,0.0,1,1,S1,1155096,Borrelia crocidurae str. Achema
6952,0.0,243,98,G,64895,Borreliella
6953,0.0,46,46,S,1674146,Borrelia mayonii
6954,0.0,38,1,S,29519,Borreliella garinii
6955,0.0,37,37,S1,1081646,Borreliella garinii BgVir
6956,0.0,34,34,S,1964448,Candidatus Borrelia tachyglossi
6957,0.0,10,10,S,62088,Borreliella valaisiana
6958,0.0,7,7,S,139,Borreliella burgdorferi
6959,0.0,6,2,S,29518,Borreliella afzelii
6960,0.0,3,3,S1,1239934,Borreliella afzelii HLJ01
6961,0.0,1,1,S1,390236,Borreliella afzelii PKo
6962,0.0,3,0,S,64897,Borreliella bissettii
6963,0.0,3,3,S1,521010,Borreliella bissettii DN127
6964,0.0,1,0,S,664662,Borreliella bavariensis
6965,0.0,1,1,S1,290434,Borreliella bavariensis PBi
6966,0.0,1315,0,C1,1643688,Leptospirales
6967,0.0,1315,0,F,170,Leptospiraceae
6968,0.0,1041,6,G,171,Leptospira
6969,0.0,439,438,S,28183,Leptospira santarosai
6970,0.0,1,0,S1,293071,Leptospira santarosai serovar Shermani
6971,0.0,1,1,S2,758847,Leptospira santarosai serovar Shermani str. LT 821
6972,0.0,243,0,S,172,Leptospira biflexa
6973,0.0,243,243,S1,145259,Leptospira biflexa serovar Patoc
6974,0.0,192,105,S,173,Leptospira interrogans
6975,0.0,54,0,S1,290341,Leptospira interrogans serovar Linhai
6976,0.0,54,54,S2,1395589,Leptospira interrogans serovar Linhai str. 56609
6977,0.0,24,24,S1,214675,Leptospira interrogans serovar Manilae
6978,0.0,9,9,S1,338215,Leptospira interrogans serovar Bratislava
6979,0.0,84,84,S,28452,Leptospira alstonii
6980,0.0,77,77,S,174,Leptospira borgpetersenii
6981,0.0,274,0,G,338321,Turneriella
6982,0.0,274,0,S,29510,Turneriella parva
6983,0.0,274,274,S1,869212,Turneriella parva DSM 21527
6984,0.0,937,0,O,1643686,Brachyspirales
6985,0.0,937,0,F,143786,Brachyspiraceae
6986,0.0,937,110,G,29521,Brachyspira
6987,0.0,345,236,S,52584,Brachyspira pilosicoli
6988,0.0,44,44,S1,1042417,Brachyspira pilosicoli P43/6/78
6989,0.0,34,34,S1,759914,Brachyspira pilosicoli 95/1000
6990,0.0,28,28,S1,1133568,Brachyspira pilosicoli B2904
6991,0.0,3,3,S1,1161918,Brachyspira pilosicoli WesB
6992,0.0,208,0,S,84378,Brachyspira murdochii
6993,0.0,208,208,S1,526224,Brachyspira murdochii DSM 12563
6994,0.0,156,121,S,159,Brachyspira hyodysenteriae
6995,0.0,30,30,S1,1266923,Brachyspira hyodysenteriae ATCC 27164
6996,0.0,5,5,S1,565034,Brachyspira hyodysenteriae WA1
6997,0.0,118,0,S,84377,Brachyspira intermedia
6998,0.0,118,118,S1,1045858,Brachyspira intermedia PWS/A
6999,0.02,7096,0,P,32066,Fusobacteria
7000,0.02,7096,0,C,203490,Fusobacteriia
7001,0.02,7096,21,O,203491,Fusobacteriales
7002,0.01,4899,47,F,203492,Fusobacteriaceae
7003,0.01,4607,1336,G,848,Fusobacterium
7004,0.0,951,205,S,851,Fusobacterium nucleatum
7005,0.0,309,309,S1,76857,Fusobacterium nucleatum subsp. polymorphum
7006,0.0,243,128,S1,76859,Fusobacterium nucleatum subsp. animalis
7007,0.0,93,93,S2,469601,Fusobacterium nucleatum subsp. animalis 21_1A
7008,0.0,22,22,S2,457405,Fusobacterium nucleatum subsp. animalis 7_1
7009,0.0,108,98,S1,76856,Fusobacterium nucleatum subsp. nucleatum
7010,0.0,10,10,S2,525283,Fusobacterium nucleatum subsp. nucleatum ATCC 23726
