,46.71,19699638,19699638.1,U,0,unclassified
5570,0.0,92,0,O,1191478,Magnetococcales
5571,0.0,92,0,F,1191479,Magnetococcaceae
5572,0.0,92,0,G,162171,Magnetococcus
5573,0.0,92,0,S,1124597,Magnetococcus marinus
5574,0.0,92,92,S1,156889,Magnetococcus marinus MC-1
5575,0.0,45,0,O,255473,Parvularculales
5576,0.0,45,0,F,255474,Parvularculaceae
5577,0.0,45,0,G,208215,Parvularcula
5578,0.0,45,0,S,208216,Parvularcula bermudensis
5579,0.0,45,45,S1,314260,Parvularcula bermudensis HTCC2503
5580,0.05,23066,587,C,28216,Betaproteobacteria
5581,0.04,16924,381,O,80840,Burkholderiales
5582,0.01,5761,252,F,119060,Burkholderiaceae
5583,0.01,2361,67,G,32008,Burkholderia
5584,0.0,1534,507,G1,87882,Burkholderia cepacia complex
5585,0.0,235,232,S,95486,Burkholderia cenocepacia
5586,0.0,3,3,S1,406425,Burkholderia cenocepacia MC0-3
5587,0.0,188,188,S,60552,Burkholderia vietnamiensis
5588,0.0,153,54,S,292,Burkholderia cepacia
5589,0.0,50,50,S1,1009846,Burkholderia cepacia GG4
5590,0.0,49,49,S1,1395570,Burkholderia cepacia JBK9
5591,0.0,102,102,S,488731,Burkholderia seminalis
5592,0.0,84,84,S,101571,Burkholderia ubonensis
5593,0.0,81,81,S,179879,Burkholderia anthina
5594,0.0,44,43,S,87883,Burkholderia multivorans
5595,0.0,1,1,S1,395019,Burkholderia multivorans ATCC 17616
5596,0.0,35,35,S,95485,Burkholderia stabilis
5597,0.0,29,29,S,1637853,Burkholderia sp. NRF60-BP8
5598,0.0,26,26,S,482957,Burkholderia lata
5599,0.0,16,0,S,152480,Burkholderia ambifaria
5600,0.0,13,13,S1,339670,Burkholderia ambifaria AMMD
5601,0.0,3,3,S1,398577,Burkholderia ambifaria MC40-6
5602,0.0,13,13,S,1503054,Burkholderia stagnalis
5603,0.0,8,8,S,60550,Burkholderia pyrrocinia
5604,0.0,2,2,S,488729,Burkholderia metallica
5605,0.0,2,2,S,488732,Burkholderia diffusa
5606,0.0,2,2,S,1207504,Burkholderia pseudomultivorans
5607,0.0,2,0,S,152500,Burkholderia dolosa
5608,0.0,2,2,S1,1385930,Burkholderia dolosa PC543
5609,0.0,2,2,S,1637869,Burkholderia sp. MSMB0856
5610,0.0,1,1,S,488447,Burkholderia contaminans
5611,0.0,1,1,S,265293,[Pseudomonas] mesoacidophila
5612,0.0,1,1,S,1503055,Burkholderia territorii
5613,0.0,226,121,G1,111527,pseudomallei group
5614,0.0,90,90,S,342113,Burkholderia oklahomensis
5615,0.0,8,8,S,1385592,Burkholderia sp. BDU8
5616,0.0,4,4,S,57975,Burkholderia thailandensis
5617,0.0,3,1,S,28450,Burkholderia pseudomallei
5618,0.0,2,2,S1,1249474,Burkholderia pseudomallei MSHR511
5619,0.0,144,144,S,1795043,Burkholderia sp. PAMC 26561
5620,0.0,128,128,S,758793,Burkholderia insecticola
5621,0.0,113,113,S,1740163,Burkholderia sp. Bp7605
5622,0.0,96,65,S,28095,Burkholderia gladioli
5623,0.0,30,30,S1,999541,Burkholderia gladioli BSR3
5624,0.0,1,1,S1,32009,Burkholderia gladioli pv. gladioli
5625,0.0,14,13,S,337,Burkholderia glumae
5626,0.0,1,1,S1,626418,Burkholderia glumae BGR1
5627,0.0,12,12,S,1804984,Burkholderia sp. OLGA172
5628,0.0,7,7,S,1795874,Burkholderia sp. PAMC 28687
5629,0.0,6,6,S,2217913,Burkholderia sp. JP2-270
5630,0.0,4,4,S,758796,Burkholderia sp. RPE67
5631,0.0,3,3,S,1097668,Burkholderia sp. YI23
5632,0.0,3,3,S,1705310,Burkholderia sp. IDO3
5633,0.0,1,1,S,640512,Burkholderia sp. CCGE1003
5634,0.0,1,1,S,640511,Burkholderia sp. CCGE1002
5635,0.0,1,1,S,640510,Burkholderia sp. CCGE1001
5636,0.0,1,1,S,1855726,Burkholderia sp. KK1
5637,0.0,990,105,G,1822464,Paraburkholderia
5638,0.0,181,181,S,1926494,Paraburkholderia sp. SOS3
5639,0.0,151,0,S,261302,Paraburkholderia phytofirmans
5640,0.0,151,151,S1,398527,Paraburkholderia phytofirmans PsJN
5641,0.0,127,0,S,412963,Paraburkholderia rhizoxinica
5642,0.0,127,127,S1,882378,Paraburkholderia rhizoxinica HKI 454
5643,0.0,107,0,S,36873,Paraburkholderia xenovorans
5644,0.0,107,107,S1,266265,Paraburkholderia xenovorans LB400
5645,0.0,91,91,S,134536,Paraburkholderia caledonica
5646,0.0,79,79,S,2026199,Paraburkholderia aromaticivorans
5647,0.0,56,56,S,311230,Paraburkholderia terrae
5648,0.0,19,17,S,75105,Paraburkholderia caribensis
5649,0.0,2,2,S1,1323664,Paraburkholderia caribensis MBA4
5650,0.0,19,19,S,134537,Paraburkholderia fungorum
5651,0.0,16,0,S,148447,Paraburkholderia phymatum
5652,0.0,16,16,S1,391038,Paraburkholderia phymatum STM815
5653,0.0,14,14,S,169430,Paraburkholderia hospita
5654,0.0,13,13,S,169427,Paraburkholderia terricola
5655,0.0,5,0,S,948107,Paraburkholderia sprentiae
5656,0.0,5,5,S1,754502,Paraburkholderia sprentiae WSM5005
5657,0.0,4,4,S,60548,Paraburkholderia graminis
5658,0.0,2,0,S,252970,Paraburkholderia phenoliruptrix
5659,0.0,2,2,S1,1229205,Paraburkholderia phenoliruptrix BR3459a
5660,0.0,1,1,S,1761016,Paraburkholderia caffeinilytica
5661,0.0,950,160,G,106589,Cupriavidus
5662,0.0,283,283,S,164546,Cupriavidus taiwanensis
5663,0.0,100,0,S,82541,Cupriavidus gilardii
5664,0.0,100,100,S1,1267562,Cupriavidus gilardii CR3
5665,0.0,94,94,S,96344,Cupriavidus oxalaticus
5666,0.0,85,85,S,68895,Cupriavidus basilensis
5667,0.0,77,77,S,1796606,Cupriavidus nantongensis
5668,0.0,55,2,S,106590,Cupriavidus necator
5669,0.0,45,45,S1,381666,Cupriavidus necator H16
5670,0.0,8,8,S1,1042878,Cupriavidus necator N-1
5671,0.0,41,0,S,248026,Cupriavidus pinatubonensis
5672,0.0,41,41,S1,264198,Cupriavidus pinatubonensis JMP134
5673,0.0,35,34,S,119219,Cupriavidus metallidurans
5674,0.0,1,1,S1,266264,Cupriavidus metallidurans CH34
5675,0.0,17,17,S,2036817,Cupriavidus sp. NH9
5676,0.0,3,3,S,1389192,Cupriavidus sp. USMAHM13
5677,0.0,570,30,G,44013,Polynucleobacter
5678,0.0,232,155,S,576610,Polynucleobacter necessarius
5679,0.0,77,77,S1,452638,Polynucleobacter necessarius STIR1
5680,0.0,174,174,S,1835254,Polynucleobacter duraquae
5681,0.0,76,76,S,576611,Polynucleobacter asymbioticus
5682,0.0,42,42,S,556054,Polynucleobacter difficilis
5683,0.0,15,15,S,556053,Polynucleobacter acidiphobus
5684,0.0,1,1,S,1743168,Polynucleobacter wuianus
5685,0.0,326,33,G,48736,Ralstonia
5686,0.0,152,148,S,305,Ralstonia solanacearum
5687,0.0,1,1,S1,859655,Ralstonia solanacearum CMR15
5688,0.0,1,1,S1,1130828,Ralstonia solanacearum FJAT-1458
5689,0.0,1,1,S1,1429399,Ralstonia solanacearum OE1-1
5690,0.0,1,1,S1,1457195,Ralstonia solanacearum Rs-10-244
5691,0.0,115,115,S,105219,Ralstonia mannitolilytica
5692,0.0,17,10,S,329,Ralstonia pickettii
5693,0.0,6,6,S1,428406,Ralstonia pickettii 12D
5694,0.0,1,1,S1,402626,Ralstonia pickettii 12J
5695,0.0,9,9,S,190721,Ralstonia insidiosa
5696,0.0,220,12,G,93217,Pandoraea
5697,0.0,115,115,S,93218,Pandoraea apista
5698,0.0,36,36,S,656179,Pandoraea faecigallinarum
5699,0.0,21,21,S,93221,Pandoraea pulmonicola
5700,0.0,10,10,S,656178,Pandoraea vervacti
5701,0.0,9,9,S,93220,Pandoraea pnomenusa
5702,0.0,6,6,S,93222,Pandoraea sputorum
5703,0.0,6,6,S,445709,Pandoraea thiooxydans
5704,0.0,3,3,S,93219,Pandoraea norimbergensis
5705,0.0,2,2,S,573737,Pandoraea oxalativorans
5706,0.0,85,0,G,157932,Paucimonas
5707,0.0,85,85,S,29443,Paucimonas lemoignei
5708,0.0,7,0,G,1910924,Hydromonas
5709,0.0,7,7,S,2268024,Hydromonas sp. F02
5710,0.01,3385,257,F,80864,Comamonadaceae
5711,0.0,472,45,G,34072,Variovorax
5712,0.0,300,1,S,34073,Variovorax paradoxus
5713,0.0,196,196,S1,595537,Variovorax paradoxus EPS
5714,0.0,101,101,S1,543728,Variovorax paradoxus S110
5715,0.0,2,2,S1,1246301,Variovorax paradoxus B4
5716,0.0,106,106,S,2126319,Variovorax sp. PMC12
5717,0.0,13,13,S,436515,Variovorax boronicumulans
5718,0.0,5,5,S,1795631,Variovorax sp. PAMC 28711
5719,0.0,3,3,S,1034889,Variovorax sp. HW608
5720,0.0,395,0,G,28065,Rhodoferax
5721,0.0,208,0,S,192843,Rhodoferax ferrireducens
5722,0.0,208,208,S1,338969,Rhodoferax ferrireducens T118
5723,0.0,77,77,S,81479,Rhodoferax antarcticus
5724,0.0,75,75,S,1484693,Rhodoferax saidenbachensis
5725,0.0,35,35,S,1842727,Rhodoferax koreense
5726,0.0,353,43,G,80865,Delftia
5727,0.0,173,173,S,80866,Delftia acidovorans
5728,0.0,118,118,S,180282,Delftia tsuruhatensis
5729,0.0,18,18,S,742013,Delftia sp. Cs1-4
5730,0.0,1,1,S,1920191,Delftia sp. HK171
5731,0.0,348,1,G,283,Comamonas
5732,0.0,217,108,S,285,Comamonas testosteroni
5733,0.0,107,107,S1,1392005,Comamonas testosteroni TK102
5734,0.0,1,0,S1,543891,Comamonas testosteroni CNB-1
5735,0.0,1,1,S2,688245,Comamonas testosteroni CNB-2
5736,0.0,1,1,S1,1191062,Comamonas testosteroni P19
5737,0.0,96,96,S,1082851,Comamonas serinivorans
5738,0.0,17,17,S,225991,Comamonas aquatica
5739,0.0,17,17,S,225992,Comamonas kerstersii
5740,0.0,343,3,G,12916,Acidovorax
5741,0.0,146,146,S,1858609,Acidovorax sp. T1
5742,0.0,104,104,S,80868,Acidovorax cattleyae
5743,0.0,57,57,S,553814,Acidovorax carolinensis
5744,0.0,16,0,S,80867,Acidovorax avenae
5745,0.0,16,15,S1,80870,Acidovorax avenae subsp. avenae
5746,0.0,1,1,S2,643561,Acidovorax avenae subsp. avenae ATCC 19860
5747,0.0,5,5,S,80869,Acidovorax citrulli
5748,0.0,5,5,S,358220,Acidovorax sp. KKS102
5749,0.0,4,4,S,1842533,Acidovorax sp. RAC01
5750,0.0,3,0,S,721785,Acidovorax ebreus
5751,0.0,3,3,S1,535289,Acidovorax ebreus TPSY
5752,0.0,310,0,G,52972,Polaromonas
5753,0.0,269,269,S,296591,Polaromonas sp. JS666
5754,0.0,41,0,S,216465,Polaromonas naphthalenivorans
5755,0.0,41,41,S1,365044,Polaromonas naphthalenivorans CJ2
5756,0.0,200,0,G,281915,Curvibacter
5757,0.0,200,200,S,1844971,Curvibacter sp. AEP1-3
5758,0.0,176,0,G,174951,Ramlibacter
5759,0.0,176,171,S,94132,Ramlibacter tataouinensis
5760,0.0,5,5,S1,365046,Ramlibacter tataouinensis TTB310
5761,0.0,147,0,G,1649468,Melaminivora
5762,0.0,82,82,S,2116657,Melaminivora sp. SC2-7
5763,0.0,65,65,S,2109913,Melaminivora sp. SC2-9
5764,0.0,104,0,G,364316,Verminephrobacter
5765,0.0,104,0,S,364317,Verminephrobacter eiseniae
5766,0.0,104,104,S1,391735,Verminephrobacter eiseniae EF01-2
5767,0.0,89,0,G,665874,Limnohabitans
5768,0.0,63,63,S,1678128,Limnohabitans sp. 63ED37-2
5769,0.0,26,26,S,1678129,Limnohabitans sp. 103DPR2
5770,0.0,74,0,F1,83494,unclassified Comamonadaceae
5771,0.0,74,74,S,1458426,Comamonadaceae bacterium B1
5772,0.0,71,0,G,219181,Ottowia
5773,0.0,64,64,S,1658672,Ottowia sp. oral taxon 894
5774,0.0,7,7,S,2109914,Ottowia oryzae
5775,0.0,26,0,G,1436289,Candidatus Symbiobacter
5776,0.0,26,0,S,1436290,Candidatus Symbiobacter mobilis
5777,0.0,26,26,S1,946483,Candidatus Symbiobacter mobilis CR
5778,0.0,12,0,G,47420,Hydrogenophaga
5779,0.0,5,5,S,795665,Hydrogenophaga sp. PBC
5780,0.0,4,4,S,1763535,Hydrogenophaga crassostreae
5781,0.0,3,3,S,1842537,Hydrogenophaga sp. RAC07
5782,0.0,4,0,G,238749,Diaphorobacter
5783,0.0,4,4,S,1546149,Diaphorobacter polyhydroxybutyrativorans
5784,0.0,2,0,G,201096,Alicycliphilus
5785,0.0,2,2,S,179636,Alicycliphilus denitrificans
5786,0.0,2,0,G,352450,Simplicispira
5787,0.0,2,2,S,2109915,Simplicispira suum
5788,0.01,3236,42,F,506,Alcaligenaceae
5789,0.0,1053,57,G,517,Bordetella
5790,0.0,197,197,S,103855,Bordetella hinzii
5791,0.0,184,184,S,123899,Bordetella trematum
5792,0.0,138,138,S,1416803,Bordetella genomosp. 9
5793,0.0,96,96,S,35814,Bordetella holmesii
5794,0.0,68,0,S,521,Bordetella avium
5795,0.0,68,68,S1,360910,Bordetella avium 197N
5796,0.0,67,67,S,463025,Bordetella bronchialis
5797,0.0,60,60,S,463014,Bordetella flabilis
5798,0.0,43,43,S,1746199,Bordetella sp. N
5799,0.0,42,42,S,1697043,Bordetella sp. H567
5800,0.0,29,29,S,463040,Bordetella genomosp. 13
5801,0.0,27,27,S,1416806,Bordetella genomosp. 8
5802,0.0,13,13,S,518,Bordetella bronchiseptica
5803,0.0,11,11,S,94624,Bordetella petrii
5804,0.0,9,9,S,2163011,Bordetella sp. HZ20
5805,0.0,8,8,S,1331258,Bordetella pseudohinzii
5806,0.0,3,3,S,520,Bordetella pertussis
5807,0.0,1,1,S,463024,Bordetella genomosp. 6
5808,0.0,993,64,G,222,Achromobacter
5809,0.0,282,282,S,1758194,Achromobacter sp. AONIH1
5810,0.0,202,202,S,217203,Achromobacter spanius
5811,0.0,140,28,S,85698,Achromobacter xylosoxidans
5812,0.0,112,112,S1,762376,Achromobacter xylosoxidans A8
5813,0.0,103,103,S,32002,Achromobacter denitrificans
5814,0.0,94,94,S,1881016,Achromobacter sp. MFA1 R4
5815,0.0,92,92,S,217204,Achromobacter insolitus
5816,0.0,16,16,S,72557,Achromobacter ruhlandii
5817,0.0,396,100,G,507,Alcaligenes
5818,0.0,295,295,S,511,Alcaligenes faecalis
5819,0.0,1,1,S,323284,Alcaligenes aquatilis
5820,0.0,194,0,G,29574,Taylorella
5821,0.0,141,0,S,84590,Taylorella asinigenitalis
5822,0.0,141,141,S1,1008459,Taylorella asinigenitalis MCE3
5823,0.0,53,53,S,29575,Taylorella equigenitalis
5824,0.0,160,0,G,290425,Advenella
5825,0.0,118,0,S,310575,Advenella kashmirensis
5826,0.0,118,118,S1,1036672,Advenella kashmirensis WT001
5827,0.0,42,0,S,302406,Advenella mimigardefordensis
5828,0.0,42,42,S1,1247726,Advenella mimigardefordensis DPN7
5829,0.0,159,0,G,90243,Oligella
5830,0.0,159,159,S,90245,Oligella urethralis
5831,0.0,117,0,G,1921582,Orrella
5832,0.0,117,117,S,1851544,Orrella dioscoreae
5833,0.0,75,0,G,359336,Castellaniella
5834,0.0,75,0,S,75697,Castellaniella defragrans
5835,0.0,75,75,S1,1437824,Castellaniella defragrans 65Phen
5836,0.0,46,0,G,305976,Pusillimonas
5837,0.0,46,46,S,1007105,Pusillimonas sp. T7-7
5838,0.0,1,0,G,1100891,Paenalcaligenes
5839,0.0,1,1,S,643674,Paenalcaligenes hominis
5840,0.01,3034,110,F,75682,Oxalobacteraceae
5841,0.0,1088,81,G,29580,Janthinobacterium
5842,0.0,437,437,S,375286,Janthinobacterium sp. Marseille
5843,0.0,186,186,S,368607,Janthinobacterium svalbardensis
5844,0.0,164,164,S,1236179,Janthinobacterium sp. B9-8
5845,0.0,98,98,S,1644131,Janthinobacterium sp. 1_2014MBL_MicDiv
5846,0.0,86,0,S,55508,Janthinobacterium agaricidamnosum
5847,0.0,86,86,S1,1349767,Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628
5848,0.0,36,36,S,1938606,Janthinobacterium sp. LM6
5849,0.0,630,141,G,149698,Massilia
5850,0.0,198,198,S,2045208,Massilia violaceinigra
5851,0.0,100,100,S,47229,Massilia timonae
5852,0.0,84,84,S,1678028,Massilia sp. NR 4-1
5853,0.0,72,72,S,1707785,Massilia sp. WG5
5854,0.0,23,23,S,1141883,Massilia putida
5855,0.0,12,12,S,2072590,Massilia armeniaca
5856,0.0,519,65,G,963,Herbaspirillum
5857,0.0,188,0,S,80842,Herbaspirillum rubrisubalbicans
5858,0.0,188,188,S1,1078773,Herbaspirillum rubrisubalbicans M1
5859,0.0,151,0,S,341045,Herbaspirillum hiltneri
5860,0.0,151,151,S1,1262470,Herbaspirillum hiltneri N3
5861,0.0,101,101,S,2025949,Herbaspirillum sp. meg3
5862,0.0,9,9,S,964,Herbaspirillum seropedicae
5863,0.0,5,5,S,92645,Herbaspirillum frisingense
5864,0.0,340,9,G,202907,Collimonas
5865,0.0,223,223,S,279058,Collimonas arenae
5866,0.0,67,67,S,279113,Collimonas pratensis
5867,0.0,41,39,S,158899,Collimonas fungivorans
5868,0.0,2,2,S1,1005048,Collimonas fungivorans Ter331
5869,0.0,213,0,G,846,Oxalobacter
5870,0.0,213,213,S,847,Oxalobacter formigenes
5871,0.0,134,0,G,303379,Herminiimonas
5872,0.0,103,103,S,1809410,Herminiimonas arsenitoxidans
5873,0.0,31,31,S,204773,Herminiimonas arsenicoxydans
5874,0.0,1127,0,O1,119065,unclassified Burkholderiales
5875,0.0,826,0,O2,224471,Burkholderiales Genera incertae sedis
5876,0.0,286,0,G,93681,Roseateles
5877,0.0,286,286,S,76731,Roseateles depolymerans
5878,0.0,277,124,G,32012,Thiomonas
5879,0.0,67,67,S,1050370,Thiomonas sp. X19
5880,0.0,47,46,S,926,Thiomonas intermedia
5881,0.0,1,1,S1,75379,Thiomonas intermedia K12
5882,0.0,39,39,S,426114,Thiomonas arsenitoxydans
5883,0.0,106,0,G,318147,Paucibacter
5884,0.0,106,106,S,1768242,Paucibacter sp. KCTC 42545
5885,0.0,77,0,G,212743,Rhizobacter
5886,0.0,77,77,S,946333,Rhizobacter gummiphilus
5887,0.0,41,0,G,92793,Aquabacterium
5888,0.0,41,41,S,1296669,Aquabacterium olei
5889,0.0,14,0,G,28067,Rubrivivax
5890,0.0,14,0,S,28068,Rubrivivax gelatinosus
5891,0.0,14,14,S1,983917,Rubrivivax gelatinosus IL144
5892,0.0,12,0,G,88,Leptothrix
5893,0.0,12,0,S,34029,Leptothrix cholodnii
5894,0.0,12,12,S1,395495,Leptothrix cholodnii SP-6
5895,0.0,12,0,G,65047,Mitsuaria
5896,0.0,12,12,S,1658665,Mitsuaria sp. 7
5897,0.0,1,0,G,316612,Methylibium
5898,0.0,1,0,S,105560,Methylibium petroleiphilum
5899,0.0,1,1,S1,420662,Methylibium petroleiphilum PM1
5900,0.0,264,0,O2,80841,unclassified Burkholderiales (miscellaneous)
5901,0.0,111,111,S,1834205,Burkholderiales bacterium YL45
5902,0.0,86,86,S,864051,Burkholderiales bacterium JOSHI_001
5903,0.0,67,67,S,1469502,Burkholderiales bacterium GJ-E10
5904,0.0,37,37,S,413882,[Polyangium] brachysporum
5905,0.01,2463,2,O,206351,Neisseriales
5906,0.0,1275,5,F,481,Neisseriaceae
5907,0.0,894,147,G,482,Neisseria
5908,0.0,295,177,S,495,Neisseria elongata
5909,0.0,118,118,S1,88719,Neisseria elongata subsp. glycolytica
5910,0.0,164,164,S,1853276,Neisseria sp. 10022
5911,0.0,123,123,S,28091,Neisseria weaveri
5912,0.0,76,76,S,326523,Neisseria zoodegmatis
5913,0.0,34,34,S,1853278,Neisseria sp. 10023
5914,0.0,17,16,S,487,Neisseria meningitidis
5915,0.0,1,1,S1,935588,Neisseria meningitidis M01-240355
5916,0.0,11,11,S,488,Neisseria mucosa
5917,0.0,7,7,S,655307,Neisseria sp. KEM232
5918,0.0,6,6,S,28449,Neisseria subflava
5919,0.0,4,4,S,489,Neisseria polysaccharea
5920,0.0,3,3,S,485,Neisseria gonorrhoeae
5921,0.0,3,3,S,490,Neisseria sicca
5922,0.0,2,2,S,483,Neisseria cinerea
5923,0.0,2,2,S,486,Neisseria lactamica
5924,0.0,135,0,G,1654931,Crenobacter
5925,0.0,135,135,S,2290923,Crenobacter sp. K1W11S-77
5926,0.0,86,0,G,32257,Kingella
5927,0.0,86,86,S,504,Kingella kingae
5928,0.0,66,0,F1,421605,unclassified Neisseriaceae
5929,0.0,66,66,S,2052837,Neisseriaceae bacterium DSM 100970
5930,0.0,40,0,G,1193515,Snodgrassella
5931,0.0,40,0,S,1196083,Snodgrassella alvi
5932,0.0,40,40,S1,1196094,Snodgrassella alvi wkB2
5933,0.0,36,0,G,59,Vitreoscilla
5934,0.0,32,32,S,63,Vitreoscilla filiformis
5935,0.0,4,4,S,96942,Vitreoscilla sp. C1
5936,0.0,11,0,G,538,Eikenella
5937,0.0,11,11,S,539,Eikenella corrodens
5938,0.0,2,0,G,71,Simonsiella
5939,0.0,2,0,S,72,Simonsiella muelleri
5940,0.0,2,2,S1,641147,Simonsiella muelleri ATCC 29453
5941,0.0,1186,6,F,1499392,Chromobacteriaceae
5942,0.0,530,0,F1,90153,Chromobacterium group
5943,0.0,530,210,G,535,Chromobacterium
5944,0.0,153,153,S,2202141,Chromobacterium sp. IIBBL 112-1
5945,0.0,144,144,S,1108595,Chromobacterium vaccinii
5946,0.0,14,6,S,536,Chromobacterium violaceum
5947,0.0,8,8,S1,243365,Chromobacterium violaceum ATCC 12472
5948,0.0,6,6,S,2202142,Chromobacterium sp. IIBBL 274-1
5949,0.0,3,3,S,2059672,Chromobacterium sp. ATCC 53434
5950,0.0,219,0,G,885864,Jeongeupia
5951,0.0,219,219,S,1906741,Jeongeupia sp. USM3
5952,0.0,188,0,G,187,Aquaspirillum
5953,0.0,188,188,S,1938604,Aquaspirillum sp. LM1
5954,0.0,142,0,G,57739,Vogesella
5955,0.0,142,142,S,1192162,Vogesella sp. LIG4
5956,0.0,67,0,G,57479,Microvirgula
5957,0.0,67,67,S,57480,Microvirgula aerodenitrificans
5958,0.0,28,0,G,168470,Laribacter
5959,0.0,28,20,S,168471,Laribacter hongkongensis
5960,0.0,8,8,S1,557598,Laribacter hongkongensis HLHK9
5961,0.0,6,0,G,568394,Pseudogulbenkiania
5962,0.0,6,6,S,748280,Pseudogulbenkiania sp. NH8B
5963,0.0,1587,0,O,32003,Nitrosomonadales
5964,0.0,759,0,F,206379,Nitrosomonadaceae
5965,0.0,408,28,G,914,Nitrosomonas
5966,0.0,118,118,S,44577,Nitrosomonas ureae
5967,0.0,114,0,S,915,Nitrosomonas europaea
5968,0.0,114,114,S1,228410,Nitrosomonas europaea ATCC 19718
5969,0.0,98,0,S,916,Nitrosomonas eutropha
5970,0.0,98,98,S1,335283,Nitrosomonas eutropha C91
5971,0.0,44,44,S,44574,Nitrosomonas communis
5972,0.0,5,5,S,261292,Nitrosomonas sp. Is79A3
5973,0.0,1,1,S,153948,Nitrosomonas sp. AL212
5974,0.0,351,0,G,35798,Nitrosospira
5975,0.0,269,269,S,1288494,Nitrosospira lacus
5976,0.0,76,0,S,35799,Nitrosospira briensis
5977,0.0,76,76,S1,1266925,Nitrosospira briensis C-128
5978,0.0,6,0,S,1231,Nitrosospira multiformis
5979,0.0,6,6,S1,323848,Nitrosospira multiformis ATCC 25196
5980,0.0,404,0,F,32011,Methylophilaceae
5981,0.0,193,6,G,81682,Methylovorus
5982,0.0,169,169,S,887061,Methylovorus sp. MP688
5983,0.0,18,0,S,266009,Methylovorus glucosotrophus
5984,0.0,18,18,S1,582744,Methylovorus glucosetrophus SIP3-4
5985,0.0,100,0,G,404,Methylobacillus
5986,0.0,100,0,S,405,Methylobacillus flagellatus
5987,0.0,100,100,S1,265072,Methylobacillus flagellatus KT
5988,0.0,84,0,G,359407,Methylotenera
5989,0.0,82,0,S,359408,Methylotenera mobilis
5990,0.0,82,82,S1,583345,Methylotenera mobilis JLW8
5991,0.0,2,0,S,1055487,Methylotenera versatilis
5992,0.0,2,2,S1,666681,Methylotenera versatilis 301
5993,0.0,20,0,G,1679002,Candidatus Methylopumilus
5994,0.0,13,13,S,1581557,Candidatus Methylopumilus planktonicus
5995,0.0,7,7,S,1581680,Candidatus Methylopumilus turicensis
5996,0.0,7,0,G,16,Methylophilus
5997,0.0,7,7,S,1662285,Methylophilus sp. TWE2
5998,0.0,305,0,F,90627,Gallionellaceae
5999,0.0,185,0,G,1778653,Sulfuriferula
6000,0.0,185,185,S,1985873,Sulfuriferula sp. AH1
6001,0.0,88,0,G,314343,Sideroxydans
6002,0.0,88,0,S,63745,Sideroxydans lithotrophicus
6003,0.0,88,88,S1,580332,Sideroxydans lithotrophicus ES-1
6004,0.0,26,0,G,935200,Sulfuricella
6005,0.0,26,0,S,649841,Sulfuricella denitrificans
6006,0.0,26,26,S1,1163617,Sulfuricella denitrificans skB26
6007,0.0,6,0,G,96,Gallionella
6008,0.0,6,0,S,370405,Gallionella capsiferriformans
6009,0.0,6,6,S1,395494,Gallionella capsiferriformans ES-2
6010,0.0,114,0,F,2008793,Sterolibacteriaceae
6011,0.0,100,0,G,378210,Methyloversatilis
6012,0.0,100,100,S,1842540,Methyloversatilis sp. RAC08
6013,0.0,14,0,G,1054211,Sulfuritalea
6014,0.0,14,0,S,748811,Sulfuritalea hydrogenivorans
6015,0.0,14,14,S1,1223802,Sulfuritalea hydrogenivorans sk43H
6016,0.0,4,0,F,2008790,Thiobacillaceae
6017,0.0,4,0,G,919,Thiobacillus
6018,0.0,4,0,S,36861,Thiobacillus denitrificans
6019,0.0,4,4,S1,292415,Thiobacillus denitrificans ATCC 25259
6020,0.0,1,1,O1,1660158,unclassified Nitrosomonadales
6021,0.0,1285,106,O,206389,Rhodocyclales
6022,0.0,692,3,F,2008794,Zoogloeaceae
6023,0.0,653,187,G,12960,Azoarcus
6024,0.0,144,144,S,198107,Azoarcus sp. CIB
6025,0.0,131,131,S,41977,Azoarcus communis
6026,0.0,86,86,S,748247,Azoarcus sp. KH32C
6027,0.0,52,52,S,62928,Azoarcus sp. BH72
6028,0.0,52,52,S,2067960,Azoarcus sp. SY39
6029,0.0,1,1,S,418699,Azoarcus olearius
6030,0.0,36,0,G,33057,Thauera
6031,0.0,19,19,S,2184083,Thauera hydrothermalis
6032,0.0,8,8,S,1134435,Thauera humireducens
6033,0.0,4,0,S,59405,Thauera aromatica
6034,0.0,4,4,S1,44139,Thauera aromatica K172
6035,0.0,3,3,S,96773,Thauera chlorobenzoica
6036,0.0,2,2,S,2005884,Thauera sp. K11
6037,0.0,397,0,F,75787,Rhodocyclaceae
6038,0.0,280,0,G,146937,Azospira
6039,0.0,280,0,S,146939,Azospira oryzae
6040,0.0,280,280,S1,640081,Azospira oryzae PS
6041,0.0,93,0,G,551759,Aromatoleum
6042,0.0,93,0,S,551760,Aromatoleum aromaticum
6043,0.0,93,93,S1,76114,Aromatoleum aromaticum EbN1
6044,0.0,24,0,F1,75788,unclassified Rhodocyclaceae
6045,0.0,24,24,S,1898103,Rhodocyclaceae bacterium
6046,0.0,90,0,F,2008795,Azonexaceae
6047,0.0,90,0,G,73029,Dechloromonas
6048,0.0,90,0,S,259537,Dechloromonas aromatica
6049,0.0,90,90,S1,159087,Dechloromonas aromatica RCB
6050,0.0,220,0,C1,119066,unclassified Betaproteobacteria
6051,0.0,110,0,C2,33809,unclassified Betaproteobacteria (miscellaneous)
