Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
bf98194ed5d3a1fdcdd331e3e9bf899d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
bf99630692a685d5f6b10d7dd9449c1f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,
bf9dcc9a06b7f7ede8891bd0a9a903d5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
bfacf6d1700f9db6164f504dd10dc0ec,Bacteria,Firmicutes,,,,,
bfe72004c8c56f274c1456e9a499a1ea,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Acidaminococcus,
bffdae4ed1b3f3cb77952d669802d298,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
bfffcc02783afbc1344e090dc5f25e30,Bacteria,Tenericutes,Mollicutes,Mollicutes RF9,,,
c002de32808265abdfb8f0989b4cfa94,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
c00c06b5656233d071e489f9a6b5c867,Bacteria,,,,,,
c0232ea3824fac4cd3e434727c568fa9,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,
c02b6eb4e60674735da35af001e52cbe,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,uncultured bacterium,uncultured bacterium,uncultured bacterium
c03387efa715c11237f9bc0ef46c2c79,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,uncultured bacterium
c03b628342112016142de08708b65a78,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
c049b4492443ece966a419a2d0d5a34f,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
c067f4075207812f9fdb598488314e0e,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
c07dcd4937bc67d352e57ab7c7617e97,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
c0884d0a0f0480b526ec010f4270d829,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
c0adef50ba62e520ca0463e3dd3d4425,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
c0c0b87e75448a422008cd7457df6789,Bacteria,,,,,,
c0e31546337fa5b08c549b31436c1e42,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
c0e6eb4dbde0c1aef0577b9ea975115e,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
c10db76afbe2cb4c35483f92a90e061f,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Anaerococcus,uncultured bacterium
c182fc2254d012335fe9c40f9ce4d205,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,
c19170d4380f92d350fd53b28660b96c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
c1990dd31d43c5eace22489dfb42e2e4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
c1abd59b39d8713fb55ca0ea313dcbcd,Bacteria,Firmicutes,Bacilli,Lactobacillales,uncultured,uncultured bacterium,uncultured bacterium
c1c4dc07d9de20b78a63af3efd8dcf89,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured bacterium
c1d122986a320deebdeffd9dbc6e0f04,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured bacterium
c1f05ea37f261b313e4e664051fc8992,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
c265453d5a19908896fbd75ebc7d8b60,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured organism
c26a99a0fa9a7276f5371fe2af21f49c,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
c2bbe1406137dfcd9d38d20d5439a52b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,
c2c731d2513b69a7556a5f890dc8f4d3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
c2f663e7a1fb8e19bb2dbc674b2bb1c6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,Ambiguous_taxa
c31161a8d49a7475eb49273613958467,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] xylanophilum group,uncultured bacterium
c31ef5790e824e57e95a68916466b2ba,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
c3263a58e7c80a95de58e3b27052a902,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
c3291d304b376cbe2fc877385e903748,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,
c32a956644baead5a16954ce63700a38,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
c3465ec28acc661d5c8058fb5573108b,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,Ambiguous_taxa
c363c354168c8675fb9bfcca80f6fe16,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,uncultured,unidentified
c37abee344bf83eea61edbe94dc076f7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4B4 group,uncultured bacterium
c3aa690d4aaa1c987048c61bd62a916c,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,uncultured bacterium,uncultured bacterium
c3b0583393deaba9f67fdc445e766de1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
c3c14dfbd036a1acb217cfacf8167866,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,
c3eacda73149c4dfc7c18fb15c1b49f2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
c415cff89b81460aca3a98623a47bd3d,Bacteria,,,,,,
c450d3c8a804a58eb5b79a66ce6ae13a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,
c47e285bc636e7570b131b1f9aa44d5d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,
c484f1124c744def80e82160257dfb31,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Ambiguous_taxa
c497f4a37828b443e26ff04ada632a03,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,uncultured bacterium
c4ebee6e7536d8f915a2d6b6180f43ea,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,
c5167e1a9abd17339273f55a293a149a,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
c52503b987b99135f030df0496b690e4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
c54346ca1e5c9e5cc4c2f9bbfed57086,Unassigned,,,,,,
c54670dad3f83808589a2549b7b275f0,Bacteria,Firmicutes,,,,,
c54e8bb7e5bdd29ecd8dde49c13f0ab3,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Psychrosphaera,uncultured bacterium
c55c8e3a292523ea1f65934c2458affe,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter radioresistens
c56dca52cad4854eae2b34673f61bca6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
c5d0c260447db2f883d77c41e911c215,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Parasutterella,Ambiguous_taxa
c5d3687f190af2c178d24f4922ce3016,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
c5f0454c2e366d400602ec46d635379c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
c61d37a253bf902f112b1c3b642a07ee,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
c6242f399d471f356a9de6c417082bda,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,uncultured bacterium
c657a9a2d4368dcee04df48d774b7ea5,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
c65ca0eb10d15932fa5926aa3e568009,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
c65f1aefa43e6e6a6b0f1e68ebf59694,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
c677fa4d68c9937552df18ad0b5028be,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured bacterium
c6992f04d768161a34a6ea46fec67159,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
c699e180821b34befc24a8573e727980,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
c6a451b9870d289424ac7d8238f60c26,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,
c6c3798bae8be44ed8c352ea31827c3b,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Crocinitomix,uncultured Crocinitomix sp.
c70d1543216c730fd3a635399c907958,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
c715d5e07999c12a3dc0665a8bc53865,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,
c75e8c1a63aa48963de23cf4b3ee1f97,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Pseudoclavibacter,Ambiguous_taxa
c76ff4095e11985d303f67f83d63eb2e,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
c7711c389f5ce51974753e1cd2f52b03,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
c794d49578b2f5f50e00e21fe3b21431,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,Ambiguous_taxa
c79a5628d0d0c31fdfac84537edcc913,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-008,uncultured bacterium
c7ac278d2ded275ddf778a4986795573,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
c7d72f8cdd417f23bf0fbaabeb782202,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
c7db30b1a3a50409268fafb5cf7245b2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
c8101a81152139c7b6746a6eeb18bbac,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,
c8105f1e4da9907449a537540b4935b9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
c822a2f87943a2fa36bd60a8c7cd75f9,Bacteria,,,,,,
c825d452ef00400e19bc42d4c3d38a07,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-001,Ambiguous_taxa
c8268d8667188a39ad001f03d8116d3f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-001,Ambiguous_taxa
c8648d7e75f503b618c78ab21de33a81,Bacteria,,,,,,
c86f83d6d51a9aa81353695774167af6,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
c8ad73ea780fa6f052fc61357c8438af,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
c8c16ad8a76ff004976fb1d1b13f9daa,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Clostridium fusiformis
c909c2b3c29afb0d1d05b9a40574ea2c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,
c9110ac81452ca43ab47a747ef82ff0a,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured bacterium
c92209e28dcd19717ab9ba8611aa3e04,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
c9471088e78d3f82eb57dd8fed9b3a55,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
c9591b3cffb62754b3485646829747bc,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,Clostridium sp. Clone-47
c979dea7a7c14989495e34e541785163,Bacteria,Cyanobacteria,Chloroplast,,,,
c990b2c078b45a6d30ed066e5ba6768d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Odoribacter,Ambiguous_taxa
c9d789dc0142a0aa35592ecac20f1782,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
c9de4fd92736ae52da1c7c68d7a37fcf,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
ca23294715616b5437645b22d42f521d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,uncultured bacterium
ca2b9e6a2a57e217ef369fba68d742d3,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium 1,
ca2e8bdfec3f2ec3a3c7550155976c4c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus] torques group,
ca4ef0906c438b050f3c382b265156d6,Bacteria,Cyanobacteria,Chloroplast,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat),Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
ca6e54f585386ec3545ec320b9c455d1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
cae0fd144e4672e741c8de475675e028,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-008,uncultured bacterium
cae8d2f5c30b69391d26206fa699872c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
cb09e399485d19a3ff1624adbcd26dda,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
cb0ef03905de1df71e3e5a46a66cddc5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,uncultured bacterium
cb45b11d13c201160a024e9e09d11ffb,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,uncultured bacterium
cb483982965cb07a620a7a775c031dad,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
cb632ab9c7dfed45478cd4cf3aa48d89,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
cb8108f4fd33a4e6ba0e1a4332b4cfde,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Ambiguous_taxa,Ambiguous_taxa
cb82807278aeb6f83ade09be4e151bee,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus uberis
cbc072e8a166be5879ffa1a430521f49,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
cbf08f683a7bdee5c8063165592cd839,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
cbfee4477dca7b5625733e43547448c3,Bacteria,Tenericutes,Mollicutes,Mollicutes RF9,,,
cc4eb8e929d4eab5b524bbd36739d201,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured Bacteroidales bacterium,uncultured Bacteroidales bacterium
cc52ae0d0676f96b83cdc73be08395b2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
cc5bd31cdcf06a6dce8453f6a2c9fc15,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
cc74c3d4cb67dbc7d0ad2651062091ae,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enterorhabdus,Ambiguous_taxa
ccb35571ae0679b7502604e4e0f11af0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,Clostridium sp. Clone-47
ccc3436a79878b12406ab60f8fbf3fed,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
ccd326d3d1c8b47a05f4792dd522c707,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured bacterium
cd00c19a30f749c35fee84e7e49aae50,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
cd0727fe5385d64dee8cd599ae8b922a,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
cd2809135eb71b39419c0bc3d52306ea,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured bacterium
cd35f64b4c21305312f5afac3e944c9d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus gasseri
cd43026f27fef706adc4107c8c116375,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
cd454239f95d46b6a51e21d57202c351,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,
cdaa229e727b36bf5a732624d3411916,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured bacterium
cdbb1e899e8acd4527f2bb9d8873a65c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,Ambiguous_taxa
cdbc48285bec87a712ce8b2b66555cc2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
cdc8dfe7bfd5fd4daed156ee4d3bcfb9,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium 1,
ce13e13fdd9f5b441934b0d0623ebac9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
ce1e920331fedb7304e396d2f7edbadc,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured Bacteroidales bacterium,uncultured Bacteroidales bacterium
ce3c93c923de5529b26d1fc6f155c100,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
ce4225407f4dd3733c614407ffaab495,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,uncultured bacterium
ce50315aa2e636046af9b4a1bbcee2ee,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
ce5a66fe8753169d395278408b9dd712,Bacteria,Firmicutes,,,,,
ce7170005a28094e1e5f5c8d4f9694f2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,
cea4fd7a98861f2566da23b10224af71,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,[Clostridium] mangenotii
cebf63c6f4922fa0941ae0ceb410d8c7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
ced4b41bb65481743a4853633965d6f0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
cee5fb861d53186a7ba7ffda88d71232,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
cf123d35dae630ddb24d111b440e833c,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
cf3a1b43c3ee118d196c1541e51f2216,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Persicirhabdus,Ambiguous_taxa
cf3f75c0bf4f13117f31c94373b5fb43,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,Ambiguous_taxa
cf4ff9bf607dc99579a7b48c775af6b2,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
cf6b7624cda99695c663c99d2aaa79df,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,
cf741c33dc6bb1e1b9137c17f6653050,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,,
cf75514f739a9dbc8e229184a59b354b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Ambiguous_taxa
cf91a4afaca466bdece6032bc062abb5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,
cf926585212f095f2e591fa3ea00e28e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
cfada093af8f9f6519e97281083d75ca,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-008,uncultured bacterium
cfc62223a0e8da6a566e9a6e522e5065,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,uncultured bacterium
cff29c84e7ac4080ed7922dc4cd43b5c,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enterorhabdus,Ambiguous_taxa
d0139a473bfd651fd881e8330f6230fa,Bacteria,Firmicutes,Bacilli,Lactobacillales,,,
d01fae984b864800c754f80dafa6fd57,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
d02eb3b1a2944b0e5402fcc11a9d16b5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 5,
d04b8bb442e79662121c174e0ccb452d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
d0554304ac12b8fe83a7a9e013bd8bb7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
d0894697bda1192ec12971a1bbd510c4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
d0a904dd0407624fc189c0db00007333,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,
d0b7e6927b85487a30c84531a5918b2e,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 5,
d0c8c884ab189ee03604809c541090d9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
d0cb13c64b8d448134ea60516bde4d58,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 9,uncultured bacterium
d10665c9b8ce985ef0f24354e96ba959,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,
d107d6a703ba8362f319b2cbab81d08d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
d10c7c4b4a7dec98e75306863a200c0d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
d115a71260a62ad41bc4f47bac269ef8,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
d115be253c883946fd889fbeddf0fb68,Unassigned,,,,,,
d1318b10ad0db05bbc449d96b45067f1,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,uncultured bacterium
d13ee9eb609e5d0e652fe626cf9328f2,Bacteria,Firmicutes,,,,,
d17c9cafd4ef95e2ae5751c31655aa03,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 9,
d1827a0a8764e00bf85aac59f78b0fbc,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,
d1dc321de227439e1784eb52f350b5a1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
d1dd7a4a01ae7662492520044d4d3933,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
d1f2ff08e39902919769989b3be3a5d4,Bacteria,Firmicutes,Bacilli,Lactobacillales,uncultured,uncultured bacterium,uncultured bacterium
d1ff1ea392f526d71f54888d79c5653e,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
d219eed5783a94e6d71f3a67efe2990f,Bacteria,Tenericutes,Mollicutes,Mollicutes RF9,,,
d24a643642c7706900f79638d5521010,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
d25c437c654fe9f3eb257b8b03245e83,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
d27f2899481d281be1bad06c0de21570,Bacteria,,,,,,
d288cd4013c37441a7fd97cc123b0588,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
d288db072020360c70bb87dbf44ebe35,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-010,uncultured bacterium
d2a16bd0a963589a06e40a3358c6c319,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,Ambiguous_taxa
d2a3f329b4acb9d403bd97cbe4298a71,Bacteria,Cyanobacteria,Chloroplast,Triticum aestivum (bread wheat),Triticum aestivum (bread wheat),Triticum aestivum (bread wheat),Triticum aestivum (bread wheat)
d2b2e64150fa74b55a99be19a9d031c6,Unassigned,,,,,,
d2dcd3ef5030b5e467d92170e48ff361,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
d2e8ef464b5cdd3887e40eb7fc03d519,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,uncultured,uncultured bacterium
d2ea7eb9d2434a74ab5f2aecbcf27358,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
d31a9288799dcf9e47817cc495047a66,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
d321434f17f4351eaf2b55a024ecde28,Bacteria,,,,,,
d3426c652dc2247ede076347b0a22b2c,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
d34739936f2fd97c0918e4ad3896cc7a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,,
d349f887673fe80f4e6e222849db2916,Bacteria,Firmicutes,,,,,
