id,RC_-1.5,RC_1.5,RC_4.0,RC_6.0,RC_9.0,RC_12.5,WD_-1.5,WD_1.5,WD_4.0,WD_6.0,WD_9.0,WD_12.5
rxn00330_c9,,,,0.0,,,0.0,,,,,
rxn13648_c9,,,,0.0,,,,,,,,
rxn03978_c9,,,,0.0,,,,,,,,
rxn00567_c9,,,,0.0,,,,,,,,
rxn12933_c9,,,,-0.0034395276153627,,,,,,,,
rxn13850_c9,,,,-0.0137581104614508,,,,,,,,
rxn13846_c9,,,,-0.0137581104614508,,,,,,,,
rxn00943_c9,,,,0.0,,,0.0,,,,,
rxn03433_c9,,,,0.0,,0.0,0.0,,,,,
rxn01923_c9,,,,0.0,,0.0,0.0,,,,,
rxn01634_c9,,,,0.0,,0.0,0.0,,,,,
rxn01486_c10,,,,0.0001980235660839,0.0003441450734517,0.0006025431349034,,,,,,
rxn01729_c10,,,,0.0,0.0,0.0,,,,,,
rxn14372_c10,,,,0.0,,0.0,,,,,,
rxn05578_c10,,,,0.0270578307160644,0.174860991963403,-0.2385605398842339,,,,,,
rxn00672_c10,,,,0.0,,0.0,0.0,,,,,
rxn00248_c10,,,,0.0,0.0,0.0,,,,,,
rxn00321_c10,,,,0.0,,0.0,,,,,,
rxn05574_c10,,,,0.0,0.0,0.0,0.0,,,,,
rxn00473_c10,,,,0.0,,0.0,,,,,,
rxn05673_c10,,,,0.0,0.0,0.0,,,,,,
rxn00360_c10,,,,0.0,0.0001147150244839,0.0,,,,,,
rxn01996_c10,,,,0.0,,0.0,,,,,,
rxn00602_c10,,,,0.0,,0.0,,,,,,
rxn01007_c10,,,,0.0,,0.0,,,,,,
rxn05315_c10,,,,1.5232050231720151,-0.0001147150244839,0.0,,,,,,
rxn05204_c10,,,,-0.0010871136396808,0.000786603164492,-0.0293086410346261,,,,,,
rxn00858_c10,,,,0.0,,0.0,0.0,,,,,
rxn05517_c10,,,,0.0,0.0,0.0,,,,,,
rxn00194_c10,,,,0.0,0.0,0.0,,,,,,
rxn07193_c10,,,,0.0,,0.0,0.0,,,,,
rxn00897_c10,,,,0.0,0.0,0.0,0.0,,,,,
rxn04783_c10,,,,0.0,0.0,0.0,,,,,,
rxn05491_c10,,,,-0.0111429159311346,0.0,-0.0006025431349033,,,,,,
rxn10504_c10,,,,0.0,,0.0,,,,,,
rxn16503_c10,,,,0.0,0.0,0.0,0.0,,,,,
rxn43076_c10,,,,0.0,,0.0,0.0,,,,,
rxn27362_c10,,,,0.1158105163690181,,0.0,,,,,,
rxn08628_c10,,,,0.0,0.0,0.0,,,,,,
rxn23336_c10,,,,0.0,0.0,0.0,,,,,,
rxn21860_c10,,,,0.0,0.0,0.0,0.0,,,,,
rxn05212_c10,,,,6.600785536131028e-05,,0.0002008477116344,0.0002178264255924,,,,,
rxn12666_c10,,,,6.600785536131028e-05,,0.0002008477116344,,,,,,
rxn05308_c10,,,,0.0001320157107226,,0.0004016954232689,,,,,,
rxn09341_c10,,,,-0.0052935788363054,,-0.0161072222360351,-0.0063099245809342,,,,,
rxn05564_c10,,,,0.0,0.0,0.0,,,,,,
rxn04043_c10,,,,0.0,,0.0,,,,,,
rxn05303_c10,,,,0.0098227146004928,0.0173003216833986,0.0298884085651416,,,,,,
rxn08224_c10,,,,-0.0030697146859086,,-0.0093404817753995,-0.0022178028424411,,,,,
rxn00520_c10,,,,0.0,,0.0,0.0,,,,,
rxn01538_c10,,,,6.600785536131028e-05,,0.0002008477116344,,,,,,
rxn05255_c10,,,,0.0001980235660839,,0.0006025431349035,0.0006534792767774,,,,,
rxn08231_c10,,,,-0.0030697146859086,,-0.0093404817753995,-0.0022178028424411,,,,,
rxn00359_c10,,,,0.0,,0.0,0.0,,,,,
rxn10966_c10,,,,-6.600785536131028e-05,,-0.0002008477116344,,,,,,
rxn00623_c10,,,,0.0,0.0,0.0,,,,,,
rxn00544_c10,,,,0.0,,0.0,0.0,,,,,
rxn01392_c10,,,,0.0,0.0,0.0,,,,,,
rxn00362_c10,,,,0.0,-0.010840356773832,0.0,0.0,,,,,
rxn12598_c10,,,,0.0,0.0,0.0,-0.016416167824399,,,,,
rxn00252_c10,,,,0.0,,0.0,,,,,,
rxn09655_c10,,,,0.0,,0.0,,,,,,
rxn00356_c10,,,,0.0,,0.0,0.0,,,,,
rxn06231_c10,,,,-0.0982301776205544,,0.0,0.0,,,,,
rxn00888_c10,,,,0.0,,0.0,0.0,,,,,
rxn05571_c10,,,,0.0,,0.0,,,,,,
rxn13836_c10,,,,0.0,,0.0,,,,,,
rxn13834_c10,,,,0.0,,0.0,,,,,,
rxn01109_c10,,,,0.0,0.0,0.0,,,,,,
rxn01107_c10,,,,0.0,0.0,0.0,,,,,,
rxn05615_c10,,,,0.0,,0.0,,,,,,
rxn01483_c10,,,,0.0,,0.0,,,,,,
rxn00579_c10,,,,0.0,,0.0,,,,,,
rxn00324_c10,,,,0.0,0.0,0.0,,,,,,
rxn09432_c10,,,,0.0,,0.0,,,,,,
rxn04464_c10,,,,0.0,,0.0,,,,,,
rxn00677_c10,,,,-0.0459879773713953,,-0.0611826448618451,,,,,,
rxn01618_c10,,,,0.0,,0.0,0.0,,,,,
rxn12594_c10,,,,-0.0377341781674673,,0.0,,,,,,
rxn11334_c10,,,,0.0,,0.0,,,,,,
rxn05628_c10,,,,0.0001320157107226,,0.0004016954232689,0.0012506738183904,,,,,
rxn05674_c10,,,,0.0,,0.0,,,,,,
rxn09429_c10,,,,0.0,,0.0,,,,,,
rxn05693_c10,,,,0.0,,0.0,,,,,,
rxn02451_c10,,,,0.0,,0.0,,,,,,
rxn12616_c10,,,,0.0,,0.0,,,,,,
rxn09699_c10,,,,0.0,,0.0,,,,,,
rxn02154_c10,,,,-2.4462758279306325,,-8.405080223091755,,,,,,
rxn02625_c10,,,,0.0,,0.0,,,,,,
rxn00512_c10,,,,0.0,0.0,0.0,,,,,,
rxn05035_c10,,,,0.0,,0.0,,,,,,
rxn02622_c10,,,,0.0,,0.0,,,,,,
rxn00234_c10,,,,0.0,,0.0,,,,,,
rxn00195_c10,,,,0.0,,0.0,,,,,,
rxn00435_c10,,,,0.0,,0.0,,,,,,
rxn13648_c10,,,,0.0,,0.0,,,,,,
rxn00285_c10,,,,0.0,0.0032176473124637,0.0,,,,,,
rxn05939_c10,,,,3.260286616202657,,3.0301648744494507,,,,,,
rxn00749_c10,,,,0.0,,0.0,,,,,,
rxn00847_c10,,,,0.0,,0.0,,,,,,
rxn00134_c10,,,,0.0,,0.0,0.0,,,,,
rxn02401_c10,,,,-0.0001980235660838,,-0.0006025431349033,,,,,,
rxn00330_c10,,,,0.0,0.0,0.0,,,,,,
rxn10977_c10,,,,0.0,,0.0,,,,,,
rxn00429_c10,,,,0.0,0.0,-0.0017939876620705,,,,,,
rxn02283_c10,,,,-0.0818599635162935,,-0.4979914108829387,,,,,,
rxn01207_c10,,,,0.0,,0.0,,,,,,
rxn13850_c10,,,,-0.0052935788363054,,0.0,,,,,,
rxn13846_c10,,,,-0.0052935788363054,,0.0,,,,,,
rxn00736_c10,,,,0.0,,0.0,,,,,,
rxn02976_c10,,,,0.0,,0.0,,,,,,
rxn12933_c10,,,,-0.0013233947090763,,0.0,,,,,,
rxn09288_c10,,,,0.0,,0.0,,,,,,
rxn12225_c10,,,,0.0,,0.0,0.0001089132127962,,,,,
rxn05902_c10,,,,0.0,,0.0,,,,,,
rxn05047_c10,,,,0.0,,0.0,,,,,,
rxn04999_c10,,,,0.0,,0.0,,,,,,
rxn01825_c10,,,,0.0899049515116318,0.4110244334692244,0.1707478938335781,,,,,,
rxn01033_c10,,,,0.0,,0.0,,,,,,
rxn00521_c10,,,,0.0,,0.0,0.0,,,,,
rxn03558_c10,,,,0.0,,0.0,,,,,,
rxn00924_c10,,,,0.0,,0.0,,,,,,
rxn01039_c10,,,,0.0,0.0,0.0,,,,,,
rxn01842_c10,,,,0.0,,0.0,,,,,,
rxn01827_c10,,,,0.0899049515116318,0.4110244334692244,0.1707478938335781,,,,,,
rxn00495_c10,,,,0.0,0.0,0.0,0.0,,,,,
rxn02276_c10,,,,0.0899049515116318,0.4110244334692244,0.1707478938335781,,,,,,
rxn01294_c10,,,,0.0,,0.0,,,,,,
rxn13427_c10,,,,0.0,,0.0,,,,,,
rxn03642_c10,,,,0.0,,0.0,,,,,,
rxn13429_c10,,,,0.0,,0.0,,,,,,
rxn01201_c10,,,,0.0,,0.0,,,,,,
rxn02171_c10,,,,0.0,,0.0,,,,,,
rxn13713_c10,,,,0.0,,0.0,,,,,,
rxn00679_c10,,,,0.0,0.0,0.0,,,,,,
rxn09402_c10,,,,0.0,,0.0,,,,,,
EX_cpd00274_e0,,,,0.0,0.0,0.0,,,,,,
rxn02209_c4,,,,,0.0,,,,,,,
rxn02945_c4,,,,,0.0,,,,,,,
rxn00587_c4,,,,,0.0,,,,,,,
rxn00152_c4,,,,,0.0,,0.0,,,,,
rxn05031_c4,,,,,0.0,,,,,,,
rxn05598_c4,,,,,0.0,,,,,,,
rxn03043_c4,,,,,0.0,,0.0,,,,,
rxn00614_c4,,,,,0.0,,,,,,,
rxn05161_c4,,,,,0.0108961995725019,,,,,,,
rxn01966_c4,,,,,0.0,0.0,,,,,,
rxn00395_c4,,,,,0.0,0.0,,,,,,
rxn05292_c4,,,,,0.0,,,,,,,
rxn04928_c4,,,,,0.0,,,,,,,
rxn01489_c4,,,,,0.0,,,,,,,
rxn00162_c4,,,,,0.0,,,,,,,
rxn07492_c4,,,,,0.0,,,,,,,
rxn00756_c4,,,,,0.0,,,,,,,
rxn01132_c4,,,,,0.0,0.0,,,,,,
rxn02173_c4,,,,,0.0,,,,,,,
rxn01654_c4,,,,,0.0,,,,,,,
rxn02313_c4,,,,,0.0,,,,,,,
rxn10865_c4,,,,,0.0174813274234727,,,,,,,
rxn01991_c4,,,,,0.0,,0.0,,,,,
rxn01967_c4,,,,,0.0,0.0,0.0,,,,,
rxn00473_c4,,,,,0.0,,,,,,,
rxn05515_c4,,,,,0.0,,,,,,,
rxn01857_c4,,,,,0.0,,0.0,,,,,
rxn00469_c4,,,,,0.0,0.0,,,,,,
rxn01390_c4,,,,,0.0,,,,,,,
rxn02321_c4,,,,,0.0,0.0,,,,,,
rxn04020_c4,,,,,0.0,0.0,,,,,,
rxn00607_c4,,,,,0.0,,,,,,,
rxn01122_c4,,,,,0.0,,0.0,,,,,
rxn05551_c4,,,,,0.0,,,,,,,
rxn01187_c4,,,,,0.0,0.0,0.0,,,,,
rxn06677_c4,,,,,0.0,,,,,,,
rxn00194_c4,,,,,0.0,0.0,,,,,,
rxn05179_c4,,,,,0.0084805326861453,,,,,,,
rxn02332_c4,,,,,0.0174813274234727,,,,,,,
rxn05187_c4,,,,,0.0,,0.0,,,,,
rxn01304_c4,,,,,0.0,0.0,0.0,,,,,
rxn00897_c4,,,,,0.0,,0.0,,,,,
rxn08100_c4,,,,,0.0,,,,,,,
rxn01394_c4,,,,,0.0,,,,,,,
rxn01641_c4,,,,,0.0,,,,,,,
rxn16503_c4,,,,,0.0,,,,,,,
rxn15972_c4,,,,,0.0,0.0,,,,,,
rxn18575_c4,,,,,0.0,,,,,,,
rxn08070_c4,,,,,0.0,,0.0,,,,,
rxn08158_c4,,,,,0.0,,,,,,,
rxn08192_c4,,,,,0.0,,0.0,,,,,
rxn27362_c4,,,,,0.0,0.0,0.0,,,,,
rxn26307_c4,,,,,0.0,,,,,,,
rxn15949_c4,,,,,0.0,,8.403182526361738e-05,,,,,
rxn15337_c4,,,,,0.0,,,,,,,
rxn15338_c4,,,,,0.0,,,,,,,
rxn40418_c4,,,,,0.0,,,,,,,
rxn08628_c4,,,,,0.0,0.0,,,,,,
rxn21329_c4,,,,,0.0,0.0,,,,,,
rxn15947_c4,,,,,0.0,,8.403182526361738e-05,,,,,
rxn00306_c4,,,,,0.0038148038864686,0.0085905302450531,,,,,,
rxn08166_c4,,,,,-0.0002119335492482,,,,,,,
rxn48586_c4,,,,,0.0,0.0,,,,,,
rxn01049_c4,,,,,0.0,,,,,,,
rxn11110_c4,,,,,0.0,,,,,,,
rxn11119_c4,,,,,0.0,,,,,,,
rxn13648_c4,,,,,0.0,-0.0021476325612632,0.0,,,,,
rxn02945_c8,,,,,0.0,,,,,,,
rxn02885_c8,,,,,0.0,0.0,,,,,,
rxn09360_c8,,,,,0.0,0.0,,,,,,
rxn05031_c8,,,,,0.0,,,,,,,
rxn02376_c8,,,,,0.0,0.0,,,,,,
rxn08201_c8,,,,,0.0,,,,,,,
rxn08205_c8,,,,,0.0,,,,,,,
rxn00305_c8,,,,,0.0,,,,,,,
rxn08078_c8,,,,,0.0,0.0,0.0,,,,,
rxn01872_c8,,,,,0.0,0.0,,,,,,
rxn05256_c8,,,,,0.0,0.0,,,,,,
rxn08203_c8,,,,,0.0,,,,,,,
rxn05205_c8,,,,,0.0,,0.0,,,,,
rxn01489_c8,,,,,0.0,,,,,,,
rxn01477_c8,,,,,0.0,0.0,,,,,,
rxn00473_c8,,,,,0.0,,0.0,,,,,
rxn08200_c8,,,,,0.0,,,,,,,
rxn01996_c8,,,,,0.0,,0.0,,,,,
rxn08918_c8,,,,,0.0,,,,,,,
rxn00602_c8,,,,,0.0,,0.0,,,,,
rxn01007_c8,,,,,0.0,,0.0,,,,,
rxn08204_c8,,,,,0.0,,,,,,,
rxn07466_c8,,,,,-0.0074536301478513,-0.0030710258378403,-0.0017916518586866,,,,,
rxn08199_c8,,,,,0.0,,,,,,,
rxn09167_c8,,,,,0.0,0.0,0.0,,,,,
rxn08178_c8,,,,,0.0,,,,,,,
rxn05149_c8,,,,,0.0003717697655444,,,,,,,
rxn08179_c8,,,,,0.0,,,,,,,
rxn08202_c8,,,,,0.0,,,,,,,
rxn03041_c8,,,,,0.0,0.0,0.0,,,,,
rxn00441_c8,,,,,0.0,0.0,,,,,,
rxn04016_c8,,,,,0.0,0.0,,,,,,
rxn00274_c8,,,,,0.0,,0.0113779581798053,,,,,
rxn16503_c8,,,,,0.0,0.0,,,,,,
rxn16108_c8,,,,,0.0011153092966333,,,,,,,
rxn08098_c8,,,,,0.0,0.0,,,,,,
rxn08192_c8,,,,,0.0,0.0,0.0,,,,,
rxn14412_c8,,,,,12.63089159482173,0.0,,,,,,
rxn15296_c8,,,,,0.0,0.0,,,,,,
rxn22316_c8,,,,,0.0,0.0,,,,,,
rxn08999_c8,,,,,0.0,,,,,,,
rxn26305_c8,,,,,0.0,0.0,0.0,,,,,
rxn23336_c8,,,,,0.0,0.0,0.0,,,,,
rxn16149_c8,,,,,0.0,,,,,,,
rxn15750_c8,,,,,0.0,0.0,-0.0013852909201177,,,,,
rxn26127_c8,,,,,0.0,0.3313378133374767,0.0,,,,,
rxn43657_c8,,,,,0.0003717697655444,0.0,0.0,,,,,
rxn00330_c8,,,,,0.0,0.0,,,,,,
rxn01151_c8,,,,,0.0,,,,,,,
rxn00626_c8,,,,,0.0,,,,,,,
rxn01560_c8,,,,,0.0,,,,,,,
rxn06224_c8,,,,,0.0,,,,,,,
rxn00869_c8,,,,,0.0,,,,,,,
rxn01369_c8,,,,,0.0,,,,,,,
rxn10892_c8,,,,,0.0,,,,,,,
rxn12598_c8,,,,,0.0,0.0,,,,,,
rxn09471_c8,,,,,0.0,,,,,,,
rxn09460_c8,,,,,0.0,,,,,,,
rxn01618_c8,,,,,0.0,,0.0,,,,,
rxn00150_c8,,,,,0.0,,,,,,,
rxn05709_c8,,,,,0.0,0.0,0.0,,,,,
rxn00320_c8,,,,,0.0,0.0,0.0,,,,,
rxn09148_c8,,,,,0.0,,,,,,,
rxn05061_c8,,,,,0.0,,0.0,,,,,
rxn00033_c8,,,,,0.0,,0.0,,,,,
rxn02359_c8,,,,,0.0,0.0,0.0,,,,,
rxn00155_c8,,,,,-0.0008051856890041,,,,,,,
rxn01057_c8,,,,,0.0,,0.1266960530472217,,,,,
rxn09472_c8,,,,,0.0,,,,,,,
rxn13850_c8,,,,,0.0,,,,,,,
rxn13846_c8,,,,,0.0,,,,,,,
rxn09469_c8,,,,,0.0,,,,,,,
rxn09459_c8,,,,,0.0,,,,,,,
rxn02360_c10,,,,,0.0,,,,,,,
rxn05156_c10,,,,,0.0,,,,,,,
rxn03534_c10,,,,,0.0,,,,,,,
rxn02632_c10,,,,,0.0,,,,,,,
rxn00654_c10,,,,,0.0,,,,,,,
rxn05353_c10,,,,,0.0,,,,,,,
rxn07966_c10,,,,,0.0,,,,,,,
rxn02944_c10,,,,,0.0,,,,,,,
rxn01867_c10,,,,,0.0,,,,,,,
rxn00962_c10,,,,,0.0,,,,,,,
rxn12549_c10,,,,,0.0001147150244839,,,,,,,
rxn00501_c10,,,,,-0.0002294300489678,,,,,,,
rxn02095_c10,,,,,0.0,,,,,,,
rxn10209_c10,,,,,0.0,,0.0,,,,,
rxn10205_c10,,,,,0.0,,0.0,,,,,
rxn01598_c10,,,,,0.0,,,,,,,
rxn05377_c10,,,,,0.0,,,,,,,
rxn07948_c10,,,,,0.0,,,,,,,
rxn04792_c10,,,,,0.0,,,,,,,
rxn00539_c10,,,,,0.0,,,,,,,
rxn08137_c10,,,,,0.0,,,,,,,
rxn05369_c10,,,,,0.0,,,,,,,
rxn02885_c10,,,,,0.0,,,,,,,
rxn01806_c10,,,,,0.0,,,,,,,
rxn09360_c10,,,,,0.0,,,,,,,
rxn01930_c10,,,,,0.0,,,,,,,
rxn00452_c10,,,,,0.0,,,,,,,
rxn01830_c10,,,,,0.0,,,,,,,
rxn01134_c10,,,,,0.0,,,,,,,
rxn02376_c10,,,,,0.0,,,,,,,
rxn05598_c10,,,,,0.0,,,,,,,
rxn00526_c10,,,,,0.0,,0.0,,,,,
rxn07474_c10,,,,,0.0,,,,,,,
rxn07951_c10,,,,,0.0,,,,,,,
rxn01635_c10,,,,,0.0,,,,,,,
rxn08471_c10,,,,,0.0,,,,,,,
rxn03887_c10,,,,,0.0,,,,,,,
rxn02775_c10,,,,,0.0,,0.0,,,,,
rxn07965_c10,,,,,0.0,,,,,,,
rxn01355_c10,,,,,0.0,,0.0,,,,,
rxn05157_c10,,,,,0.0,,,,,,,
rxn00311_c10,,,,,0.0,,,,,,,
rxn08440_c10,,,,,0.0114996355829621,,,,,,,
rxn03586_c10,,,,,0.0,,,,,,,
rxn00269_c10,,,,,0.0,,,,,,,
rxn07981_c10,,,,,0.0,,,,,,,
rxn00999_c10,,,,,0.0,,,,,,,
rxn03023_c10,,,,,0.0,,,,,,,
rxn00537_c10,,,,,0.0,,,,,,,
rxn08551_c10,,,,,0.0,,0.0,,,,,
rxn08708_c10,,,,,0.0,,,,,,,
rxn00638_c10,,,,,0.0,,,,,,,
rxn12432_c10,,,,,0.0,,,,,,,
rxn01746_c10,,,,,0.0,,,,,,,
rxn04056_c10,,,,,0.0,,,,,,,
rxn01742_c10,,,,,0.0,,,,,,,
rxn02782_c10,,,,,0.0,,,,,,,
rxn10208_c10,,,,,0.0,,0.0,,,,,
rxn00289_c10,,,,,0.0,,,,,,,
rxn01108_c10,,,,,0.0,,,,,,,
rxn05256_c10,,,,,0.0,,,,,,,
rxn05351_c10,,,,,0.0,,,,,,,
rxn01868_c10,,,,,0.0,,,,,,,
rxn07964_c10,,,,,0.0,,,,,,,
rxn01828_c10,,,,,0.0,,,,,,,
rxn10011_c10,,,,,0.0,,,,,,,
rxn07845_c10,,,,,0.0,,,,,,,
rxn05365_c10,,,,,0.0,,,,,,,
rxn05292_c10,,,,,0.0001147150244839,,,,,,,
rxn05164_c10,,,,,0.0054848713193658,,,,,,,
rxn08016_c10,,,,,0.0,,,,,,,
rxn00588_c10,,,,,0.0,,,,,,,
rxn08022_c10,,,,,0.0,,,,,,,
rxn01013_c10,,,,,0.0,,,,,,,
rxn00106_c10,,,,,0.0,,,,,,,
rxn01365_c10,,,,,0.0,,,,,,,
rxn00162_c10,,,,,0.0,,0.0,,,,,
rxn06022_c10,,,,,0.0,,,,,,,
rxn00182_c10,,,,,0.0,,,,,,,
rxn01416_c10,,,,,0.0,,,,,,,
rxn08954_c10,,,,,0.0,,,,,,,
rxn07980_c10,,,,,0.0,,,,,,,
rxn03969_c10,,,,,0.0,,,,,,,
rxn01278_c10,,,,,0.0,,,,,,,
rxn01015_c10,,,,,0.0,,0.0,,,,,
rxn09988_c10,,,,,0.0,,,,,,,
rxn08618_c10,,,,,0.0,,,,,,,
rxn05034_c10,,,,,0.0,,,,,,,
rxn00639_c10,,,,,0.0,,,,,,,
rxn00904_c10,,,,,0.0,,,,,,,
rxn03975_c10,,,,,0.0,,,,,,,
rxn00601_c10,,,,,0.0,,,,,,,
rxn00366_c10,,,,,0.0,,,,,,,
rxn07963_c10,,,,,0.0,,,,,,,
rxn05356_c10,,,,,0.0,,,,,,,
rxn10014_c10,,,,,0.0,,,,,,,
rxn00095_c10,,,,,0.0,,,,,,,
rxn01989_c10,,,,,0.0,,,,,,,
rxn08442_c10,,,,,0.0,,,,,,,
rxn01580_c10,,,,,0.0,,,,,,,
rxn02429_c10,,,,,0.0,,,,,,,
rxn00133_c10,,,,,0.0,,,,,,,
rxn07978_c10,,,,,0.0,,,,,,,
rxn00728_c10,,,,,0.0,,,,,,,
rxn05463_c10,,,,,0.0,,,,,,,
rxn12146_c10,,,,,0.0,,,,,,,
rxn07949_c10,,,,,0.0,,,,,,,
rxn00236_c10,,,,,0.0,,,,,,,
rxn03491_c10,,,,,0.0,,0.0,,,,,
rxn03897_c10,,,,,0.0,,,,,,,
rxn08547_c10,,,,,0.0,,0.0,,,,,
rxn05732_c10,,,,,0.0,,,,,,,
rxn01831_c10,,,,,0.0,,,,,,,
rxn08470_c10,,,,,0.0,,,,,,,
rxn10012_c10,,,,,0.0,,,,,,,
rxn04938_c10,,,,,0.0,,,,,,,
rxn05152_c10,,,,,0.0,,,,,,,
rxn05357_c10,,,,,0.0,,,,,,,
rxn03954_c10,,,,,0.0,,,,,,,
rxn01192_c10,,,,,0.0,,,,,,,
rxn08647_c10,,,,,0.0,,,,,,,
rxn08441_c10,,,,,0.0,,,,,,,
rxn07879_c10,,,,,0.0,,,,,,,
rxn05124_c10,,,,,0.0,,,,,,,
rxn03422_c10,,,,,0.0,,,,,,,
rxn07295_c10,,,,,0.0,,,,,,,
rxn04651_c10,,,,,0.0,,,,,,,
rxn05402_c10,,,,,0.0,,,,,,,
rxn10207_c10,,,,,0.0,,0.0,,,,,
rxn00160_c10,,,,,0.0,,,,,,,
rxn10203_c10,,,,,0.0,,0.0,,,,,
rxn01395_c10,,,,,0.0,,,,,,,
rxn02266_c10,,,,,0.0,,,,,,,
rxn02187_c10,,,,,0.0,,,,,,,
rxn02866_c10,,,,,0.0,,,,,,,
rxn08552_c10,,,,,0.0,,0.0,,,,,
rxn00634_c10,,,,,0.0,,,,,,,
rxn03514_c10,,,,,0.0,,,,,,,
rxn02971_c10,,,,,0.0,,,,,,,
rxn10210_c10,,,,,0.0,,0.0,,,,,
rxn11650_c10,,,,,0.0,,,,,,,
rxn02925_c10,,,,,0.0,,,,,,,
rxn01725_c10,,,,,0.0,,,,,,,
rxn00116_c10,,,,,0.0,,,,,,,
rxn05072_c10,,,,,0.0,,,,,,,
rxn05146_c10,,,,,0.0,,,,,,,
rxn05737_c10,,,,,0.0,,,,,,,
rxn00159_c10,,,,,0.0,,,,,,,
rxn02883_c10,,,,,0.0,,,,,,,
rxn05108_c10,,,,,0.0,,,,,,,
rxn01631_c10,,,,,0.0,,,,,,,
rxn00456_c10,,,,,-0.0014830943148433,,0.0,,,,,
rxn05354_c10,,,,,0.0,,,,,,,
rxn05394_c10,,,,,0.0,,,,,,,
rxn05092_c10,,,,,0.0,,,,,,,
rxn03932_c10,,,,,0.0,,,,,,,
rxn12822_c10,,,,,0.0,,,,,,,
rxn05059_c10,,,,,0.0,,,,,,,
rxn00312_c10,,,,,0.0,,,,,,,
rxn05572_c10,,,,,0.0,,,,,,,
rxn03513_c10,,,,,0.0,,,,,,,
rxn01437_c10,,,,,0.0,,,,,,,
rxn05044_c10,,,,,0.0,,,,,,,
rxn08896_c10,,,,,0.0,,,,,,,
rxn01475_c10,,,,,0.0,,,,,,,
rxn01840_c10,,,,,0.0,,,,,,,
rxn12206_c10,,,,,0.0,,,,,,,
rxn03060_c10,,,,,0.0,,,,,,,
rxn00866_c10,,,,,0.0,,,,,,,
rxn01279_c10,,,,,0.0,,,,,,,
rxn05603_c10,,,,,0.0,,,,,,,
rxn00943_c10,,,,,0.0,,,,,,,
rxn08469_c10,,,,,0.0,,,,,,,
rxn07952_c10,,,,,0.0,,,,,,,
rxn07473_c10,,,,,0.0,,,,,,,
rxn04989_c10,,,,,0.0,,,,,,,
rxn08468_c10,,,,,0.0,,,,,,,
rxn10206_c10,,,,,0.0,,0.0,,,,,
rxn00083_c10,,,,,0.0,,,,,,,
rxn00562_c10,,,,,0.0,,,,,,,
rxn00291_c10,,,,,0.0,,,,,,,
rxn04026_c10,,,,,0.0,,,,,,,
rxn10202_c10,,,,,0.0,,0.0,,,,,
rxn03236_c10,,,,,0.0,,,,,,,
rxn02369_c10,,,,,0.0,,,,,,,
rxn05189_c10,,,,,0.0,,,,,,,
rxn08703_c10,,,,,0.0,,,,,,,
rxn01671_c10,,,,,0.0,,,,,,,
rxn05627_c10,,,,,0.3129737301232902,,,,,,,
rxn01630_c10,,,,,0.0,,,,,,,
rxn05180_c10,,,,,0.0,,,,,,,
rxn05154_c10,,,,,0.0,,,,,,,
rxn10010_c10,,,,,0.0,,,,,,,
rxn03532_c10,,,,,0.0,,,,,,,
rxn01571_c10,,,,,0.0,,,,,,,
rxn04602_c10,,,,,0.0,,,,,,,
rxn05355_c10,,,,,0.0,,,,,,,
rxn02900_c10,,,,,0.0,,,,,,,
rxn02007_c10,,,,,0.0,,,,,,,
rxn09167_c10,,,,,0.0,,,,,,,
rxn00507_c10,,,,,0.0,,,,,,,
rxn03630_c10,,,,,0.0,,0.0,,,,,
rxn00629_c10,,,,,0.0,,,,,,,
rxn00377_c10,,,,,0.0,,,,,,,
rxn08550_c10,,,,,0.0,,0.0,,,,,
rxn05176_c10,,,,,0.0,,0.0,,,,,
rxn08347_c10,,,,,0.0,,,,,,,
rxn09069_c10,,,,,-0.0001147150244839,,,,,,,
rxn03512_c10,,,,,0.0,,,,,,,
rxn08897_c10,,,,,0.0,,,,,,,
rxn03188_c10,,,,,0.0,,,,,,,
rxn01011_c10,,,,,0.0,,,,,,,
rxn08467_c10,,,,,0.0,,,,,,,
rxn03061_c10,,,,,0.0,,,,,,,
rxn02927_c10,,,,,0.0,,,,,,,
rxn02663_c10,,,,,0.0,,,,,,,
rxn04025_c10,,,,,0.0,,,,,,,
rxn01893_c10,,,,,0.0,,0.0,,,,,
rxn08667_c10,,,,,0.0,,,,,,,
rxn04453_c10,,,,,0.0,,,,,,,
rxn05352_c10,,,,,0.0,,,,,,,
rxn04601_c10,,,,,0.0,,,,,,,
rxn00783_c10,,,,,0.0,,,,,,,
rxn00598_c10,,,,,0.0,,,,,,,
rxn10013_c10,,,,,0.0,,,,,,,
rxn01364_c10,,,,,0.0,,,,,,,
rxn03953_c10,,,,,0.0,,,,,,,
rxn05659_c10,,,,,0.0,,,,,,,
rxn00441_c10,,,,,0.0,,,,,,,
rxn00002_c10,,,,,0.0,,0.0,,,,,
rxn01029_c10,,,,,0.0,,,,,,,
rxn00478_c10,,,,,0.0,,,,,,,
rxn04016_c10,,,,,0.0,,,,,,,
rxn02144_c10,,,,,0.0,,,,,,,
rxn00525_c10,,,,,0.0,,0.0,,,,,
rxn07475_c10,,,,,0.0,,,,,,,
rxn04945_c10,,,,,0.0,,,,,,,
rxn09232_c10,,,,,-0.000335944070004,,,,,,,
rxn03898_c10,,,,,0.0,,,,,,,
