,SF2_A_D1,SF2_A_D2,SF2_B_D1,SF2_B_D2,SF2_C_D1,SF2_C_D2,R1_A_D1,R1_A_D2,R1_B_D1,R1_B_D2,R1_C_D1,R1_C_D2,R2A_A_D1,R2A_A_D2,R2A_B_D1,R2A_B_D2,R2A_C_D1,R2A_C_D2,R2_A_D1,R2_A_D2,R2_B_D1,R2_B_D2,R2_C_D1,R2_C_D2
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.4,1.542088436318343e-05,1.867729193159752e-05,1.2790205331516514e-05,3.189655779923586e-05,3.290748416228594e-05,7.48637787843284e-05,1.9498948358648365e-05,2.015169417758569e-05,9.837592311087008e-05,4.8973026095105e-05,0.00013360013036964858,0.000572661432617661,1.036822489624112e-05,8.930973920634512e-05,1.83021307293937e-05,4.277108230701133e-05,1.7487824809460058e-05,9.681532427379231e-06,0.00040145098624087524,0.0003231771968543367,0.0058783469586387496,0.0016407656160925812,9.970741379684488e-05,0.018065348087392456
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_concoct_out.80,3.6033295688058832e-06,2.7804853927787416e-06,1.7068207799706387e-05,9.968052233562154e-05,2.690611926946788e-05,4.7413726563407964e-05,0.00014228189165424378,0.0001246712292656776,0.0002547979675139934,0.00017069316582609222,0.00046611601040096165,0.0005811913843850379,6.005729626141275e-07,7.087362528680325e-06,3.3482012445467698e-06,1.611895266047814e-05,2.9121984410732667e-06,3.380852593687983e-06,0.0005189369457843427,0.00021533669431843112,0.00418954661778125,0.0008270146848017722,0.00016877482811374658,0.017623846065082053
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.10,4.9900137440999045e-05,5.910351149048006e-05,9.626235587973124e-05,0.00015715479378239624,0.00012976284534915624,0.00012217564986639697,0.0006339571895295669,0.0005301783418050506,0.0005820004306504388,0.0015633853916406117,0.001841381576637097,0.00376506869822429,9.340160762321004e-05,0.0003732976643268659,9.830976169568872e-05,0.0002534346220281115,7.235130197315369e-05,5.501569220637727e-05,0.0006327352520668277,0.0007283003530286352,0.019899100716374997,0.0027541164931608503,0.000456974959154881,0.02976040245367328
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.16,2.7699528723237677e-05,3.637923034845069e-05,6.227194719054571e-05,0.00010729941576254802,8.355233567445678e-05,9.345240412873643e-05,0.0009270385769074348,0.001065358020926894,0.0014506820776275643,0.0018189269407246687,0.00295855415828817,0.004010065556791998,5.7500690524724655e-05,0.0002381443523086317,7.351663959650227e-05,0.00017714888567456179,5.2536645243482525e-05,3.5806302469513665e-05,0.0013443422522383642,0.0008017572713584822,0.031229627919795,0.00392646410707269,0.0012938782395307722,0.03406161717540757
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.19,2.525746176428391e-05,3.192463071394649e-05,4.191858391185385e-05,7.389117275955692e-05,6.868228710669618e-05,8.336871147615328e-05,0.00022902056584014243,0.00022393698206637206,0.0011122953981128698,0.001166868286156427,0.0006470311819366276,0.0015456792721517993,6.820673771243932e-05,0.0003665242988724143,9.027818693117919e-05,0.00023212887766995465,8.329765591249948e-05,6.412094294165053e-05,0.002171532414321918,0.0015913330657158161,0.019489062773533124,0.004708047465237921,0.0010261961120762641,0.10038049784301317
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.20,2.493299132917815e-06,2.8823879987968153e-06,2.993141658631151e-06,1.1337639028164408e-05,6.434796801743872e-06,1.4463478350169563e-05,0.00033392798321517754,0.0003488972425303241,0.00040159415776614885,0.00038680221220996884,0.0013644999901652954,0.000830817302143608,9.342246085108656e-07,5.293093534077716e-06,3.0811667894602184e-06,1.3326064823266557e-05,1.8146362145381112e-06,5.01365072132139e-06,0.0005581880440336375,0.00010493167030854591,0.018358868648379375,0.0012511394287899047,0.0019268290569043566,0.0355162871851708
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.38,1.72993974085325e-05,2.2316670717957107e-05,3.745077246043367e-05,6.808630157713667e-05,5.361219304250852e-05,6.478008613174524e-05,0.0009390926673011679,0.0011544857300518309,0.0015434295180010214,0.0012913235419938346,0.003349792578104591,0.0031270699155444125,2.4923777948479482e-05,0.00010263218649126959,3.978813380789627e-05,9.870863584659137e-05,2.6926859957662317e-05,1.646244700449212e-05,0.001197854354415149,0.0004184919116356505,0.032617095611899995,0.0025201360198704413,0.0018428499204295112,0.012918067737246304
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.43,4.98659826583563e-06,8.312341148045352e-06,6.351300592705126e-06,1.7596015771711186e-05,1.583693513382559e-05,3.6973539726137765e-05,8.91487771005772e-05,5.6770849410585014e-05,0.00027823849222053277,0.00017458410513231413,0.0006026315390109687,0.0007718670135267992,1.7541735283021003e-05,5.992858441972727e-05,1.604260841712288e-05,6.112434523725878e-05,1.5687822757942377e-05,1.9267017906074132e-05,0.00031352522378638807,0.00015654266497149236,0.00752059678152125,0.0009805442313862457,0.00019872979809359035,0.0037928717558071245
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.44,2.9304803507444973e-05,3.464688604614349e-05,4.054611895618883e-05,7.68238420548421e-05,8.391908575124011e-05,0.00011372164491524166,0.0005216978855186738,0.0008899636456775252,0.0006467471266300764,0.00278643067090473,0.0016243315149853897,0.003949232437358239,1.5264562799775756e-06,2.2787216231453177e-05,1.2838194956084228e-05,7.859984341866813e-05,9.570742615386481e-06,1.4080482677121022e-05,0.003190126719971727,0.0012438285332128187,0.01727247134858875,0.004006553959854687,9.35311878240467e-05,0.02087038105543273
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.45,2.529161654692657e-05,2.173437011213964e-05,2.8996972361177875e-05,6.78141982404607e-05,5.6546193656775176e-05,0.00011779586416881059,6.555193862290874e-05,7.418223513882576e-05,8.457273925478966e-05,0.00018419437647896114,0.00019368675556998536,0.0004084182515746212,1.1177330137540731e-05,7.446216327600842e-05,1.814807238992068e-05,0.00015344923745593786,3.9321996035999296e-05,8.23890725814078e-05,0.0006940336418808382,0.001166560451025893,0.0081337523366,0.0013026450243500173,8.756869105527344e-05,0.014563586230757554
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.50,3.960247047422201e-05,3.7194451196595206e-05,2.9975218659364686e-05,5.1850802488805265e-05,5.9913626179967545e-05,4.558032789930204e-05,0.00010688484602757085,0.00010947696893171297,0.00021622180181352202,0.000599787546756454,0.0002681497711754492,0.0004628331024224432,8.29124340053394e-06,9.953707247557997e-05,2.6847233292163384e-05,0.00011147612310241556,3.422930730487622e-05,3.2271774757930774e-05,0.00061472157696884,0.0006147015499609694,0.00476270806586625,0.0014313427401883368,0.0003011554089467912,0.057658053347081614
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.52,1.5881973928860079e-06,2.5621226655971662e-06,3.650172754428236e-06,9.977122344784688e-06,4.901114662468125e-06,1.0643897799948732e-05,0.00024874836670107497,0.00015863788299564393,0.00022938173049962424,0.0003706854533679013,0.000628054346601848,0.00036764092117443184,3.16969063601901e-07,4.21653213731614e-06,1.0825165986970251e-05,1.691692061396714e-05,5.429274480593875e-06,2.746942732371493e-06,0.0040054086712582775,0.0013398674878548468,0.027241494247394374,0.0017838011661018179,0.000360769416162503,0.037038853521871126
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.55,1.3696067839726669e-05,1.7075965265599315e-05,3.175650296352568e-05,5.526721104929211e-05,4.1276054096160246e-05,5.021475230023654e-05,0.0011025291121352758,0.0010949599377008208,0.0010839768550338766,0.0016879751613848941,0.0021925934508882773,0.0033168613423687973,1.9222505449225822e-05,5.9121163372156154e-05,2.8695933365839508e-05,6.830605681865971e-05,1.6697580006354715e-05,9.81599815553728e-06,0.000759452138963013,0.0004835666440367347,0.02082853753724625,0.0019590088597926697,0.0008506751134456333,0.02267491063586348
Salt_Pond_MetaG_R2_B_D2_MG_DASTool_bins_metabat.62,1.844358262706332e-06,2.66402527161524e-06,2.4821174730111953e-06,9.553850487733208e-06,5.034478326752986e-06,1.0542042318609508e-05,0.00010239719149059714,3.0319006835437712e-05,0.00011388679628731628,0.00011422223492191633,0.00020402438327528442,0.00021402897269999998,1.1052210770329446e-06,8.074210475711764e-06,3.7692940391063337e-06,1.0932160962799524e-05,2.634149343684362e-06,3.169549306582483e-06,0.0005030344325212755,0.00023417880348105866,0.005182711753401875,0.0005745234597127641,7.08813724331229e-05,0.008585543310343974
Salt_Pond_MetaG_R2_B_H2O_MG_DASTool_bins_metabat.16,6.489408702114858e-07,3.071635695687509e-06,2.1565220633161993e-05,0.00011803238070921037,1.043570673028929e-05,0.0001687236048384217,2.9418274004495178e-05,1.7316261536403975e-05,7.994359937072478e-05,3.279648329439756e-05,0.00031665504373307814,0.00036537320228991475,2.001909875380427e-07,5.0239531848873095e-06,3.5433418078792517e-06,4.468620539538487e-06,7.2878131841934245e-06,1.421494840527907e-06,7.901720990711638e-05,0.0284884260862507,0.00602232574381375,0.00033176294834703695,0.00018976413199644747,0.00509081734251146
Salt_Pond_MetaG_R2_B_H2O_MG_DASTool_bins_metabat.17,1.007566087959942e-06,1.372773678214846e-05,6.252015893784679e-05,0.00033036368442861846,2.707282384982396e-05,0.0005277641765591558,4.287766179507589e-05,2.016267004587414e-05,6.446718629268263e-05,2.9916889287991027e-05,0.00020475991952854632,0.00020871335641567233,4.5460036753430543e-07,8.477920999497348e-06,3.2146840170034964e-06,5.027198106980811e-06,8.370741247708051e-06,1.1717727739486803e-06,8.020056132668553e-05,0.02998265164671046,0.00517445067556375,0.00015516580563230343,0.00012748124984841483,0.004545887754815243
Salt_Pond_MetaG_R2_B_H2O_MG_DASTool_bins_metabat.29,6.830956528541963e-08,1.1646012116350772e-07,1.460069101771293e-07,1.027945938553574e-06,6.668183214242361e-08,2.3936038114717306e-06,6.647450027274395e-06,8.198973611468687e-06,1.6081379249824632e-06,3.5222715614690523e-06,2.2721383533346542e-05,5.9501614767637305e-06,2.5023873442255422e-08,7.17707597841046e-07,2.2595223122708244e-07,7.979679534890167e-07,5.853665208187467e-07,1.9209389736863604e-07,1.8646630508456362e-05,0.0019529899574638391,0.001099510121755625,2.5992751970045196e-05,1.1557817725489772e-05,0.0017054994455455695
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.118,5.123217396406465e-07,6.40530666399292e-07,1.0074476802221895e-06,4.746691539791497e-06,1.600363971418165e-06,6.467823065040609e-06,8.04774127562277e-05,0.00015301092118644781,0.00010199806234191055,0.00024694262303722543,0.00022907273604630047,9.366303135800189e-05,2.7109196229110023e-07,2.1531227935231353e-06,1.6124772864841829e-06,4.229230153491776e-06,7.902448031053091e-07,9.796788765800413e-07,5.5330524515276156e-05,2.767546090622838e-05,0.00659456929436125,9.037817433718848e-05,0.0007056242269789455,0.002694217719412797
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.37,9.153481748246218e-06,7.8756156936822e-06,9.461247779477948e-06,2.176826693407566e-05,2.1471549949860416e-05,3.035293343908816e-05,0.00026728184356572055,0.00031934288785231485,0.0002147668198814065,0.0002589741447076145,0.0006179841866249968,0.000226927924153125,1.7224766219419091e-06,9.419912221663722e-06,3.235225128933231e-06,2.7210707213975436e-05,4.946347100918406e-06,2.526034750397553e-05,8.516591960883128e-05,2.9040831135407334e-05,0.00461951605001,0.0003126900181604551,0.001006061725009663,0.006167132431960216
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.65,0.00014054693057467243,4.6482145859384934e-05,2.4777372657058854e-05,5.296944953958421e-05,0.00017337276357030123,7.491470652499797e-05,0.002734025752557109,0.0037039787092057455,0.001524667908876211,0.002732087052527754,0.008660778901813495,0.00659149942348911,0.00011238638627473123,0.00010043420697288132,5.246199986850385e-05,6.543337218609941e-05,1.8292703775585816e-05,1.538672117922774e-05,0.00045071142905574,0.0002621748295715561,0.04696291622614562,0.0014174345382813728,0.0024372363170661404,0.011680454897017443
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.7,1.9297452193131038e-06,1.1500436964896406e-06,2.0294960514621e-06,4.293185978664918e-06,3.167387026765122e-06,3.666797328212008e-06,2.1412012244912333e-05,5.020728017409512e-05,0.00046007294473818716,0.0003002649321212746,0.00015644187438081908,6.428670966150567e-05,1.267876254407604e-06,9.554482396258923e-06,4.488232956647063e-06,6.5433372186099414e-06,1.4341479760059302e-06,1.1333539944749538e-06,5.544453511715249e-05,4.7087463729773336e-05,0.019186549970803123,7.369107438242526e-05,0.002060486532725569,0.001513419681257902
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.71,6.8480339198633165e-06,2.489335089869974e-06,2.6135236921706128e-06,6.3188441516969575e-06,9.368797416010504e-06,3.768652809551231e-06,1.9452462694121962e-05,3.664476559234007e-05,0.000658375495387625,3.451527210446143e-05,0.0002838501268365316,8.343749161732955e-05,3.436611952736392e-06,1.4713005755741435e-05,6.737484712953009e-06,1.6517936637222624e-05,2.370734409315921e-06,2.0938234813181237e-06,0.00011465142009657447,9.13966958627551e-05,0.03702247927922313,0.00017632290935470807,0.003096245656623085,0.00185923361586406
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.88,2.1346739151693647e-06,1.339291393380334e-06,1.9710932873912483e-06,5.7746374783450655e-06,3.4674552714060247e-06,6.9261727310671e-06,1.2526098679689193e-05,2.7531136290172562e-05,0.00037183594835432296,0.00014467717983740558,0.00012566971222062096,5.5111810321448865e-05,1.2011459252282572e-06,1.13936081157266e-05,4.252010169455102e-06,1.0134193009310489e-05,2.7951251369095138e-06,1.844101414738897e-06,3.369209855731875e-05,2.7141185599158292e-05,0.009878544427247499,4.3877337596694076e-05,0.0010796777352071437,0.00083463230910821
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.95,3.9124303517224036e-05,3.5695027136615074e-05,0.00010522718016463556,0.00040425485718815785,9.57884518725915e-05,0.0001185597802788547,2.8864021850529866e-05,3.066291737514731e-05,0.00011341201270947413,3.874498717615485e-05,0.00010380422541835149,7.31807447360322e-05,1.2261697986705118e-06,3.678251438935353e-06,9.63378149504562e-06,5.186791697678618e-05,4.302443928017785e-06,1.0142557781063959e-05,0.00025732585985673186,0.00034039273452659435,0.015388552216893125,0.00011482607837936383,0.0017672062229117842,0.012318961805776626
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_concoct_out.98,8.180070442929001e-06,8.166765996590968e-06,1.4542288253642077e-05,3.177562298293553e-05,2.4438891480198268e-05,4.6751665934703005e-05,0.00011454782903372841,0.0001543207081355219,0.00014373689929484014,0.00011941845732446691,0.00028811623710559426,0.00018578651044578597,3.17386128159273e-06,1.7942689946026139e-06,4.159575165771294e-06,2.5534974511648535e-05,2.341466083274986e-06,1.141037750369695e-05,0.00014924380926880474,6.817352918207908e-05,0.011246211758185624,0.00023121071635461154,0.0009799922423543112,0.008842353251608375
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_maxbin.062,3.104669742222324e-05,3.3991797864598805e-05,3.6925147583796e-05,7.380047164733159e-05,7.815110727092033e-05,8.510025465892005e-05,2.4730373528023394e-05,2.648842880277778e-05,5.6709835254540495e-05,1.7526663865980422e-05,8.498787072066452e-05,4.496948962246435e-05,1.5097736976827383e-06,6.19022803137902e-06,3.512530139984648e-06,5.2665884930275215e-05,4.28780976499732e-06,1.1295121165275783e-05,3.611384099738703e-05,2.470726475583922e-05,0.013016180467005626,4.7602340736419e-05,0.0015547429534003778,0.004414668428662273
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_metabat.17,3.331799046796338e-05,4.2100333800607964e-05,7.116376802033287e-05,0.00012876534565587255,9.732213401186718e-05,0.00011815235835349785,0.001550221819727933,0.001956302177504861,0.0028182081089342587,0.003490685703336497,0.004750668179341507,0.005936732003920218,6.984163077732112e-05,0.00031453535475373177,0.00010003521509780284,0.00021848362566529274,7.240983862522068e-05,4.6851701568210226e-05,0.002361993021872555,0.0011556256164079082,0.05708404785974375,0.005656305289042598,0.003137106296244357,0.03837901444138605
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_metabat.25,0.00017079099060479858,0.00016650885823347604,0.00014615291708729874,0.00030790004230082235,0.0002811639452284723,0.0002790330911286438,0.002060148104660388,0.002276764603922622,0.002740967712837433,0.005958049387136964,0.005947051328778385,0.004477777375530208,3.751495693549686e-05,0.0004124127284092744,0.00011238042336755327,0.0004831695958373538,0.00013663918012208023,0.00011370037785247239,0.001063632424794807,0.0006291032376826531,0.03176410654308375,0.0027102665789001624,0.002447188425643428,0.04138967125965829
Salt_Pond_MetaG_R2_C_D1_MG_DASTool_bins_metabat.7,7.2083668767439e-05,5.181019640261542e-05,5.7745732975054665e-05,0.0001121368084145648,0.00011435934212425642,9.834146723301905e-05,4.825927141907904e-05,4.0259484882007574e-05,0.0007067727891299513,0.0002613156830865228,0.002348032321287387,0.0008116977273284091,2.82102466605577e-05,0.0001877253935602984,6.792945715159516e-05,0.0002827200459211586,6.446348810516449e-05,9.575880783826483e-05,0.0004786086439172222,0.000413707179441199,0.04288640213370125,0.0006951724264357144,0.002333763981136798,0.00862775864315456
Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.100,3.844120786436986e-05,2.4806005807827143e-05,0.0001918092778996523,0.00031210252716726977,0.00011849361571708663,6.54421467604502e-05,2.045369239161355e-06,3.8415539009558714e-06,2.653427576221072e-06,1.6091848859328232e-05,5.844169867023215e-06,0.00010222419026600379,1.3750618456519311e-05,4.78621254310246e-05,1.5919361745544436e-05,5.474060160934649e-05,7.492691466479937e-06,7.568499556324241e-06,0.0004832516273940461,0.0005116813979732781,0.0009673328763493749,0.002523970716354155,6.7461705168695565e-06,0.18163885710061023
Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.104,1.4857330449578732e-06,2.1836272718157707e-06,1.8396870682318308e-06,5.4118330294438155e-06,3.700841683904514e-06,6.8752449903975005e-06,1.9531130741782025e-05,1.5377191472111975e-05,6.597194392248523e-05,2.4974748709539464e-05,0.000123516597006453,4.299303738367916e-05,4.879655321239799e-07,1.1662748464916982e-06,1.0989494882408101e-06,9.256428260472587e-06,5.70732357798278e-07,2.977455409213851e-06,0.00032061353810365373,6.955077219591837e-05,0.0031601900935375,0.00022403037287915047,0.00014983513249530413,0.034585087302258594
Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.18,1.986100610673574e-05,2.2855298778338357e-05,4.022490375379914e-05,6.584900747557895e-05,5.074487426038438e-05,4.313579634716051e-05,1.901978843199168e-05,2.3309085621885524e-05,3.8882477686177457e-05,4.99544794156149e-05,6.146408400190976e-05,8.96893221200284e-05,2.940305129462998e-05,0.00014524607511308142,3.7877810398430935e-05,0.00011418921414427814,3.0380522430492967e-05,2.3012848904762585e-05,0.00017175107464111722,0.00015546224157276785,0.000839876246850625,0.0012106443026329305,3.857538120894638e-05,0.0627212548260465
Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.21,6.830956528541963e-08,2.1836272718157707e-07,2.044096742479813e-07,5.139729692767862e-07,5.001137410681771e-07,8.148438507137777e-07,9.26137470179704e-07,7.390417980886554e-07,5.705060733866359e-07,1.0711292584382564e-06,2.634557125408638e-06,1.1234570620462974e-06,7.507162032676604e-08,5.382806983807851e-07,1.232466715784088e-07,1.1171551348846236e-06,2.3414660832749859e-07,3.0735023578981726e-07,2.2562304973230272e-05,7.39674480676977e-06,0.0001649593003182825,4.8356482476363175e-06,2.224975816286794e-06,0.04849503946333311
Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.45,2.395958002386096e-05,3.112396738094743e-05,4.955474531411771e-05,9.493383079582994e-05,7.058271932275538e-05,8.988746228186351e-05,0.0011130563272403178,0.0013759348486394993,0.001891733048053107,0.0025219314920221763,0.00342758556692943,0.004348340558650189,5.228738355758013e-05,0.00023693322073727505,7.314689958177624e-05,0.00016342383687455042,5.3648841633038116e-05,3.280963767056296e-05,0.0017946762668879024,0.0009332721063899234,0.035571021015929995,0.004394754133685475,0.001677264589668195,0.03879078983350921
Salt_Pond_MetaG_R2_C_D2_MG_DASTool_bins_concoct_out.47,1.8682666105562264e-05,2.3524944475028514e-05,3.774278628078793e-05,6.757232860785987e-05,5.767978480319636e-05,5.846504628871354e-05,4.4254352629117414e-05,4.5403508486531986e-05,0.00020805475849450779,0.00038955227430604206,0.00012621802106398122,0.0004886206029484848,3.3081560690642716e-05,0.00014923832362607242,4.216063223578066e-05,0.00011714169557218749,3.166832877629417e-05,2.155293528476094e-05,0.000565763851958965,0.000534595872254273,0.004243440316056875,0.0021708815537127115,0.00010253521557320384,0.04665814479441399
Salt_Pond_MetaG_R2_C_H2O_MG_DASTool_bins_concoct_out.35,1.0246434792812964e-06,1.837158411354332e-05,6.259316239293538e-05,0.00034883647761842104,2.8506483240886113e-05,0.0006365458306293319,8.376716747655331e-05,5.846845037253788e-05,0.00012279281727186784,7.088882892240254e-05,0.00036795535405324586,0.0004477496511264678,6.172555449089646e-07,1.0092763094639686e-05,6.994248612074682e-06,5.904962855818713e-06,4.7853713076932534e-06,1.92093897368636e-06,8.822061745934406e-05,0.006455482316342921,0.004102084095275625,0.0005334433023878735,0.0001267414179883286,0.004176679489943187
Salt_Pond_MetaG_R2_C_H2O_MG_DASTool_bins_concoct_out.60,1.6394295668500709e-06,1.37568518124393e-05,0.00018414391511539438,0.0008394992610532895,6.374783152815694e-05,0.0013196396162308802,9.086874668804402e-05,4.863407238609007e-05,0.0003421772903378712,6.242441678244548e-05,0.0013118890879756369,0.001372583665555066,9.759310642479575e-07,1.5251286454122199e-05,6.727214156988135e-06,7.500898762796746e-06,7.419520651377582e-06,1.824892025002039e-06,0.0001644347391200989,0.01760145066294598,0.013395665534669376,0.0007396850713163719,0.00023452121941420248,0.0077889048007650395
Salt_Pond_MetaG_R2_C_H2O_MG_DASTool_bins_metabat.20,3.073930437843881e-07,2.6349102413243583e-06,1.4805100691960911e-05,8.262871323726217e-05,6.5681604660287166e-06,0.00011193917399180531,1.4979111438543548e-05,6.2964897748048195e-06,2.0710519133881312e-05,1.2345387453069775e-05,5.6850265685848254e-05,6.115559322007576e-05,1.0009549376902148e-07,1.4802719205471547e-06,8.319150331542587e-07,1.755529497675837e-06,1.4048796499649891e-06,2.8814084605295304e-07,2.073420394298944e-05,0.003328392689631122,0.0006961597181156249,2.8008367165893613e-05,1.629822186610079e-05,0.00048477273844108813
Salt_Pond_MetaG_R2_C_H2O_MG_DASTool_bins_metabat.29,0.0,1.0190260601806937e-07,4.964234946022399e-07,2.0861255811822533e-06,2.0004549642727086e-07,1.3241212574098884e-06,5.685554353612849e-07,5.012313185056713e-07,5.092436762444479e-07,4.085237171718012e-07,3.971895767748047e-06,2.090878421030611e-06,0.0,8.971344973013068e-08,4.108222385946959e-08,4.7878077209341e-07,4.097565645731227e-07,0.0,3.1097374514419027e-06,0.0011328536155420918,0.00019210284178559935,6.307367279525638e-06,3.2497799484188793e-06,0.0001709720978827061
Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.12,2.1517513064907193e-06,1.2665038176531423e-06,2.1171001975683784e-06,3.0233704075105098e-06,3.6675007678332987e-06,2.546387033480554e-06,8.660636883302092e-06,1.312713847298066e-05,1.2252479428437824e-05,1.4323240083767384e-05,3.883631417353643e-05,1.9816534288872207e-05,1.0676852668695614e-06,8.881631523282933e-06,2.4957450994627763e-06,1.1331144939544042e-05,2.60488101764342e-06,2.189870430002445e-06,1.0327787970844377e-05,7.325508099160395e-06,0.004454950134350625,2.2267748830325326e-05,0.0005468453493304814,0.0004745706996785403
Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.17,3.444509829517287e-05,3.0265073987366525e-05,8.481541412187916e-05,0.000313644446075,7.991817582269462e-05,0.00010261939744926628,1.750721642470977e-05,1.9438262738836742e-05,6.996165753636378e-05,3.573087926287375e-05,9.179492441016272e-05,0.00012523425527750947,1.326265292439533e-06,1.7942689946026139e-06,5.494747441204052e-06,3.255709250235186e-05,3.834150711362793e-06,8.375293925272515e-06,0.0003157071508224794,0.0005639335230047194,0.009743482361009375,9.806127897261897e-05,0.00044828330485776024,0.006052975136151807
Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.25,1.888759480141855e-05,3.487980628847055e-05,2.255806762236648e-05,5.2062438417330926e-05,5.0711533344313195e-05,8.769756943307031e-05,4.047828634144492e-06,4.726940609557134e-06,1.0483527710957117e-05,4.623292799212558e-06,2.1624765846628246e-05,1.1463422984953883e-05,1.5014324065353208e-06,1.4354151956820896e-06,2.290333980165429e-06,8.458460306983589e-05,3.4390283098101346e-06,1.4906486435806082e-05,7.426414722849264e-06,7.289889745355739e-06,0.006860497323809374,1.4676055314896264e-05,0.0003388429919236635,0.0005042973298659651
Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.26,1.6565069581714253e-06,1.8342469083252482e-06,2.3799126358872124e-06,6.349077855772072e-06,5.001137410681771e-06,8.504932691825047e-06,3.535055996214398e-05,2.9554354678009258e-05,3.6991001174415713e-05,1.7895331610745205e-05,0.00024485333202586926,4.422051824776681e-05,3.920406839286675e-07,1.2559882962218286e-06,9.654322606975367e-07,1.0373583395357199e-05,3.5121991249124755e-07,5.455466685269249e-06,3.193476272825144e-05,2.2130870497301466e-05,0.005060369124469375,3.289886208552579e-05,0.00031759063671293197,0.0010210833623549677
Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.43,1.8272808713849776e-06,9.025659390171834e-07,7.592359329210725e-07,2.8722018871349836e-06,6.068046724960539e-06,4.634424400934616e-06,5.30437190449491e-05,3.897164966948653e-05,0.0004340019658543718,0.00010434791775806145,0.0005486431780197371,0.00021359207273143939,3.0570832055288623e-06,2.7362602167689806e-06,2.0232995250788774e-06,2.792887837211557e-06,1.0682939004942142e-06,6.531192510533608e-07,8.003544252394563e-05,4.785919472887449e-05,0.016786247910130624,0.00024838686580130545,0.0007085451927673055,0.0038623511577243917
Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.51,1.1612626098521314e-06,3.828626483250308e-06,7.022932379519925e-06,3.2954737441864474e-05,6.034705808889323e-06,2.4190676818065196e-05,0.0002969253942521588,0.00027913828231174246,0.0003363841649081139,0.00042839191941668355,0.003508507928177398,0.0007616622785465436,7.290288462843726e-06,1.238045606275804e-05,8.462938115050734e-06,1.4443219958151206e-05,1.4341479760059302e-06,2.689314563160898e-06,0.00037336899557634603,0.00012177915165816326,0.0047265166772431245,0.0001954415451013001,0.0002560969085489913,0.0031992186381590328
Salt_Pond_MetaG_R2_restored_C_black_MG_DASTool_bins_concoct_out.57,1.1663858272485387e-05,5.255262967503279e-06,8.716612537574625e-06,1.6326200200556744e-05,1.0635752226716564e-05,1.2273585501376279e-05,3.740665666233453e-05,4.634743315932239e-05,8.496711593637876e-05,3.9023978982986476e-05,0.00020631123235367635,4.9130441704071965e-05,6.4353061202333315e-06,3.5257385743941277e-05,1.1390046565037924e-05,3.199851493490954e-05,6.204885120678714e-06,3.745830998688399e-06,2.432750360243054e-05,1.607575035050759e-05,0.004962809729050625,3.783506256513012e-05,0.0003731766704680861,0.0011220483666602248
